record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0001452,2024-10-16,Operaciones,compliance,Hub Oeste,907.85,9,812.22,on_time,7,WMS
AST-0001453,2024-10-07,Operaciones,inventory,Centro Sur,1927.04,38,2552.7,on_time,13,WMS
AST-0001454,2024-10-07,Operaciones,cycle_time,Centro Sur,787.53,1,1044.29,pending,14,WMS
AST-0001455,2024-10-05,Operaciones,cycle_time,Centro Norte,670.36,23,1044.29,on_time,14,WMS
AST-0001456,2024-10-21,Operaciones,inventory,Centro Norte,2644.33,43,2552.7,on_time,14,WMS
AST-0001457,2024-10-04,Operaciones,inventory,Centro Sur,6634.63,51,2552.7,on_time,12,WMS
AST-0001458,2024-10-17,Operaciones,inventory,Hub Litoral,1828.24,22,2552.7,on_time,13,WMS
AST-0001459,2024-10-06,Operaciones,cycle_time,Hub Litoral,483.03,4,1044.29,on_time,10,WMS
AST-0001460,2024-10-09,Operaciones,compliance,Hub Oeste,1421.98,7,812.22,approved,8,WMS
AST-0001461,2024-10-13,Operaciones,compliance,Hub Litoral,564.28,15,812.22,on_time,12,WMS
AST-0001462,2024-10-01,Operaciones,cycle_time,Centro Sur,401.86,1,1044.29,on_time,12,WMS
AST-0001463,2024-10-25,Operaciones,inventory,Centro Sur,5576.47,36,2552.7,late,13,WMS
AST-0001464,2024-10-19,Operaciones,inventory,Centro Norte,1379.8,44,2552.7,pending,10,WMS
AST-0001465,2024-10-07,Operaciones,inventory,Hub Oeste,3041.46,38,2552.7,on_time,7,WMS
AST-0001466,2024-10-11,Operaciones,cycle_time,Centro Norte,2533.41,13,1044.29,late,13,WMS
AST-0001467,2024-10-15,Operaciones,cycle_time,Hub Litoral,2017.38,10,1044.29,on_time,8,WMS
AST-0001468,2024-10-16,Operaciones,inventory,Hub Litoral,1780.39,53,2552.7,pending,11,WMS
AST-0001469,2024-10-28,Operaciones,inventory,Centro Sur,1148.55,43,2552.7,approved,9,WMS
AST-0001470,2024-10-16,Operaciones,inventory,Centro Norte,2935.84,38,2552.7,approved,13,WMS
AST-0001471,2024-10-14,Operaciones,cycle_time,Centro Norte,1115.15,11,1044.29,on_time,15,WMS
AST-0001472,2024-10-03,Operaciones,cycle_time,Hub Oeste,1455.96,2,1044.29,on_time,13,WMS
AST-0001473,2024-10-21,Operaciones,inventory,Centro Sur,1557.17,50,2552.7,on_time,9,WMS
AST-0001474,2024-10-01,Operaciones,inventory,Hub Oeste,3704.42,55,2552.7,on_time,12,WMS
AST-0001475,2024-10-02,Operaciones,inventory,Hub Oeste,2392.2,51,2552.7,approved,19,WMS
AST-0001476,2024-10-18,Operaciones,cycle_time,Centro Sur,555.43,18,1044.29,approved,11,WMS
AST-0001477,2024-10-18,Operaciones,cycle_time,Hub Litoral,1078.21,1,1044.29,approved,15,WMS
AST-0001478,2024-10-15,Operaciones,compliance,Centro Sur,801.35,5,812.22,approved,17,WMS
AST-0001479,2024-10-21,Operaciones,inventory,Centro Sur,2894.06,54,2552.7,approved,13,WMS
AST-0001480,2024-10-05,Operaciones,inventory,Centro Sur,2328.92,46,2552.7,approved,10,WMS
AST-0001481,2024-10-19,Operaciones,cycle_time,Hub Oeste,994.41,15,1044.29,approved,9,WMS
AST-0001482,2024-10-01,Operaciones,cycle_time,Centro Sur,1193.83,21,1044.29,on_time,14,WMS
AST-0001483,2024-10-03,Operaciones,inventory,Centro Norte,1461.7,53,2552.7,late,17,WMS
AST-0001484,2024-10-16,Operaciones,cycle_time,Hub Oeste,783.68,5,1044.29,approved,12,WMS
AST-0001485,2024-10-12,Operaciones,inventory,Centro Norte,2389.25,44,2552.7,approved,16,WMS
AST-0001486,2024-10-19,Operaciones,compliance,Hub Litoral,1018.96,18,812.22,on_time,5,WMS
AST-0001487,2024-10-25,Operaciones,inventory,Centro Norte,1399.17,37,2552.7,late,15,WMS
AST-0001488,2024-10-09,Operaciones,cycle_time,Centro Sur,1006.65,17,1044.29,on_time,12,WMS
AST-0001489,2024-10-23,Operaciones,inventory,Hub Oeste,1005.55,44,2552.7,approved,14,WMS
AST-0001490,2024-10-01,Operaciones,inventory,Centro Norte,1176.94,53,2552.7,on_time,10,WMS
AST-0001491,2024-10-08,Operaciones,cycle_time,Hub Litoral,1444.85,17,1044.29,approved,10,WMS
AST-0001492,2024-10-26,Operaciones,cycle_time,Hub Litoral,582.87,12,1044.29,on_time,9,WMS
AST-0001493,2024-10-12,Operaciones,inventory,Centro Norte,2504.32,40,2552.7,on_time,12,WMS
AST-0001494,2024-10-25,Operaciones,inventory,Centro Norte,4177.28,38,2552.7,on_time,4,WMS
AST-0001495,2024-10-15,Operaciones,compliance,Centro Norte,566.64,4,812.22,approved,13,WMS
AST-0001496,2024-10-05,Operaciones,inventory,Hub Litoral,2432.65,32,2552.7,approved,15,WMS
AST-0001497,2024-10-18,Operaciones,compliance,Hub Litoral,940.12,6,812.22,on_time,16,WMS
AST-0001498,2024-10-11,Operaciones,inventory,Hub Litoral,1937.06,59,2552.7,approved,15,WMS
AST-0001499,2024-10-18,Operaciones,compliance,Centro Norte,383.66,9,812.22,on_time,7,WMS
AST-0001500,2024-10-03,Operaciones,cycle_time,Centro Norte,1607.19,15,1044.29,on_time,12,WMS
AST-0001501,2024-10-21,Operaciones,inventory,Hub Oeste,3426.26,42,2552.7,approved,10,WMS
AST-0001502,2024-10-10,Operaciones,compliance,Centro Sur,487.97,1,812.22,on_time,13,WMS
AST-0001503,2024-10-05,Operaciones,compliance,Hub Litoral,916.81,8,812.22,on_time,14,WMS
AST-0001504,2024-10-09,Operaciones,inventory,Centro Norte,2930.3,57,2552.7,on_time,8,WMS
AST-0001505,2024-10-04,Operaciones,inventory,Hub Oeste,2072.56,52,2552.7,on_time,9,WMS
AST-0001506,2024-10-16,Operaciones,cycle_time,Hub Oeste,645.49,17,1044.29,late,16,WMS
AST-0001507,2024-10-26,Operaciones,inventory,Hub Oeste,3003.3,37,2552.7,on_time,13,WMS
AST-0001508,2024-10-06,Operaciones,compliance,Centro Norte,950.22,14,812.22,on_time,13,WMS
AST-0001509,2024-10-07,Operaciones,inventory,Hub Litoral,4700.46,39,2552.7,approved,9,WMS
AST-0001510,2024-10-26,Operaciones,inventory,Centro Sur,2501.39,40,2552.7,approved,12,WMS
AST-0001511,2024-10-20,Operaciones,inventory,Hub Litoral,1573.41,42,2552.7,late,10,WMS
AST-0001512,2024-10-19,Operaciones,cycle_time,Hub Oeste,585.28,12,1044.29,pending,9,WMS
AST-0001513,2024-10-15,Operaciones,inventory,Centro Norte,2358.57,37,2552.7,pending,11,WMS
AST-0001514,2024-10-06,Operaciones,compliance,Hub Oeste,1026.0,5,812.22,on_time,12,WMS
AST-0001515,2024-10-08,Operaciones,inventory,Hub Oeste,3628.92,45,2552.7,approved,15,WMS
AST-0001516,2024-10-03,Operaciones,compliance,Hub Oeste,552.82,7,812.22,pending,8,WMS
AST-0001517,2024-10-02,Operaciones,cycle_time,Hub Oeste,295.98,8,1044.29,on_time,7,WMS
AST-0001518,2024-10-25,Operaciones,cycle_time,Hub Litoral,714.49,20,1044.29,late,13,WMS
AST-0001519,2024-10-15,Operaciones,cycle_time,Centro Norte,773.19,14,1044.29,on_time,10,WMS
AST-0001520,2024-10-27,Operaciones,inventory,Centro Sur,2392.29,45,2552.7,late,16,WMS
