record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0002995,2025-02-10,Operaciones,cycle_time,Hub Oeste,544.59,1,917.06,on_time,8,WMS
AST-0002996,2025-02-22,Operaciones,compliance,Centro Norte,827.63,1,713.27,on_time,7,WMS
AST-0002997,2025-02-16,Operaciones,inventory,Centro Sur,1547.45,46,2241.71,approved,12,WMS
AST-0002998,2025-02-02,Operaciones,inventory,Centro Norte,1523.25,49,2241.71,approved,11,WMS
AST-0002999,2025-02-25,Operaciones,inventory,Hub Oeste,6803.7,57,2241.71,on_time,8,WMS
AST-0003000,2025-02-08,Operaciones,compliance,Centro Norte,901.77,8,713.27,on_time,9,WMS
AST-0003001,2025-02-12,Operaciones,compliance,Centro Sur,941.55,22,713.27,pending,12,WMS
AST-0003002,2025-02-11,Operaciones,compliance,Hub Litoral,410.19,14,713.27,late,15,WMS
AST-0003003,2025-02-20,Operaciones,cycle_time,Centro Sur,1853.16,4,917.06,on_time,13,WMS
AST-0003004,2025-02-10,Operaciones,cycle_time,Hub Litoral,1094.06,14,917.06,approved,12,WMS
AST-0003005,2025-02-02,Operaciones,inventory,Centro Sur,2650.33,31,2241.71,approved,15,WMS
AST-0003006,2025-02-25,Operaciones,inventory,Hub Oeste,2513.19,46,2241.71,late,16,WMS
AST-0003007,2025-02-02,Operaciones,inventory,Hub Litoral,1213.96,57,2241.71,pending,13,WMS
AST-0003008,2025-02-21,Operaciones,cycle_time,Centro Sur,1383.85,13,917.06,late,14,WMS
AST-0003009,2025-02-19,Operaciones,inventory,Hub Oeste,788.28,61,2241.71,on_time,17,WMS
AST-0003010,2025-02-20,Operaciones,cycle_time,Hub Oeste,777.4,10,917.06,on_time,10,WMS
AST-0003011,2025-02-19,Operaciones,inventory,Centro Norte,1358.52,44,2241.71,on_time,12,WMS
AST-0003012,2025-02-14,Operaciones,inventory,Hub Litoral,2262.29,36,2241.71,on_time,10,WMS
AST-0003013,2025-02-17,Operaciones,compliance,Hub Oeste,3288.88,1,713.27,late,12,WMS
AST-0003014,2025-02-01,Operaciones,inventory,Hub Oeste,1969.67,39,2241.71,approved,7,WMS
AST-0003015,2025-02-14,Operaciones,cycle_time,Hub Oeste,1439.93,5,917.06,on_time,10,WMS
AST-0003016,2025-02-07,Operaciones,inventory,Hub Oeste,1682.36,49,2241.71,pending,14,WMS
AST-0003017,2025-02-03,Operaciones,compliance,Centro Norte,1078.05,3,713.27,late,14,WMS
AST-0003018,2025-02-11,Operaciones,cycle_time,Centro Norte,439.21,5,917.06,approved,11,WMS
AST-0003019,2025-02-16,Operaciones,cycle_time,Hub Oeste,691.83,12,917.06,late,14,WMS
AST-0003020,2025-02-08,Operaciones,cycle_time,Centro Sur,693.06,3,917.06,on_time,13,WMS
AST-0003021,2025-02-23,Operaciones,compliance,Centro Norte,1088.85,8,713.27,approved,13,WMS
AST-0003022,2025-02-03,Operaciones,inventory,Centro Norte,4227.95,43,2241.71,on_time,9,WMS
AST-0003023,2025-02-03,Operaciones,inventory,Hub Oeste,1510.77,47,2241.71,on_time,14,WMS
AST-0003024,2025-02-05,Operaciones,compliance,Centro Norte,685.51,1,713.27,approved,13,WMS
AST-0003025,2025-02-04,Operaciones,cycle_time,Centro Sur,565.94,1,917.06,approved,12,WMS
AST-0003026,2025-02-12,Operaciones,cycle_time,Hub Litoral,327.68,14,917.06,on_time,5,WMS
AST-0003027,2025-02-11,Operaciones,compliance,Centro Norte,248.0,15,713.27,pending,11,WMS
AST-0003028,2025-02-26,Operaciones,cycle_time,Centro Norte,1602.36,12,917.06,pending,10,WMS
AST-0003029,2025-02-19,Operaciones,cycle_time,Hub Oeste,2477.3,1,917.06,on_time,5,WMS
AST-0003030,2025-02-22,Operaciones,inventory,Hub Litoral,1705.32,55,2241.71,on_time,11,WMS
AST-0003031,2025-02-04,Operaciones,cycle_time,Centro Norte,698.31,1,917.06,approved,10,WMS
AST-0003032,2025-02-05,Operaciones,compliance,Centro Norte,769.83,1,713.27,late,15,WMS
AST-0003033,2025-02-06,Operaciones,inventory,Centro Norte,4076.39,55,2241.71,approved,8,WMS
AST-0003034,2025-02-14,Operaciones,compliance,Hub Oeste,976.33,2,713.27,on_time,9,WMS
AST-0003035,2025-02-26,Operaciones,cycle_time,Centro Sur,1266.75,2,917.06,pending,10,WMS
AST-0003036,2025-02-22,Operaciones,inventory,Centro Norte,3085.28,41,2241.71,on_time,11,WMS
AST-0003037,2025-02-20,Operaciones,cycle_time,Hub Oeste,358.81,1,917.06,approved,7,WMS
AST-0003038,2025-02-28,Operaciones,inventory,Hub Litoral,2208.57,48,2241.71,on_time,11,WMS
AST-0003039,2025-02-08,Operaciones,inventory,Centro Sur,3506.84,32,2241.71,on_time,13,WMS
AST-0003040,2025-02-14,Operaciones,compliance,Hub Litoral,755.43,4,713.27,on_time,8,WMS
