record_id;posting_date;area;kpi_type;vendor;value;quantity;budget;status;cycle_days;origin
AST-0003119;2025-03-05;Finanzas;expense;Aseguradora Nova;4542.15;1;6089.02;on_time;9;ERP_FIN
AST-0003120;2025-03-08;Finanzas;expense;Servicios Centrales;2063.84;18;6089.02;late;3;ERP_FIN
AST-0003121;2025-03-06;Finanzas;payment;Aseguradora Nova;3458.87;19;5303.34;late;7;ERP_FIN
AST-0003122;2025-03-05;Finanzas;invoice;Banco Delta;5509.15;12;4321.24;on_time;3;ERP_FIN
AST-0003123;2025-03-19;Finanzas;invoice;Servicios Centrales;4449.22;10;4321.24;on_time;6;ERP_FIN
AST-0003124;2025-03-15;Finanzas;expense;Impuestos;6144.42;20;6089.02;on_time;5;ERP_FIN
AST-0003125;2025-03-24;Finanzas;invoice;Aseguradora Nova;5520.89;11;4321.24;late;1;ERP_FIN
AST-0003126;2025-03-06;Finanzas;expense;Servicios Centrales;4843.93;5;6089.02;on_time;6;ERP_FIN
AST-0003127;2025-03-26;Finanzas;invoice;Servicios Centrales;5067.26;1;4321.24;approved;7;ERP_FIN
AST-0003128;2025-03-25;Finanzas;payment;;4804.52;5;5303.34;pending;10;ERP_FIN
AST-0003129;2025-03-22;Finanzas;invoice;Impuestos;3523.41;1;4321.24;on_time;10;ERP_FIN
AST-0003130;2025-03-10;Finanzas;payment;Servicios Centrales;2397.21;8;5303.34;approved;5;ERP_FIN
AST-0003131;2025-03-04;Finanzas;expense;Impuestos;4653.11;1;6089.02;approved;3;ERP_FIN
AST-0003132;2025-03-17;Finanzas;expense;Impuestos;-2260.62;10;6089.02;on_time;2;ERP_FIN
AST-0003133;2025-03-24;Finanzas;invoice;Impuestos;5371.86;11;4321.24;approved;7;ERP_FIN
AST-0003134;2025-03-19;Finanzas;expense;Aseguradora Nova;2936.7;10;6089.02;on_time;2;ERP_FIN
AST-0003135;2025-03-20;Finanzas;payment;Servicios Centrales;3860.68;4;5303.34;on_time;8;ERP_FIN
