record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0000504,2024-08-16,Compras,expense,Norte Industrial,4902.92,12,6650.86,pending,8,PROCURE
AST-0000505,2024-08-26,Compras,expense,Atlas Supply,5101.52,16,6650.86,late,6,PROCURE
AST-0000506,2024-08-11,Compras,expense,Norte Industrial,9582.99,13,6650.86,late,8,PROCURE
AST-0000507,2024-08-10,Compras,expense,Litoral Office,7563.93,3,6650.86,on_time,5,PROCURE
AST-0000508,2024-08-03,Compras,expense,Orion Tech,12048.8,6,6650.86,on_time,6,PROCURE
AST-0000509,2024-08-08,Compras,expense,Orion Tech,16273.12,1,6650.86,on_time,3,PROCURE
AST-0000510,2024-08-02,Compras,order,Litoral Office,9565.34,10,3325.43,approved,5,PROCURE
AST-0000511,2024-08-05,Compras,expense,Pampa Logistics,3878.7,8,6650.86,pending,3,PROCURE
AST-0000512,2024-08-12,Compras,expense,Litoral Office,4734.24,10,6650.86,on_time,6,PROCURE
AST-0000513,2024-08-11,Compras,order,Litoral Office,1631.07,12,3325.43,pending,8,PROCURE
AST-0000514,2024-08-14,Compras,expense,Pampa Logistics,5792.4,1,6650.86,pending,14,PROCURE
AST-0000515,2024-08-18,Compras,expense,Litoral Office,6069.78,25,6650.86,on_time,6,PROCURE
AST-0000516,2024-08-21,Compras,expense,Orion Tech,12284.75,3,6650.86,on_time,6,PROCURE
AST-0000517,2024-08-02,Compras,supplier,Norte Industrial,2925.91,15,4183.61,late,5,PROCURE
AST-0000518,2024-08-20,Compras,supplier,Pampa Logistics,4247.67,7,4183.61,late,3,PROCURE
AST-0000519,2024-08-17,Compras,order,Atlas Supply,2848.97,13,3325.43,on_time,1,PROCURE
AST-0000520,2024-08-02,Compras,order,Orion Tech,3838.79,7,3325.43,on_time,7,PROCURE
AST-0000521,2024-08-20,Compras,order,,2405.4,7,3325.43,on_time,5,PROCURE
AST-0000522,2024-08-23,Compras,expense,Orion Tech,13701.74,15,6650.86,approved,7,PROCURE
AST-0000523,2024-08-17,Compras,supplier,Atlas Supply,4966.94,23,4183.61,pending,6,PROCURE
AST-0000524,2024-08-19,Compras,order,Pampa Logistics,3384.49,8,3325.43,pending,4,PROCURE
AST-0000525,2024-08-10,Compras,supplier,Orion Tech,1675.97,11,4183.61,approved,6,PROCURE
AST-0000526,2024-08-10,Compras,expense,Norte Industrial,5074.36,10,6650.86,on_time,6,PROCURE
AST-0000527,2024-08-13,Compras,order,Norte Industrial,2621.92,11,3325.43,approved,7,PROCURE
AST-0000528,2024-08-20,Compras,expense,Orion Tech,10269.84,1,6650.86,approved,6,PROCURE
AST-0000529,2024-08-09,Compras,supplier,Orion Tech,5248.81,9,4183.61,on_time,7,PROCURE
AST-0000530,2024-08-11,Compras,supplier,Pampa Logistics,4651.49,7,4183.61,on_time,13,PROCURE
AST-0000531,2024-08-24,Compras,expense,Norte Industrial,6703.88,25,6650.86,on_time,5,PROCURE
AST-0000532,2024-08-09,Compras,expense,Norte Industrial,7337.01,7,6650.86,on_time,7,PROCURE
AST-0000533,2024-08-18,Compras,supplier,Pampa Logistics,9062.57,10,4183.61,on_time,7,PROCURE
AST-0000534,2024-08-20,Compras,supplier,Norte Industrial,2333.29,19,4183.61,on_time,1,PROCURE
AST-0000535,2024-08-02,Compras,expense,Norte Industrial,4654.38,1,6650.86,pending,2,PROCURE
AST-0000536,2024-08-23,Compras,expense,Atlas Supply,6186.97,10,6650.86,approved,7,PROCURE
AST-0000537,2024-08-21,Compras,expense,Orion Tech,5898.01,10,6650.86,pending,6,PROCURE
AST-0000538,2024-08-26,Compras,supplier,Atlas Supply,2530.83,15,4183.61,approved,8,PROCURE
AST-0000539,2024-08-05,Compras,order,Atlas Supply,3543.56,1,3325.43,approved,10,PROCURE
AST-0000540,2024-08-08,Compras,expense,Orion Tech,4869.78,11,6650.86,on_time,11,PROCURE
AST-0000541,2024-08-07,Compras,expense,Atlas Supply,6327.69,22,6650.86,on_time,3,PROCURE
AST-0000542,2024-08-01,Compras,expense,Pampa Logistics,7353.67,6,6650.86,late,10,PROCURE
AST-0000543,2024-08-21,Compras,expense,Norte Industrial,7209.16,7,6650.86,on_time,7,PROCURE
AST-0000544,2024-08-19,Compras,expense,Pampa Logistics,7308.11,6,6650.86,approved,9,PROCURE
AST-0000545,2024-08-25,Compras,expense,Pampa Logistics,6473.47,12,6650.86,approved,10,PROCURE
AST-0000546,2024-08-05,Compras,supplier,Orion Tech,2730.62,4,4183.61,on_time,9,PROCURE
AST-0000547,2024-08-22,Compras,order,Orion Tech,4108.28,1,3325.43,approved,8,PROCURE
AST-0000548,2024-08-04,Compras,supplier,Atlas Supply,4617.29,1,4183.61,on_time,7,PROCURE
AST-0000549,2024-08-08,Compras,supplier,Orion Tech,4969.31,14,4183.61,on_time,9,PROCURE
AST-0000550,2024-08-26,Compras,expense,Orion Tech,3735.08,6,6650.86,approved,3,PROCURE
AST-0000551,2024-08-06,Compras,supplier,Norte Industrial,5655.83,7,4183.61,on_time,10,PROCURE
AST-0000552,2024-08-11,Compras,order,Atlas Supply,1962.12,10,3325.43,approved,6,PROCURE
AST-0000553,2024-08-19,Compras,expense,Litoral Office,5996.62,5,6650.86,on_time,9,PROCURE
AST-0000554,2024-08-19,Compras,expense,Litoral Office,11103.59,1,6650.86,approved,3,PROCURE
AST-0000555,2024-08-23,Compras,supplier,Norte Industrial,2524.49,6,4183.61,on_time,9,PROCURE
AST-0000556,2024-08-07,Compras,order,Norte Industrial,2231.78,12,3325.43,on_time,6,PROCURE
AST-0000557,2024-08-03,Compras,order,Orion Tech,2300.67,12,3325.43,approved,8,PROCURE
AST-0000558,2024-08-19,Compras,expense,Pampa Logistics,4312.56,16,6650.86,on_time,6,PROCURE
AST-0000559,2024-08-04,Compras,expense,Orion Tech,5719.78,9,6650.86,on_time,8,PROCURE
AST-0000560,2024-08-13,Compras,order,Pampa Logistics,3688.01,3,3325.43,approved,9,PROCURE
AST-0000561,2024-08-09,Compras,expense,Pampa Logistics,2719.66,12,6650.86,on_time,1,PROCURE
AST-0000562,2024-08-18,Compras,order,Atlas Supply,3209.82,1,3325.43,on_time,9,PROCURE
AST-0000563,2024-08-01,Compras,order,Norte Industrial,2045.74,1,3325.43,approved,7,PROCURE
AST-0000564,2024-08-03,Compras,supplier,Pampa Logistics,3771.21,11,4183.61,on_time,7,PROCURE
AST-0000565,2024-08-14,Compras,order,Norte Industrial,4134.81,9,3325.43,on_time,5,PROCURE
AST-0000566,2024-08-12,Compras,expense,Orion Tech,8017.83,1,6650.86,on_time,9,PROCURE
AST-0000567,2024-08-23,Compras,order,Orion Tech,3971.63,4,3325.43,approved,8,PROCURE
AST-0000568,2024-08-13,Compras,supplier,Atlas Supply,8397.48,1,4183.61,approved,6,PROCURE
AST-0000569,2024-08-25,Compras,supplier,Pampa Logistics,2926.35,1,4183.61,late,6,PROCURE
AST-0000570,2024-08-16,Compras,expense,Pampa Logistics,6640.93,3,6650.86,late,7,PROCURE
AST-0000546,2024-08-05,Compras,supplier,Orion Tech,2730.62,4,4183.61,on_time,9,PROCURE
