record_id;posting_date;area;kpi_type;vendor;value;quantity;budget;status;cycle_days;origin
AST-0007814;2026-03-05;Ventas;order;Mercado Sur;3729.0;8;3444.52;on_time;5;CRM
AST-0007815;2026-03-05;Ventas;order;Cuenta Andina;6694.69;7;3444.52;pending;1;CRM
AST-0007816;2026-03-04;Ventas;order;Mercado Sur;5688.94;5;3444.52;approved;1;CRM
AST-0007817;2026-03-22;Ventas;sales;Grupo Terra;14743.62;11;14222.53;on_time;11;CRM
AST-0007818;2026-03-05;Ventas;sales;Grupo Terra;8705.22;5;14222.53;on_time;7;CRM
AST-0007819;2026-03-07;Ventas;sales;Grupo Terra;16556.14;1;14222.53;on_time;6;CRM
AST-0007820;2026-03-19;Ventas;sales;Cuenta Andina;15538.0;1;14222.53;pending;9;CRM
AST-0007821;2026-03-02;Ventas;sales;Grupo Terra;13511.73;14;14222.53;approved;6;CRM
AST-0007822;2026-03-25;Ventas;sales;Cliente Boreal;10419.2;17;14222.53;approved;8;CRM
AST-0007823;2026-03-03;Ventas;sales;Grupo Terra;11735.72;8;14222.53;approved;9;CRM
AST-0007824;2026-03-16;Ventas;sales;Cuenta Andina;13425.34;5;14222.53;approved;9;CRM
AST-0007825;2026-03-13;Ventas;sales;Casa Nativa;26541.25;23;14222.53;approved;5;CRM
AST-0007826;2026-03-12;Ventas;sales;Cuenta Andina;13233.74;1;14222.53;on_time;7;CRM
AST-0007827;2026-03-15;Ventas;sales;Grupo Terra;20773.28;2;14222.53;approved;5;CRM
AST-0007828;2026-03-09;Ventas;sales;Mercado Sur;26074.95;15;14222.53;on_time;7;CRM
AST-0007829;2026-03-19;Ventas;sales;Mercado Sur;14765.78;10;14222.53;on_time;10;CRM
AST-0007830;2026-03-04;Ventas;order;Cliente Boreal;5069.84;7;3444.52;on_time;5;CRM
AST-0007831;2026-03-20;Ventas;margin_input;Casa Nativa;9867.17;10;8000.18;late;7;CRM
AST-0007832;2026-03-01;Ventas;sales;Grupo Terra;13925.34;6;14222.53;on_time;9;CRM
AST-0007833;2026-03-16;Ventas;sales;Mercado Sur;13041.81;3;14222.53;approved;1;CRM
AST-0007834;2026-03-09;Ventas;sales;Grupo Terra;22406.38;4;14222.53;approved;7;CRM
AST-0007835;2026-03-24;Ventas;sales;Cuenta Andina;11842.79;4;14222.53;on_time;4;CRM
AST-0007836;2026-03-12;Ventas;order;Casa Nativa;-7483.46;15;3444.52;pending;6;CRM
AST-0007837;2026-03-21;Ventas;order;Cuenta Andina;1377.98;2;3444.52;on_time;4;CRM
AST-0007838;2026-03-27;Ventas;sales;Cliente Boreal;12420.67;21;14222.53;pending;6;CRM
AST-0007839;2026-03-19;Ventas;order;Cliente Boreal;2606.4;1;3444.52;approved;8;CRM
AST-0007840;2026-03-05;Ventas;sales;Grupo Terra;10269.7;11;14222.53;on_time;1;CRM
AST-0007841;2026-03-22;Ventas;order;Cliente Boreal;5772.36;8;3444.52;on_time;7;CRM
AST-0007842;2026-03-20;Ventas;sales;Casa Nativa;11274.43;10;14222.53;on_time;3;CRM
AST-0007843;2026-03-19;Ventas;margin_input;Casa Nativa;4753.53;1;8000.18;on_time;5;CRM
AST-0007844;2026-03-21;Ventas;sales;Cliente Boreal;11417.82;9;14222.53;on_time;6;CRM
AST-0007845;2026-03-02;Ventas;sales;Cuenta Andina;14461.16;3;14222.53;late;10;CRM
AST-0007846;2026-03-02;Ventas;sales;Mercado Sur;14353.06;10;14222.53;approved;8;CRM
AST-0007847;2026-03-21;Ventas;sales;Grupo Terra;23387.68;9;14222.53;approved;9;CRM
AST-0007848;2026-03-26;Ventas;order;Cuenta Andina;3140.32;19;3444.52;approved;12;CRM
AST-0007849;2026-03-16;Ventas;sales;Casa Nativa;17788.7;1;14222.53;pending;9;CRM
AST-0007850;2026-03-19;Ventas;sales;Grupo Terra;18454.42;8;14222.53;approved;10;CRM
AST-0007851;2026-03-13;Ventas;sales;Cliente Boreal;12141.65;1;14222.53;pending;11;CRM
AST-0007852;2026-03-12;Ventas;order;Grupo Terra;3554.56;2;3444.52;on_time;3;CRM
AST-0007853;2026-03-28;Ventas;sales;Mercado Sur;14183.66;8;14222.53;approved;2;CRM
AST-0007854;2026-03-18;Ventas;order;Cuenta Andina;2008.42;1;3444.52;on_time;1;CRM
AST-0007855;2026-03-02;Ventas;order;Grupo Terra;6986.01;26;3444.52;on_time;7;CRM
AST-0007856;2026-03-20;Ventas;margin_input;Cliente Boreal;9261.98;7;8000.18;approved;6;CRM
AST-0007857;2026-03-08;Ventas;order;Grupo Terra;4799.88;1;3444.52;late;9;CRM
AST-0007858;2026-03-08;Ventas;margin_input;Cliente Boreal;6314.26;7;8000.18;late;9;CRM
AST-0007859;2026-03-03;Ventas;sales;Grupo Terra;14404.01;10;14222.53;on_time;8;CRM
AST-0007860;2026-03-16;Ventas;margin_input;Cliente Boreal;7632.46;4;8000.18;on_time;5;CRM
AST-0007861;2026-03-11;Ventas;sales;Cliente Boreal;8534.8;11;14222.53;approved;6;CRM
AST-0007862;2026-03-16;Ventas;order;Cuenta Andina;6316.01;19;3444.52;approved;4;CRM
AST-0007863;2026-03-06;Ventas;margin_input;Mercado Sur;4704.46;12;8000.18;on_time;7;CRM
AST-0007864;2026-03-15;Ventas;margin_input;Cuenta Andina;7514.7;5;8000.18;approved;7;CRM
AST-0007865;2026-03-22;Ventas;margin_input;Cuenta Andina;2970.15;14;8000.18;on_time;2;CRM
AST-0007866;2026-03-24;Ventas;sales;Casa Nativa;11038.77;1;14222.53;late;10;CRM
AST-0007867;2026-03-01;Ventas;sales;Cliente Boreal;11759.87;1;14222.53;approved;5;CRM
AST-0007868;2026-03-13;Ventas;order;Grupo Terra;3392.98;3;3444.52;pending;1;CRM
AST-0007869;2026-03-25;Ventas;order;Mercado Sur;1949.69;18;3444.52;on_time;6;CRM
AST-0007870;2026-03-28;Ventas;order;Mercado Sur;4003.29;1;3444.52;on_time;4;CRM
AST-0007871;2026-03-24;Ventas;order;Mercado Sur;3737.09;21;3444.52;approved;6;CRM
AST-0007872;2026-03-20;Ventas;sales;Cuenta Andina;11454.85;15;14222.53;on_time;1;CRM
AST-0007873;2026-03-21;Ventas;sales;Grupo Terra;9338.29;7;14222.53;on_time;6;CRM
AST-0007874;2026-03-05;Ventas;sales;Grupo Terra;23932.43;14;14222.53;pending;2;CRM
AST-0007875;2026-03-12;Ventas;sales;Grupo Terra;48094.85;11;14222.53;approved;4;CRM
AST-0007876;2026-03-18;Ventas;order;Cliente Boreal;2282.75;13;3444.52;on_time;8;CRM
AST-0007877;2026-03-04;Ventas;margin_input;Cliente Boreal;6796.07;1;8000.18;on_time;7;CRM
AST-0007878;2026-03-20;Ventas;sales;Grupo Terra;23984.65;1;14222.53;on_time;8;CRM
AST-0007879;2026-03-27;Ventas;sales;Cliente Boreal;15967.93;14;14222.53;on_time;3;CRM
AST-0007880;2026-03-19;Ventas;sales;Cliente Boreal;20154.74;8;14222.53;on_time;7;CRM
AST-0007881;2026-03-10;Ventas;margin_input;Mercado Sur;17631.45;11;8000.18;late;8;CRM
AST-0007882;2026-03-04;Ventas;sales;Grupo Terra;22813.88;7;14222.53;approved;9;CRM
AST-0007883;2026-03-23;Ventas;order;Cliente Boreal;4004.45;6;3444.52;on_time;11;CRM
AST-0007884;2026-03-16;Ventas;sales;Cliente Boreal;15003.36;3;14222.53;approved;5;CRM
AST-0007885;2026-03-25;Ventas;sales;Cuenta Andina;19990.03;2;14222.53;on_time;6;CRM
