record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0006778,2025-12-12,Operaciones,compliance,Hub Oeste,705.97,1,893.37,approved,8,WMS
AST-0006779,2025-12-28,Operaciones,cycle_time,Hub Litoral,1630.42,13,1148.62,on_time,16,WMS
AST-0006780,2025-12-09,Operaciones,inventory,Centro Norte,5615.43,39,2807.73,on_time,6,WMS
AST-0006781,2025-12-20,Operaciones,compliance,Centro Norte,916.75,13,893.37,on_time,5,WMS
AST-0006782,2025-12-21,Operaciones,cycle_time,Hub Oeste,924.05,1,1148.62,on_time,13,WMS
AST-0006783,2025-12-04,Operaciones,inventory,Hub Oeste,4335.18,49,2807.73,approved,14,WMS
AST-0006784,2025-12-12,Operaciones,compliance,Hub Litoral,764.26,15,893.37,on_time,9,WMS
AST-0006785,2025-12-09,Operaciones,cycle_time,Hub Oeste,676.38,6,1148.62,on_time,20,WMS
AST-0006786,2025-12-09,Operaciones,compliance,Centro Sur,1327.9,18,893.37,on_time,11,WMS
AST-0006787,2025-12-25,Operaciones,compliance,Hub Oeste,1266.47,17,893.37,on_time,11,WMS
AST-0006788,2025-12-07,Operaciones,inventory,Centro Sur,2054.28,49,2807.73,on_time,10,WMS
AST-0006789,2025-12-09,Operaciones,compliance,Hub Litoral,976.59,20,893.37,approved,14,WMS
AST-0006790,2025-12-18,Operaciones,compliance,Hub Litoral,745.58,3,893.37,approved,9,WMS
AST-0006791,2025-12-17,Operaciones,cycle_time,Hub Litoral,905.55,11,1148.62,on_time,7,WMS
AST-0006792,2025-12-28,Operaciones,cycle_time,Hub Litoral,1202.2,7,1148.62,approved,8,WMS
AST-0006793,2025-12-18,Operaciones,compliance,Centro Norte,879.78,6,893.37,on_time,11,WMS
AST-0006794,2025-12-25,Operaciones,inventory,Centro Norte,1843.44,48,2807.73,approved,14,WMS
AST-0006795,2025-12-04,Operaciones,inventory,Hub Litoral,1902.3,45,2807.73,approved,14,WMS
AST-0006796,2025-12-06,Operaciones,compliance,,685.76,8,893.37,approved,18,WMS
AST-0006797,2025-12-09,Operaciones,cycle_time,Hub Litoral,953.87,12,1148.62,late,11,WMS
AST-0006798,2025-12-02,Operaciones,cycle_time,Hub Litoral,1104.08,5,1148.62,approved,13,WMS
AST-0006799,2025-12-22,Operaciones,inventory,Centro Sur,2678.4,49,2807.73,approved,7,WMS
AST-0006800,2025-12-15,Operaciones,compliance,Centro Norte,1380.53,1,893.37,on_time,14,WMS
AST-0006801,2025-12-28,Operaciones,cycle_time,Hub Litoral,795.59,10,1148.62,on_time,11,WMS
AST-0006802,2025-12-16,Operaciones,cycle_time,Hub Litoral,1232.1,12,1148.62,on_time,6,WMS
AST-0006803,2025-12-03,Operaciones,cycle_time,Hub Oeste,865.84,1,1148.62,on_time,15,WMS
AST-0006804,2025-12-23,Operaciones,inventory,Hub Oeste,2919.35,47,2807.73,approved,16,WMS
AST-0006805,2025-12-04,Operaciones,inventory,Hub Litoral,3822.12,52,2807.73,on_time,8,WMS
AST-0006806,2025-12-08,Operaciones,inventory,Centro Norte,4080.44,46,2807.73,on_time,7,WMS
AST-0006807,2025-12-25,Operaciones,inventory,Centro Norte,2348.19,37,2807.73,pending,13,WMS
AST-0006808,2025-12-02,Operaciones,cycle_time,Centro Norte,1357.03,5,1148.62,on_time,10,WMS
AST-0006809,2025-12-11,Operaciones,cycle_time,Centro Sur,1943.87,8,1148.62,approved,9,WMS
AST-0006810,2025-12-21,Operaciones,compliance,Hub Oeste,1271.94,8,893.37,on_time,8,WMS
AST-0006811,2025-12-03,Operaciones,compliance,Centro Sur,1044.52,19,893.37,on_time,12,WMS
AST-0006812,2025-12-27,Operaciones,inventory,Hub Litoral,1861.63,55,2807.73,approved,7,WMS
AST-0006813,2025-12-16,Operaciones,inventory,Centro Norte,3619.08,48,2807.73,approved,5,WMS
AST-0006814,2025-12-19,Operaciones,inventory,Centro Sur,1162.02,49,2807.73,on_time,9,WMS
AST-0006815,2025-12-06,Operaciones,cycle_time,Hub Litoral,1109.01,5,1148.62,pending,15,WMS
AST-0006816,2025-12-22,Operaciones,cycle_time,Hub Litoral,972.47,6,1148.62,late,9,WMS
AST-0006817,2025-12-21,Operaciones,cycle_time,Hub Oeste,2025.75,20,1148.62,on_time,11,WMS
AST-0006818,2025-12-18,Operaciones,inventory,Centro Norte,2443.16,41,2807.73,approved,15,WMS
AST-0006819,2025-12-12,Operaciones,inventory,Hub Litoral,4512.41,46,2807.73,approved,10,WMS
AST-0006820,2025-12-09,Operaciones,compliance,Hub Oeste,684.73,1,893.37,on_time,12,WMS
AST-0006821,2025-12-27,Operaciones,inventory,Centro Norte,4601.7,49,2807.73,on_time,11,WMS
AST-0006822,2025-12-22,Operaciones,inventory,Hub Litoral,2698.4,43,2807.73,approved,14,WMS
AST-0006823,2025-12-21,Operaciones,cycle_time,Centro Sur,1149.65,1,1148.62,on_time,11,WMS
AST-0006824,2025-12-05,Operaciones,inventory,Hub Litoral,3747.61,39,2807.73,on_time,3,WMS
AST-0006825,2025-12-25,Operaciones,inventory,Centro Norte,3222.37,55,2807.73,on_time,7,WMS
AST-0006826,2025-12-12,Operaciones,inventory,Centro Sur,2547.72,45,2807.73,on_time,10,WMS
AST-0006827,2025-12-18,Operaciones,cycle_time,Hub Litoral,813.01,3,1148.62,on_time,10,WMS
AST-0006828,2025-12-25,Operaciones,compliance,Centro Norte,1079.26,8,893.37,on_time,8,WMS
AST-0006829,2025-12-06,Operaciones,cycle_time,Centro Norte,1136.57,1,1148.62,late,10,WMS
AST-0006830,2025-12-13,Operaciones,inventory,Hub Oeste,4249.93,57,2807.73,approved,13,WMS
AST-0006831,2025-12-26,Operaciones,inventory,Hub Litoral,1426.82,59,2807.73,approved,15,WMS
AST-0006832,2025-12-03,Operaciones,compliance,Hub Litoral,1332.48,15,893.37,approved,11,WMS
AST-0006833,2025-12-28,Operaciones,compliance,Centro Sur,1138.15,14,893.37,on_time,14,WMS
AST-0006834,2025-12-11,Operaciones,inventory,Hub Oeste,3578.06,40,2807.73,approved,8,WMS
AST-0006835,2025-12-01,Operaciones,inventory,Centro Sur,2966.89,37,2807.73,on_time,12,WMS
AST-0006836,2025-12-21,Operaciones,cycle_time,Hub Litoral,838.06,12,1148.62,on_time,15,WMS
AST-0006837,2025-12-28,Operaciones,inventory,Hub Litoral,1726.13,48,2807.73,approved,5,WMS
AST-0006838,2025-12-13,Operaciones,inventory,Centro Norte,4648.88,47,2807.73,late,13,WMS
AST-0006839,2025-12-27,Operaciones,cycle_time,Hub Oeste,1729.85,17,1148.62,approved,15,WMS
AST-0006840,2025-12-02,Operaciones,compliance,Centro Norte,893.8,8,893.37,on_time,11,WMS
