record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0002444,2025-01-04,Compras,supplier,Litoral Office,6190.41,5,4180.8,late,5,PROCURE
AST-0002445,2025-01-03,Compras,order,Orion Tech,4042.43,1,3323.2,on_time,5,PROCURE
AST-0002446,2025-01-05,Compras,supplier,Pampa Logistics,6694.54,6,4180.8,late,4,PROCURE
AST-0002447,2025-01-08,Compras,expense,Norte Industrial,6057.68,1,6646.4,on_time,5,PROCURE
AST-0002448,2025-01-14,Compras,expense,Norte Industrial,6432.26,4,6646.4,on_time,10,PROCURE
AST-0002449,2025-01-22,Compras,expense,Orion Tech,2614.45,5,6646.4,late,2,PROCURE
AST-0002450,2025-01-08,Compras,supplier,Atlas Supply,3482.36,10,4180.8,pending,14,PROCURE
AST-0002451,2025-01-16,Compras,expense,Litoral Office,21128.37,15,6646.4,on_time,8,PROCURE
AST-0002452,2025-01-02,Compras,expense,Norte Industrial,15319.81,4,6646.4,on_time,10,PROCURE
AST-0002453,2025-01-16,Compras,expense,Atlas Supply,7342.77,14,6646.4,late,7,PROCURE
AST-0002454,2025-01-27,Compras,expense,Norte Industrial,8206.19,2,6646.4,approved,6,PROCURE
AST-0002455,2025-01-03,Compras,order,Norte Industrial,6065.1,10,3323.2,on_time,6,PROCURE
AST-0002456,2025-01-18,Compras,order,Pampa Logistics,5179.17,3,3323.2,on_time,2,PROCURE
AST-0002457,2025-01-01,Compras,supplier,Pampa Logistics,3539.64,5,4180.8,late,2,PROCURE
AST-0002458,2025-01-27,Compras,expense,Pampa Logistics,10509.91,10,6646.4,on_time,6,PROCURE
AST-0002459,2025-01-23,Compras,expense,Pampa Logistics,7234.7,7,6646.4,late,2,PROCURE
AST-0002460,2025-01-22,Compras,supplier,Pampa Logistics,9680.43,8,4180.8,late,7,PROCURE
AST-0002461,2025-01-11,Compras,order,Litoral Office,2355.17,14,3323.2,on_time,5,PROCURE
AST-0002462,2025-01-19,Compras,expense,Norte Industrial,7506.27,9,6646.4,late,3,PROCURE
AST-0002463,2025-01-21,Compras,order,Orion Tech,3208.3,1,3323.2,on_time,9,PROCURE
AST-0002464,2025-01-26,Compras,supplier,Atlas Supply,2841.64,10,4180.8,on_time,5,PROCURE
AST-0002465,2025-01-11,Compras,supplier,Litoral Office,2019.14,7,4180.8,on_time,11,PROCURE
AST-0002466,2025-01-18,Compras,supplier,Pampa Logistics,9768.89,10,4180.8,on_time,8,PROCURE
AST-0002467,2025-01-01,Compras,supplier,Norte Industrial,6926.06,9,4180.8,approved,5,PROCURE
AST-0002468,2025-01-05,Compras,order,Atlas Supply,2764.31,21,3323.2,pending,6,PROCURE
AST-0002469,2025-01-11,Compras,supplier,Norte Industrial,2738.94,8,4180.8,late,7,PROCURE
AST-0002470,2025-01-17,Compras,order,Orion Tech,3736.19,14,3323.2,on_time,8,PROCURE
