record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0000893,2024-09-16,Compras,supplier,Norte Industrial,4219.2,1,4408.63,approved,9,PROCURE
AST-0000894,2024-09-26,Compras,expense,Litoral Office,3154.12,11,7008.59,late,4,PROCURE
AST-0000895,2024-09-21,Compras,expense,Litoral Office,7037.38,14,7008.59,on_time,8,PROCURE
AST-0000896,2024-09-21,Compras,order,Atlas Supply,2096.01,8,3504.29,on_time,5,PROCURE
AST-0000897,2024-09-15,Compras,expense,Atlas Supply,7863.76,12,7008.59,approved,8,PROCURE
AST-0000898,2024-09-10,Compras,expense,Pampa Logistics,5749.91,15,7008.59,on_time,3,PROCURE
AST-0000899,2024-09-05,Compras,expense,Litoral Office,7561.55,6,7008.59,approved,2,PROCURE
AST-0000900,2024-09-15,Compras,expense,Norte Industrial,5928.94,11,7008.59,on_time,6,PROCURE
AST-0000901,2024-09-13,Compras,supplier,Litoral Office,4157.14,8,4408.63,on_time,5,PROCURE
AST-0000902,2024-09-12,Compras,supplier,Norte Industrial,2747.11,13,4408.63,approved,5,PROCURE
AST-0000903,2024-09-12,Compras,order,Litoral Office,3896.97,6,3504.29,on_time,3,PROCURE
AST-0000904,2024-09-14,Compras,supplier,Orion Tech,3827.77,12,4408.63,approved,11,PROCURE
AST-0000905,2024-09-05,Compras,expense,Pampa Logistics,7962.38,1,7008.59,pending,3,PROCURE
AST-0000906,2024-09-01,Compras,supplier,Pampa Logistics,4256.63,17,4408.63,on_time,3,PROCURE
AST-0000907,2024-09-01,Compras,expense,Orion Tech,8998.07,3,7008.59,on_time,2,PROCURE
AST-0000908,2024-09-06,Compras,order,Pampa Logistics,2218.04,12,3504.29,on_time,13,PROCURE
AST-0000909,2024-09-23,Compras,expense,Atlas Supply,9020.73,18,7008.59,on_time,6,PROCURE
AST-0000910,2024-09-18,Compras,expense,Atlas Supply,7722.34,9,7008.59,late,9,PROCURE
AST-0000911,2024-09-21,Compras,expense,Pampa Logistics,5893.93,12,7008.59,on_time,8,PROCURE
AST-0000912,2024-09-22,Compras,supplier,Litoral Office,3517.53,10,4408.63,on_time,5,PROCURE
AST-0000913,2024-09-09,Compras,expense,Atlas Supply,7445.58,12,7008.59,late,6,PROCURE
AST-0000914,2024-09-11,Compras,order,Atlas Supply,4401.1,26,3504.29,on_time,7,PROCURE
AST-0000915,2024-09-09,Compras,supplier,Orion Tech,3191.16,12,4408.63,approved,8,PROCURE
AST-0000916,2024-09-13,Compras,order,Pampa Logistics,3077.1,1,3504.29,on_time,6,PROCURE
AST-0000917,2024-09-04,Compras,expense,Litoral Office,4011.62,17,7008.59,approved,11,PROCURE
AST-0000918,2024-09-24,Compras,order,Norte Industrial,3062.84,11,3504.29,on_time,9,PROCURE
AST-0000919,2024-09-02,Compras,expense,Litoral Office,8659.0,2,7008.59,on_time,7,PROCURE
AST-0000920,2024-09-01,Compras,supplier,Norte Industrial,4599.03,1,4408.63,late,8,PROCURE
AST-0000921,2024-09-10,Compras,order,Litoral Office,3393.03,18,3504.29,on_time,13,PROCURE
AST-0000922,2024-09-18,Compras,order,Norte Industrial,7354.52,11,3504.29,pending,3,PROCURE
AST-0000923,2024-09-02,Compras,supplier,Pampa Logistics,3709.78,1,4408.63,on_time,9,PROCURE
AST-0000924,2024-09-28,Compras,supplier,Orion Tech,6202.68,12,4408.63,on_time,9,PROCURE
AST-0000925,2024-09-06,Compras,supplier,Orion Tech,2564.27,1,4408.63,on_time,11,PROCURE
AST-0000926,2024-09-05,Compras,supplier,Norte Industrial,6403.29,1,4408.63,approved,7,PROCURE
AST-0000927,2024-09-07,Compras,order,Pampa Logistics,2852.87,14,3504.29,approved,9,PROCURE
AST-0000928,2024-09-05,Compras,supplier,Orion Tech,6637.39,25,4408.63,on_time,7,PROCURE
AST-0000929,2024-09-18,Compras,expense,Pampa Logistics,11449.07,15,7008.59,on_time,7,PROCURE
AST-0000930,2024-09-21,Compras,supplier,Pampa Logistics,2115.76,8,4408.63,approved,8,PROCURE
AST-0000931,2024-09-15,Compras,order,Pampa Logistics,5658.25,7,3504.29,approved,4,PROCURE
AST-0000932,2024-09-28,Compras,expense,Pampa Logistics,9872.89,8,7008.59,on_time,13,PROCURE
AST-0000933,2024-09-20,Compras,supplier,Atlas Supply,2879.87,11,4408.63,on_time,11,PROCURE
AST-0000934,2024-09-19,Compras,expense,Orion Tech,4700.57,6,7008.59,approved,1,PROCURE
AST-0000935,2024-09-10,Compras,order,Norte Industrial,2163.87,9,3504.29,late,9,PROCURE
AST-0000936,2024-09-11,Compras,expense,Atlas Supply,5516.77,23,7008.59,pending,9,PROCURE
AST-0000937,2024-09-08,Compras,order,Orion Tech,2873.7,3,3504.29,on_time,7,PROCURE
AST-0000938,2024-09-23,Compras,expense,Litoral Office,6611.88,1,7008.59,on_time,2,PROCURE
AST-0000939,2024-09-10,Compras,order,Norte Industrial,3576.97,10,3504.29,on_time,7,PROCURE
AST-0000940,2024-09-06,Compras,order,Atlas Supply,3431.0,22,3504.29,approved,6,PROCURE
AST-0000941,2024-09-14,Compras,supplier,Norte Industrial,2667.87,1,4408.63,on_time,8,PROCURE
AST-0000942,2024-09-04,Compras,expense,Litoral Office,7444.03,15,7008.59,approved,12,PROCURE
AST-0000943,2024-09-25,Compras,expense,Litoral Office,5592.2,14,7008.59,approved,1,PROCURE
AST-0000944,2024-09-02,Compras,order,Pampa Logistics,5368.27,1,3504.29,approved,7,PROCURE
AST-0000945,2024-09-14,Compras,expense,Atlas Supply,15438.83,9,7008.59,approved,6,PROCURE
AST-0000946,2024-09-17,Compras,expense,Orion Tech,11927.03,3,7008.59,on_time,7,PROCURE
AST-0000947,2024-09-09,Compras,order,Norte Industrial,4284.86,6,3504.29,on_time,8,PROCURE
AST-0000948,2024-09-09,Compras,supplier,Atlas Supply,5537.52,12,4408.63,on_time,6,PROCURE
AST-0000949,2024-09-25,Compras,expense,Norte Industrial,9599.42,8,7008.59,pending,3,PROCURE
AST-0000950,2024-09-13,Compras,expense,Orion Tech,12092.55,2,7008.59,on_time,12,PROCURE
