record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0008977,2026-06-24,Ventas,sales,Grupo Terra,6526.56,10,15352.83,late,4,CRM
AST-0008978,2026-06-11,Ventas,order,Grupo Terra,3497.4,9,3718.26,on_time,5,CRM
AST-0008979,2026-06-28,Ventas,order,Casa Nativa,1992.16,17,3718.26,late,7,CRM
AST-0008980,2026-06-27,Ventas,sales,Mercado Sur,6521.19,9,15352.83,late,5,CRM
AST-0008981,2026-06-15,Ventas,margin_input,Cuenta Andina,3516.24,17,8635.97,on_time,4,CRM
AST-0008982,2026-06-01,Ventas,order,Casa Nativa,3587.87,5,3718.26,late,8,CRM
AST-0008983,2026-06-21,Ventas,order,Cliente Boreal,4459.01,4,3718.26,on_time,3,CRM
AST-0008984,2026-06-04,Ventas,order,Grupo Terra,3275.07,4,3718.26,approved,5,CRM
AST-0008985,2026-06-25,Ventas,margin_input,Cliente Boreal,6878.14,3,8635.97,approved,7,CRM
AST-0008986,2026-06-07,Ventas,sales,Cliente Boreal,7688.42,9,15352.83,on_time,4,CRM
AST-0008987,2026-06-24,Ventas,sales,Mercado Sur,17873.83,4,15352.83,approved,3,CRM
AST-0008988,2026-06-06,Ventas,sales,Cuenta Andina,7422.83,7,15352.83,approved,6,CRM
AST-0008989,2026-06-24,Ventas,order,Casa Nativa,5662.1,9,3718.26,on_time,4,CRM
AST-0008990,2026-06-12,Ventas,sales,Grupo Terra,12476.11,23,15352.83,approved,13,CRM
AST-0008991,2026-06-23,Ventas,sales,Cliente Boreal,6445.58,1,15352.83,approved,5,CRM
AST-0008992,2026-06-11,Ventas,order,Cuenta Andina,2759.34,1,3718.26,pending,13,CRM
AST-0008993,2026-06-06,Ventas,order,Cuenta Andina,1658.2,12,3718.26,on_time,7,CRM
AST-0008994,2026-06-24,Ventas,sales,Cuenta Andina,14368.89,7,15352.83,on_time,4,CRM
AST-0008995,2026-06-01,Ventas,margin_input,Cuenta Andina,3658.97,1,8635.97,on_time,7,CRM
AST-0008996,2026-06-28,Ventas,sales,Grupo Terra,6213.63,1,15352.83,approved,11,CRM
AST-0008997,2026-06-24,Ventas,sales,Cuenta Andina,17389.0,1,15352.83,approved,9,CRM
AST-0008998,2026-06-13,Ventas,sales,Cuenta Andina,9693.46,9,15352.83,approved,8,CRM
AST-0008999,2026-06-04,Ventas,order,Cliente Boreal,1673.98,12,3718.26,approved,7,CRM
AST-0009000,2026-06-11,Ventas,order,Casa Nativa,2674.67,2,3718.26,approved,4,CRM
AST-0009001,2026-06-10,Ventas,sales,Cuenta Andina,8042.78,19,15352.83,approved,7,CRM
AST-0009002,2026-06-18,Ventas,margin_input,Mercado Sur,5524.41,10,8635.97,on_time,5,CRM
AST-0009003,2026-06-10,Ventas,margin_input,Cliente Boreal,5929.47,13,8635.97,on_time,9,CRM
AST-0009004,2026-06-17,Ventas,order,Cuenta Andina,3893.15,11,3718.26,approved,6,CRM
AST-0009005,2026-06-14,Ventas,sales,Cliente Boreal,14839.26,1,15352.83,on_time,11,CRM
AST-0009006,2026-06-24,Ventas,sales,Grupo Terra,14866.92,11,15352.83,on_time,3,CRM
AST-0009007,2026-06-08,Ventas,order,Cliente Boreal,7404.98,4,3718.26,on_time,1,CRM
AST-0009008,2026-06-04,Ventas,sales,Grupo Terra,6525.24,13,15352.83,on_time,5,CRM
AST-0009009,2026-06-12,Ventas,margin_input,Cuenta Andina,8174.77,15,8635.97,approved,2,CRM
AST-0009010,2026-06-05,Ventas,order,Mercado Sur,3288.94,14,3718.26,on_time,7,CRM
AST-0009011,2026-06-11,Ventas,sales,Cliente Boreal,11373.71,1,15352.83,on_time,6,CRM
AST-0009012,2026-06-03,Ventas,sales,Cliente Boreal,6273.95,5,15352.83,late,4,CRM
AST-0009013,2026-06-26,Ventas,sales,Casa Nativa,11521.08,2,15352.83,approved,5,CRM
AST-0009014,2026-06-23,Ventas,sales,Cliente Boreal,20578.36,2,15352.83,approved,7,CRM
AST-0009015,2026-06-13,Ventas,order,Cuenta Andina,12883.83,13,3718.26,approved,8,CRM
AST-0009016,2026-06-12,Ventas,margin_input,Casa Nativa,6682.0,2,8635.97,approved,13,CRM
AST-0009017,2026-06-03,Ventas,order,Grupo Terra,2957.21,9,3718.26,on_time,10,CRM
AST-0009018,2026-06-26,Ventas,sales,Mercado Sur,7462.24,2,15352.83,on_time,6,CRM
AST-0009019,2026-06-04,Ventas,sales,Grupo Terra,10193.86,6,15352.83,approved,10,CRM
AST-0009020,2026-06-19,Ventas,order,Cuenta Andina,2963.21,12,3718.26,on_time,7,CRM
AST-0009021,2026-06-23,Ventas,order,Cuenta Andina,3500.59,14,3718.26,approved,7,CRM
AST-0009022,2026-06-18,Ventas,margin_input,Casa Nativa,7971.3,1,8635.97,pending,9,CRM
AST-0009023,2026-06-06,Ventas,order,Mercado Sur,7443.52,4,3718.26,approved,6,CRM
AST-0009024,2026-06-23,Ventas,sales,Casa Nativa,21619.63,15,15352.83,on_time,2,CRM
AST-0009025,2026-06-06,Ventas,order,Casa Nativa,4524.15,16,3718.26,on_time,4,CRM
