record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0006068,2025-10-22,Operaciones,cycle_time,Hub Oeste,1075.77,7,1189.44,pending,13,WMS
AST-0006069,2025-10-15,Operaciones,cycle_time,Centro Sur,1177.81,1,1189.44,on_time,11,WMS
AST-0006070,2025-10-05,Operaciones,cycle_time,Centro Sur,1557.84,9,1189.44,approved,8,WMS
AST-0006071,2025-10-13,Operaciones,cycle_time,Centro Norte,922.16,1,1189.44,on_time,16,WMS
AST-0006072,2025-10-26,Operaciones,compliance,Centro Sur,648.2,5,925.12,pending,7,WMS
AST-0006073,2025-10-16,Operaciones,inventory,Centro Sur,2535.73,36,2907.52,on_time,11,WMS
AST-0006074,2025-10-27,Operaciones,cycle_time,Centro Norte,1165.64,1,1189.44,on_time,12,WMS
AST-0006075,2025-10-19,Operaciones,compliance,Centro Norte,1369.54,8,925.12,late,10,WMS
AST-0006076,2025-10-01,Operaciones,inventory,Centro Sur,4354.75,52,2907.52,on_time,11,WMS
AST-0006077,2025-10-28,Operaciones,compliance,Hub Oeste,903.59,16,925.12,on_time,16,WMS
AST-0006078,2025-10-09,Operaciones,cycle_time,Hub Oeste,2199.29,16,1189.44,pending,10,WMS
AST-0006079,2025-10-19,Operaciones,inventory,Hub Litoral,2993.48,38,2907.52,on_time,12,WMS
AST-0006080,2025-10-03,Operaciones,cycle_time,Hub Oeste,500.05,2,1189.44,approved,12,WMS
