record_id;date;area;metric_type;supplier_name;net_value;units;target;status;lead_time;source_system
AST-0006234;2025-11-05;Compras;order;Atlas Supply;8200.55;13;4079.22;approved;4;PROCURE
AST-0006235;2025-11-11;Compras;expense;Orion Tech;4033.72;13;8158.43;on_time;5;PROCURE
AST-0006236;2025-11-21;Compras;expense;Norte Industrial;10038.73;1;8158.43;on_time;9;PROCURE
AST-0006237;2025-11-24;Compras;expense;Litoral Office;10186.17;11;8158.43;approved;10;PROCURE
AST-0006238;2025-11-28;Compras;expense;Pampa Logistics;8106.9;16;8158.43;on_time;8;PROCURE
AST-0006239;2025-11-27;Compras;expense;Atlas Supply;4862.23;16;8158.43;on_time;8;PROCURE
AST-0006240;2025-11-16;Compras;expense;Atlas Supply;3638.99;1;8158.43;late;9;PROCURE
AST-0006241;2025-11-09;Compras;expense;Pampa Logistics;2854.86;17;8158.43;on_time;10;PROCURE
AST-0006242;2025-11-20;Compras;expense;Orion Tech;9113.8;10;8158.43;on_time;3;PROCURE
AST-0006243;2025-11-10;Compras;order;Orion Tech;5148.59;3;4079.22;on_time;4;PROCURE
AST-0006244;2025-11-17;Compras;expense;Litoral Office;6338.6;16;8158.43;on_time;6;PROCURE
AST-0006245;2025-11-15;Compras;expense;Orion Tech;4952.77;9;8158.43;pending;8;PROCURE
AST-0006246;2025-11-27;Compras;supplier;Norte Industrial;3662.79;6;5131.92;on_time;5;PROCURE
AST-0006247;2025-11-15;Compras;order;Norte Industrial;2252.21;17;4079.22;on_time;8;PROCURE
AST-0006248;2025-11-14;Compras;supplier;Norte Industrial;5741.4;16;5131.92;approved;12;PROCURE
AST-0006249;2025-11-05;Compras;expense;Atlas Supply;7461.88;1;8158.43;approved;2;PROCURE
AST-0006250;2025-11-02;Compras;expense;Litoral Office;5046.21;11;8158.43;late;4;PROCURE
AST-0006251;2025-11-16;Compras;supplier;Litoral Office;5002.28;9;5131.92;on_time;9;PROCURE
AST-0006252;2025-11-14;Compras;expense;Litoral Office;17982.56;5;8158.43;pending;12;PROCURE
AST-0006253;2025-11-28;Compras;expense;Orion Tech;14124.94;17;8158.43;late;5;PROCURE
AST-0006254;2025-11-08;Compras;order;Orion Tech;3881.65;1;4079.22;on_time;9;PROCURE
AST-0006255;2025-11-15;Compras;expense;Orion Tech;4375.12;1;8158.43;on_time;8;PROCURE
AST-0006256;2025-11-10;Compras;supplier;Atlas Supply;3897.69;10;5131.92;pending;4;PROCURE
AST-0006257;2025-11-16;Compras;expense;Pampa Logistics;11335.35;18;8158.43;on_time;2;PROCURE
AST-0006258;2025-11-12;Compras;supplier;Litoral Office;2412.94;8;5131.92;on_time;11;PROCURE
AST-0006259;2025-11-17;Compras;order;Orion Tech;2834.15;19;4079.22;approved;7;PROCURE
AST-0006260;2025-11-27;Compras;order;Norte Industrial;5510.83;23;4079.22;on_time;6;PROCURE
AST-0006261;2025-11-11;Compras;order;Atlas Supply;4806.27;15;4079.22;approved;10;PROCURE
AST-0006262;2025-11-15;Compras;supplier;Orion Tech;5503.38;18;5131.92;on_time;12;PROCURE
AST-0006263;2025-11-16;Compras;expense;Litoral Office;3123.44;17;8158.43;late;4;PROCURE
AST-0006264;2025-11-21;Compras;supplier;Orion Tech;3776.93;11;5131.92;approved;8;PROCURE
AST-0006265;2025-11-24;Compras;expense;Litoral Office;11051.71;8;8158.43;approved;7;PROCURE
AST-0006266;2025-11-10;Compras;expense;Atlas Supply;9392.24;6;8158.43;approved;4;PROCURE
AST-0006267;2025-11-21;Compras;expense;Norte Industrial;6376.67;2;8158.43;pending;7;PROCURE
AST-0006268;2025-11-08;Compras;expense;Atlas Supply;14093.21;6;8158.43;pending;10;PROCURE
AST-0006269;2025-11-12;Compras;expense;Atlas Supply;9209.36;7;8158.43;late;9;PROCURE
AST-0006270;2025-11-11;Compras;supplier;Pampa Logistics;8756.96;3;5131.92;approved;8;PROCURE
