record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0007377,2026-02-06,Compras,expense,Atlas Supply,6285.82,7,7156.78,approved,3,PROCURE
AST-0007378,2026-02-23,Compras,expense,Atlas Supply,8797.24,1,7156.78,late,6,PROCURE
AST-0007379,2026-02-21,Compras,expense,Litoral Office,4521.19,2,7156.78,on_time,10,PROCURE
AST-0007380,2026-02-23,Compras,supplier,Litoral Office,3185.18,6,4501.85,approved,2,PROCURE
AST-0007381,2026-02-13,Compras,expense,Pampa Logistics,6873.21,10,7156.78,approved,8,PROCURE
AST-0007382,2026-02-25,Compras,expense,Norte Industrial,6655.44,12,7156.78,on_time,5,PROCURE
AST-0007383,2026-02-13,Compras,supplier,Norte Industrial,3534.72,9,4501.85,on_time,4,PROCURE
AST-0007384,2026-02-23,Compras,order,Norte Industrial,2895.17,1,3578.39,late,4,PROCURE
AST-0007385,2026-02-27,Compras,expense,Pampa Logistics,4314.36,7,7156.78,approved,7,PROCURE
AST-0007386,2026-02-24,Compras,order,Litoral Office,2458.24,4,3578.39,on_time,6,PROCURE
AST-0007387,2026-02-08,Compras,supplier,Atlas Supply,4000.34,3,4501.85,approved,11,PROCURE
AST-0007388,2026-02-25,Compras,supplier,Atlas Supply,8273.96,6,4501.85,approved,4,PROCURE
AST-0007389,2026-02-09,Compras,order,Pampa Logistics,7024.02,17,3578.39,approved,14,PROCURE
AST-0007390,2026-02-15,Compras,expense,Orion Tech,5757.55,17,7156.78,on_time,7,PROCURE
AST-0007391,2026-02-16,Compras,expense,,11200.18,2,7156.78,approved,5,PROCURE
AST-0007392,2026-02-07,Compras,expense,Atlas Supply,10832.8,1,7156.78,approved,5,PROCURE
AST-0007393,2026-02-04,Compras,expense,Orion Tech,5334.57,12,7156.78,approved,9,PROCURE
AST-0007394,2026-02-21,Compras,supplier,Atlas Supply,1774.33,1,4501.85,on_time,4,PROCURE
AST-0007395,2026-02-07,Compras,supplier,Norte Industrial,2751.62,8,4501.85,on_time,4,PROCURE
AST-0007396,2026-02-15,Compras,order,Atlas Supply,1727.64,11,3578.39,on_time,2,PROCURE
AST-0007397,2026-02-22,Compras,order,Orion Tech,1604.01,12,3578.39,on_time,4,PROCURE
AST-0007398,2026-02-02,Compras,supplier,Atlas Supply,3490.93,1,4501.85,on_time,3,PROCURE
AST-0007399,2026-02-15,Compras,order,Atlas Supply,3087.14,1,3578.39,approved,4,PROCURE
AST-0007400,2026-02-01,Compras,supplier,Pampa Logistics,2455.12,14,4501.85,on_time,2,PROCURE
AST-0007401,2026-02-25,Compras,expense,Norte Industrial,4037.12,1,7156.78,approved,1,PROCURE
AST-0007402,2026-02-28,Compras,order,Atlas Supply,2884.73,14,3578.39,approved,10,PROCURE
AST-0007403,2026-02-08,Compras,order,Atlas Supply,5841.44,1,3578.39,on_time,7,PROCURE
AST-0007404,2026-02-21,Compras,supplier,Orion Tech,3039.51,7,4501.85,on_time,5,PROCURE
AST-0007405,2026-02-10,Compras,order,Orion Tech,2983.78,18,3578.39,on_time,7,PROCURE
AST-0007406,2026-02-06,Compras,expense,Orion Tech,8197.99,8,7156.78,on_time,7,PROCURE
AST-0007407,2026-02-15,Compras,supplier,Litoral Office,6490.4,4,4501.85,pending,8,PROCURE
AST-0007408,2026-02-23,Compras,supplier,Litoral Office,3092.13,5,4501.85,on_time,7,PROCURE
AST-0007409,2026-02-10,Compras,order,Norte Industrial,2877.58,6,3578.39,approved,7,PROCURE
AST-0007410,2026-02-08,Compras,expense,Litoral Office,3693.19,1,7156.78,on_time,6,PROCURE
AST-0007390,2026-02-15,Compras,expense,Orion Tech,5757.55,17,7156.78,on_time,7,PROCURE
