record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0008908,2026-06-07,Compras,expense,Atlas Supply,6535.37,1,7436.53,on_time,4,PROCURE
AST-0008909,2026-06-20,Compras,expense,,8916.79,6,7436.53,late,7,PROCURE
AST-0008910,2026-06-13,Compras,supplier,Orion Tech,8676.84,11,4677.82,on_time,1,PROCURE
AST-0008911,2026-06-15,Compras,expense,Norte Industrial,7791.37,1,7436.53,late,6,PROCURE
AST-0008912,2026-06-23,Compras,expense,Orion Tech,-5572.75,2,7436.53,on_time,4,PROCURE
AST-0008913,2026-06-10,Compras,supplier,Pampa Logistics,3684.47,1,4677.82,approved,5,PROCURE
AST-0008914,2026-06-19,Compras,supplier,Norte Industrial,4953.41,14,4677.82,on_time,12,PROCURE
AST-0008915,2026-06-07,Compras,expense,Orion Tech,7937.89,1,7436.53,pending,8,PROCURE
AST-0008916,2026-06-10,Compras,order,Norte Industrial,1938.9,8,3718.26,on_time,8,PROCURE
AST-0008917,2026-06-25,Compras,supplier,Norte Industrial,2305.62,13,4677.82,on_time,4,PROCURE
AST-0008918,2026-06-25,Compras,supplier,Orion Tech,4285.0,17,4677.82,approved,13,PROCURE
AST-0008919,2026-06-05,Compras,order,Atlas Supply,6131.07,8,3718.26,on_time,1,PROCURE
AST-0008920,2026-06-04,Compras,supplier,Atlas Supply,12831.62,8,4677.82,pending,5,PROCURE
AST-0008921,2026-06-18,Compras,expense,Atlas Supply,22671.52,9,7436.53,approved,7,PROCURE
AST-0008922,2026-06-12,Compras,expense,Norte Industrial,12990.64,1,7436.53,on_time,4,PROCURE
AST-0008923,2026-06-14,Compras,supplier,Pampa Logistics,5786.23,6,4677.82,approved,9,PROCURE
AST-0008924,2026-06-05,Compras,expense,Atlas Supply,6576.33,7,7436.53,on_time,5,PROCURE
AST-0008925,2026-06-16,Compras,supplier,Pampa Logistics,12980.27,10,4677.82,approved,5,PROCURE
AST-0008926,2026-06-16,Compras,supplier,Litoral Office,3209.22,1,4677.82,approved,5,PROCURE
AST-0008927,2026-06-17,Compras,order,Orion Tech,8908.0,1,3718.26,on_time,8,PROCURE
AST-0008928,2026-06-25,Compras,expense,Atlas Supply,24126.24,15,7436.53,pending,6,PROCURE
AST-0008929,2026-06-02,Compras,expense,Pampa Logistics,3962.78,8,7436.53,pending,1,PROCURE
AST-0008930,2026-06-24,Compras,order,Pampa Logistics,4984.44,5,3718.26,on_time,8,PROCURE
