record_id;fecha;area;metric_type;proveedor;importe;cantidad;presupuesto;estado;cycle_days;sistema
AST-0004886;2025-07-20;Operaciones;inventory;Centro Norte;4304.32;52;2516.8;on_time;9;WMS
AST-0004887;2025-07-27;Operaciones;inventory;Hub Oeste;4072.44;30;2516.8;pending;16;WMS
AST-0004888;2025-07-11;Operaciones;inventory;Centro Norte;2159.21;48;2516.8;approved;9;WMS
AST-0004889;2025-07-14;Operaciones;cycle_time;Hub Oeste;1864.52;1;1029.6;approved;12;WMS
AST-0004890;2025-07-23;Operaciones;cycle_time;Centro Sur;1593.77;6;1029.6;on_time;11;WMS
AST-0004891;2025-07-06;Operaciones;cycle_time;Hub Litoral;1456.51;2;1029.6;late;18;WMS
AST-0004892;2025-07-26;Operaciones;compliance;Hub Oeste;748.15;13;800.8;on_time;12;WMS
AST-0004893;2025-07-07;Operaciones;cycle_time;Centro Norte;544.72;14;1029.6;late;10;WMS
AST-0004894;2025-07-09;Operaciones;compliance;Hub Litoral;1489.06;20;800.8;on_time;10;WMS
AST-0004895;2025-07-22;Operaciones;inventory;Centro Norte;4057.91;32;2516.8;approved;13;WMS
AST-0004896;2025-07-23;Operaciones;compliance;Hub Oeste;702.14;14;800.8;on_time;20;WMS
AST-0004897;2025-07-08;Operaciones;inventory;Hub Oeste;3649.54;60;2516.8;approved;11;WMS
AST-0004898;2025-07-07;Operaciones;inventory;Hub Oeste;1442.11;49;2516.8;on_time;11;WMS
AST-0004899;2025-07-08;Operaciones;inventory;Centro Sur;1318.16;46;2516.8;on_time;10;WMS
AST-0004900;2025-07-22;Operaciones;inventory;Centro Norte;3178.58;41;2516.8;approved;14;WMS
AST-0004901;2025-07-19;Operaciones;cycle_time;Centro Norte;1838.9;6;1029.6;pending;13;WMS
AST-0004902;2025-07-17;Operaciones;compliance;Centro Norte;471.04;12;800.8;pending;14;WMS
AST-0004903;2025-07-23;Operaciones;inventory;Centro Norte;3453.74;48;2516.8;late;4;WMS
AST-0004904;2025-07-11;Operaciones;cycle_time;Hub Oeste;680.17;5;1029.6;approved;15;WMS
AST-0004905;2025-07-12;Operaciones;inventory;Centro Sur;1183.56;41;2516.8;approved;6;WMS
AST-0004906;2025-07-19;Operaciones;cycle_time;Centro Sur;655.14;1;1029.6;approved;12;WMS
AST-0004907;2025-07-22;Operaciones;cycle_time;Centro Sur;890.56;4;1029.6;on_time;9;WMS
AST-0004908;2025-07-06;Operaciones;inventory;Hub Oeste;2795.4;34;2516.8;approved;10;WMS
AST-0004909;2025-07-21;Operaciones;cycle_time;Hub Oeste;1061.21;1;1029.6;late;8;WMS
AST-0004910;2025-07-21;Operaciones;cycle_time;Hub Litoral;565.62;13;1029.6;on_time;11;WMS
AST-0004911;2025-07-02;Operaciones;compliance;Hub Oeste;1348.1;2;800.8;on_time;13;WMS
AST-0004912;2025-07-16;Operaciones;cycle_time;Centro Norte;727.25;1;1029.6;on_time;12;WMS
AST-0004913;2025-07-08;Operaciones;cycle_time;Hub Litoral;1022.9;19;1029.6;approved;10;WMS
AST-0004914;2025-07-24;Operaciones;inventory;Hub Oeste;3066.9;41;2516.8;on_time;6;WMS
AST-0004915;2025-07-21;Operaciones;inventory;Centro Sur;7030.66;54;2516.8;on_time;16;WMS
AST-0004916;2025-07-07;Operaciones;compliance;Hub Litoral;783.52;11;800.8;on_time;7;WMS
AST-0004917;2025-07-22;Operaciones;inventory;Hub Litoral;2987.25;53;2516.8;on_time;11;WMS
AST-0004918;2025-07-26;Operaciones;inventory;Centro Norte;3901.14;35;2516.8;late;10;WMS
AST-0004919;2025-07-27;Operaciones;inventory;Hub Litoral;5686.79;39;2516.8;pending;10;WMS
AST-0004920;2025-07-23;Operaciones;inventory;Hub Litoral;2334.9;44;2516.8;on_time;10;WMS
AST-0004921;2025-07-03;Operaciones;compliance;Hub Litoral;1406.14;9;800.8;on_time;13;WMS
AST-0004922;2025-07-11;Operaciones;cycle_time;Centro Norte;717.2;1;1029.6;approved;13;WMS
AST-0004923;2025-07-16;Operaciones;compliance;Hub Litoral;705.73;16;800.8;on_time;10;WMS
AST-0004924;2025-07-01;Operaciones;cycle_time;Hub Litoral;772.45;2;1029.6;late;9;WMS
AST-0004925;2025-07-14;Operaciones;inventory;Hub Oeste;2709.36;38;2516.8;approved;15;WMS
AST-0004926;2025-07-07;Operaciones;inventory;Hub Oeste;691.43;51;2516.8;on_time;12;WMS
AST-0004927;2025-07-17;Operaciones;inventory;Hub Oeste;2872.15;56;2516.8;approved;11;WMS
AST-0004928;2025-07-11;Operaciones;inventory;Hub Litoral;-4385.55;58;2516.8;approved;13;WMS
AST-0004929;2025-07-14;Operaciones;compliance;Hub Litoral;524.98;1;800.8;pending;12;WMS
AST-0004930;2025-07-15;Operaciones;compliance;Hub Oeste;334.35;10;800.8;on_time;11;WMS
AST-0004931;2025-07-21;Operaciones;inventory;Centro Sur;1898.05;42;2516.8;on_time;10;WMS
AST-0004932;2025-07-13;Operaciones;inventory;Hub Oeste;1738.65;55;2516.8;on_time;6;WMS
AST-0004933;2025-07-28;Operaciones;cycle_time;Hub Oeste;464.16;13;1029.6;late;10;WMS
AST-0004934;2025-07-13;Operaciones;compliance;Hub Oeste;2827.36;10;800.8;late;16;WMS
AST-0004935;2025-07-10;Operaciones;cycle_time;Hub Litoral;502.4;3;1029.6;pending;13;WMS
AST-0004936;2025-07-20;Operaciones;inventory;Centro Norte;2446.15;43;2516.8;on_time;12;WMS
AST-0004937;2025-07-10;Operaciones;inventory;Centro Sur;1756.8;41;2516.8;pending;13;WMS
AST-0004938;2025-07-14;Operaciones;cycle_time;Centro Norte;1316.65;26;1029.6;on_time;10;WMS
AST-0004939;2025-07-28;Operaciones;inventory;Centro Norte;4687.07;44;2516.8;late;13;WMS
AST-0004940;2025-07-21;Operaciones;inventory;Hub Litoral;3997.33;50;2516.8;on_time;13;WMS
AST-0004849;2025-07-15;Operaciones;inventory;Centro Sur;2507.14;43;2516.8;approved;7;WMS
