record_id;fecha;area;metric_type;proveedor;importe;cantidad;presupuesto;estado;cycle_days;sistema
AST-0000080;2024-07-17;Finanzas;expense;Servicios Centrales;8821.4;12;6200.0;on_time;6;ERP_FIN
AST-0000081;2024-07-02;Finanzas;expense;Banco Delta;5262.23;12;6200.0;approved;8;ERP_FIN
AST-0000082;2024-07-17;Finanzas;invoice;Aseguradora Nova;5127.72;12;4400.0;approved;5;ERP_FIN
AST-0000083;2024-07-06;Finanzas;invoice;Aseguradora Nova;2988.01;11;4400.0;approved;9;ERP_FIN
AST-0000084;2024-07-26;Finanzas;invoice;Impuestos;7288.49;10;4400.0;on_time;8;ERP_FIN
AST-0000085;2024-07-24;Finanzas;expense;Aseguradora Nova;4052.34;1;6200.0;approved;9;ERP_FIN
AST-0000086;2024-07-22;Finanzas;payment;Impuestos;12574.78;12;5400.0;on_time;4;ERP_FIN
AST-0000087;2024-07-05;Finanzas;expense;Impuestos;4988.11;1;6200.0;approved;4;ERP_FIN
AST-0000088;2024-07-08;Finanzas;expense;Impuestos;6026.74;1;6200.0;on_time;8;ERP_FIN
AST-0000089;2024-07-02;Finanzas;expense;Aseguradora Nova;6020.54;6;6200.0;on_time;9;ERP_FIN
AST-0000090;2024-07-12;Finanzas;expense;Banco Delta;6339.88;17;6200.0;on_time;7;ERP_FIN
AST-0000091;2024-07-14;Finanzas;expense;Impuestos;12984.4;2;6200.0;approved;7;ERP_FIN
AST-0000092;2024-07-26;Finanzas;invoice;Impuestos;6018.32;12;4400.0;approved;9;ERP_FIN
AST-0000093;2024-07-17;Finanzas;invoice;Banco Delta;3999.86;5;4400.0;on_time;4;ERP_FIN
AST-0000094;2024-07-26;Finanzas;expense;Impuestos;4101.3;1;6200.0;on_time;12;ERP_FIN
AST-0000095;2024-07-27;Finanzas;payment;Aseguradora Nova;2708.88;17;5400.0;on_time;7;ERP_FIN
AST-0000012;2024-07-04;Finanzas;payment;Aseguradora Nova;6893.07;11;5400.0;on_time;12;ERP_FIN
