record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0005459,2025-09-13,Compras,expense,Litoral Office,5815.47,18,7994.17,on_time,6,PROCURE
AST-0005460,2025-09-06,Compras,order,Litoral Office,2612.4,1,3997.08,on_time,10,PROCURE
AST-0005461,2025-09-19,Compras,expense,Atlas Supply,20613.0,8,7994.17,approved,7,PROCURE
AST-0005462,2025-09-25,Compras,expense,Pampa Logistics,7196.77,4,7994.17,approved,6,PROCURE
AST-0005463,2025-09-28,Compras,order,Norte Industrial,2937.98,7,3997.08,approved,4,PROCURE
AST-0005464,2025-09-05,Compras,expense,Norte Industrial,12214.33,4,7994.17,late,9,PROCURE
AST-0005465,2025-09-26,Compras,expense,Orion Tech,8376.28,6,7994.17,pending,1,PROCURE
AST-0005466,2025-09-20,Compras,supplier,Orion Tech,5584.0,2,5028.59,late,6,PROCURE
AST-0005467,2025-09-08,Compras,supplier,Litoral Office,3133.83,11,5028.59,approved,13,PROCURE
AST-0005468,2025-09-18,Compras,supplier,Pampa Logistics,11416.09,2,5028.59,late,4,PROCURE
AST-0005469,2025-09-16,Compras,order,Orion Tech,5092.18,13,3997.08,on_time,10,PROCURE
AST-0005470,2025-09-14,Compras,expense,Norte Industrial,7946.36,2,7994.17,late,8,PROCURE
AST-0005471,2025-09-20,Compras,expense,Orion Tech,12531.69,4,7994.17,on_time,5,PROCURE
AST-0005472,2025-09-10,Compras,expense,Pampa Logistics,10146.2,9,7994.17,on_time,4,PROCURE
AST-0005473,2025-09-17,Compras,expense,Litoral Office,7538.66,1,7994.17,late,6,PROCURE
AST-0005474,2025-09-04,Compras,expense,Norte Industrial,11772.85,12,7994.17,on_time,1,PROCURE
AST-0005475,2025-09-10,Compras,order,Norte Industrial,2474.73,2,3997.08,on_time,4,PROCURE
AST-0005476,2025-09-07,Compras,expense,Norte Industrial,4786.96,9,7994.17,pending,1,PROCURE
AST-0005477,2025-09-05,Compras,expense,Norte Industrial,6217.37,16,7994.17,approved,9,PROCURE
AST-0005478,2025-09-02,Compras,expense,Litoral Office,6765.5,1,7994.17,late,2,PROCURE
AST-0005479,2025-09-23,Compras,supplier,Litoral Office,4374.77,2,5028.59,late,8,PROCURE
AST-0005480,2025-09-18,Compras,order,Atlas Supply,3721.58,10,3997.08,on_time,15,PROCURE
AST-0005481,2025-09-21,Compras,expense,Norte Industrial,7830.93,16,7994.17,on_time,10,PROCURE
AST-0005482,2025-09-23,Compras,supplier,Atlas Supply,7096.86,12,5028.59,approved,9,PROCURE
AST-0005483,2025-09-04,Compras,order,Atlas Supply,4823.86,5,3997.08,approved,9,PROCURE
AST-0005484,2025-09-27,Compras,supplier,Pampa Logistics,8881.77,1,5028.59,on_time,7,PROCURE
AST-0005485,2025-09-25,Compras,expense,Atlas Supply,5364.58,7,7994.17,on_time,3,PROCURE
AST-0005486,2025-09-15,Compras,expense,Orion Tech,10780.8,1,7994.17,on_time,7,PROCURE
AST-0005487,2025-09-16,Compras,expense,Pampa Logistics,6998.89,7,7994.17,late,12,PROCURE
AST-0005488,2025-09-28,Compras,order,Atlas Supply,5376.98,7,3997.08,on_time,7,PROCURE
AST-0005489,2025-09-03,Compras,expense,Norte Industrial,8410.05,1,7994.17,late,4,PROCURE
AST-0005490,2025-09-06,Compras,supplier,Pampa Logistics,9136.47,2,5028.59,on_time,5,PROCURE
AST-0005491,2025-09-13,Compras,order,Norte Industrial,7821.95,12,3997.08,on_time,6,PROCURE
AST-0005492,2025-09-06,Compras,supplier,Litoral Office,8679.62,6,5028.59,on_time,7,PROCURE
AST-0005493,2025-09-23,Compras,order,Pampa Logistics,2972.84,9,3997.08,approved,5,PROCURE
AST-0005494,2025-09-22,Compras,expense,Pampa Logistics,12547.03,1,7994.17,approved,6,PROCURE
AST-0005495,2025-09-12,Compras,expense,Atlas Supply,4147.64,12,7994.17,approved,1,PROCURE
AST-0005496,2025-09-23,Compras,order,Litoral Office,4733.01,6,3997.08,approved,1,PROCURE
AST-0005497,2025-09-08,Compras,supplier,Norte Industrial,3753.9,25,5028.59,on_time,5,PROCURE
AST-0005498,2025-09-14,Compras,expense,Litoral Office,7126.57,4,7994.17,on_time,6,PROCURE
AST-0005499,2025-09-13,Compras,expense,Pampa Logistics,4757.17,1,7994.17,approved,4,PROCURE
AST-0005500,2025-09-20,Compras,expense,Orion Tech,10878.07,1,7994.17,on_time,2,PROCURE
AST-0005501,2025-09-09,Compras,expense,Atlas Supply,9238.55,6,7994.17,approved,7,PROCURE
AST-0005502,2025-09-12,Compras,supplier,Norte Industrial,5788.24,1,5028.59,late,5,PROCURE
AST-0005503,2025-09-12,Compras,order,Litoral Office,2269.53,1,3997.08,late,3,PROCURE
AST-0005504,2025-09-17,Compras,expense,Orion Tech,18667.59,9,7994.17,pending,3,PROCURE
AST-0005505,2025-09-22,Compras,expense,Norte Industrial,4581.41,1,7994.17,late,7,PROCURE
AST-0005506,2025-09-15,Compras,order,Orion Tech,-5107.31,14,3997.08,late,5,PROCURE
AST-0005507,2025-09-09,Compras,expense,Norte Industrial,9115.74,1,7994.17,on_time,1,PROCURE
AST-0005508,2025-09-03,Compras,supplier,Litoral Office,6173.42,1,5028.59,on_time,6,PROCURE
AST-0005509,2025-09-11,Compras,expense,Norte Industrial,9639.74,12,7994.17,pending,2,PROCURE
AST-0005510,2025-09-06,Compras,expense,Orion Tech,15493.5,1,7994.17,on_time,11,PROCURE
AST-0005419,2025-09-18,Compras,expense,Pampa Logistics,9111.25,2,7994.17,on_time,1,PROCURE
