record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0004306,2025-06-06,Compras,expense,Atlas Supply,3959.08,10,6597.3,approved,6,PROCURE
AST-0004307,2025-06-01,Compras,expense,Atlas Supply,15578.17,9,6597.3,on_time,8,PROCURE
AST-0004308,2025-06-10,Compras,expense,Litoral Office,6134.12,12,6597.3,on_time,10,PROCURE
AST-0004309,2025-06-16,Compras,expense,Litoral Office,4644.97,4,6597.3,approved,10,PROCURE
AST-0004310,2025-06-01,Compras,order,Norte Industrial,1796.44,14,3298.65,approved,4,PROCURE
AST-0004311,2025-06-28,Compras,expense,Pampa Logistics,4785.94,2,6597.3,on_time,10,PROCURE
AST-0004312,2025-06-09,Compras,order,Atlas Supply,3943.23,18,3298.65,approved,8,PROCURE
AST-0004313,2025-06-21,Compras,expense,Norte Industrial,4760.2,1,6597.3,late,5,PROCURE
AST-0004314,2025-06-23,Compras,supplier,Atlas Supply,3054.67,8,4149.91,on_time,7,PROCURE
AST-0004315,2025-06-09,Compras,expense,Litoral Office,7966.14,1,6597.3,on_time,12,PROCURE
AST-0004316,2025-06-14,Compras,supplier,Norte Industrial,8677.91,1,4149.91,pending,7,PROCURE
AST-0004317,2025-06-10,Compras,expense,Orion Tech,5424.35,4,6597.3,on_time,9,PROCURE
AST-0004318,2025-06-14,Compras,order,Orion Tech,1530.82,1,3298.65,late,6,PROCURE
AST-0004319,2025-06-03,Compras,supplier,Litoral Office,19312.46,5,4149.91,approved,4,PROCURE
AST-0004320,2025-06-28,Compras,order,Orion Tech,4969.11,21,3298.65,approved,15,PROCURE
AST-0004321,2025-06-10,Compras,order,Litoral Office,5102.27,3,3298.65,approved,1,PROCURE
AST-0004322,2025-06-20,Compras,order,Norte Industrial,2188.5,2,3298.65,pending,6,PROCURE
AST-0004323,2025-06-09,Compras,expense,Atlas Supply,5330.22,7,6597.3,late,8,PROCURE
AST-0004324,2025-06-11,Compras,supplier,Orion Tech,5089.39,10,4149.91,approved,7,PROCURE
AST-0004325,2025-06-19,Compras,supplier,Atlas Supply,5113.66,18,4149.91,on_time,7,PROCURE
AST-0004326,2025-06-03,Compras,supplier,Orion Tech,3271.68,1,4149.91,on_time,11,PROCURE
AST-0004327,2025-06-10,Compras,supplier,Atlas Supply,4851.97,1,4149.91,on_time,7,PROCURE
AST-0004328,2025-06-01,Compras,expense,Norte Industrial,4562.69,12,6597.3,approved,6,PROCURE
AST-0004329,2025-06-28,Compras,order,Norte Industrial,2004.75,1,3298.65,late,8,PROCURE
AST-0004330,2025-06-21,Compras,order,Pampa Logistics,4037.33,5,3298.65,on_time,2,PROCURE
AST-0004331,2025-06-16,Compras,supplier,Orion Tech,3023.57,9,4149.91,pending,4,PROCURE
AST-0004332,2025-06-19,Compras,expense,Litoral Office,5592.48,11,6597.3,on_time,6,PROCURE
AST-0004333,2025-06-02,Compras,order,Litoral Office,1891.06,14,3298.65,on_time,7,PROCURE
AST-0004334,2025-06-22,Compras,order,Atlas Supply,3163.54,15,3298.65,on_time,3,PROCURE
AST-0004335,2025-06-24,Compras,expense,Norte Industrial,5247.99,22,6597.3,on_time,6,PROCURE
AST-0004336,2025-06-24,Compras,supplier,Pampa Logistics,3579.93,20,4149.91,on_time,4,PROCURE
AST-0004337,2025-06-09,Compras,order,Litoral Office,3502.23,10,3298.65,on_time,13,PROCURE
AST-0004338,2025-06-20,Compras,order,Atlas Supply,2489.24,14,3298.65,approved,3,PROCURE
AST-0004339,2025-06-28,Compras,expense,Atlas Supply,9973.96,4,6597.3,on_time,4,PROCURE
AST-0004340,2025-06-23,Compras,order,Atlas Supply,3253.66,1,3298.65,pending,8,PROCURE
AST-0004341,2025-06-28,Compras,order,Orion Tech,4919.39,9,3298.65,on_time,10,PROCURE
AST-0004342,2025-06-22,Compras,expense,Atlas Supply,7993.99,1,6597.3,late,3,PROCURE
AST-0004343,2025-06-05,Compras,supplier,Norte Industrial,4819.54,5,4149.91,on_time,1,PROCURE
AST-0004344,2025-06-26,Compras,order,Atlas Supply,1928.77,4,3298.65,on_time,1,PROCURE
AST-0004345,2025-06-07,Compras,expense,Pampa Logistics,12309.94,16,6597.3,on_time,4,PROCURE
AST-0004346,2025-06-22,Compras,expense,Pampa Logistics,7291.6,9,6597.3,late,3,PROCURE
AST-0004347,2025-06-19,Compras,expense,Atlas Supply,5207.38,11,6597.3,approved,9,PROCURE
AST-0004348,2025-06-12,Compras,expense,Atlas Supply,7297.71,10,6597.3,on_time,8,PROCURE
AST-0004349,2025-06-12,Compras,supplier,Orion Tech,3136.0,19,4149.91,on_time,3,PROCURE
AST-0004350,2025-06-22,Compras,expense,Atlas Supply,4839.89,10,6597.3,late,7,PROCURE
AST-0004351,2025-06-09,Compras,expense,Norte Industrial,9887.73,1,6597.3,pending,9,PROCURE
AST-0004352,2025-06-19,Compras,order,Atlas Supply,3017.94,11,3298.65,pending,7,PROCURE
AST-0004353,2025-06-23,Compras,supplier,Litoral Office,2869.81,4,4149.91,on_time,13,PROCURE
AST-0004354,2025-06-17,Compras,expense,Norte Industrial,6200.41,1,6597.3,on_time,8,PROCURE
AST-0004355,2025-06-11,Compras,expense,Atlas Supply,4774.04,1,6597.3,approved,5,PROCURE
AST-0004356,2025-06-20,Compras,order,Litoral Office,1606.98,6,3298.65,approved,10,PROCURE
AST-0004357,2025-06-14,Compras,supplier,Orion Tech,2856.02,4,4149.91,pending,3,PROCURE
AST-0004358,2025-06-09,Compras,expense,Orion Tech,6043.32,11,6597.3,on_time,7,PROCURE
AST-0004359,2025-06-21,Compras,expense,Litoral Office,7667.92,10,6597.3,approved,5,PROCURE
AST-0004360,2025-06-21,Compras,expense,Pampa Logistics,6090.61,11,6597.3,on_time,6,PROCURE
AST-0004361,2025-06-19,Compras,supplier,Pampa Logistics,4905.02,1,4149.91,approved,9,PROCURE
AST-0004362,2025-06-25,Compras,expense,Pampa Logistics,7288.47,11,6597.3,on_time,11,PROCURE
AST-0004363,2025-06-23,Compras,supplier,Litoral Office,5447.03,1,4149.91,on_time,8,PROCURE
AST-0004364,2025-06-14,Compras,supplier,Norte Industrial,8292.43,4,4149.91,late,1,PROCURE
AST-0004365,2025-06-12,Compras,supplier,Norte Industrial,2111.56,16,4149.91,approved,7,PROCURE
AST-0004366,2025-06-08,Compras,supplier,Atlas Supply,6067.95,8,4149.91,late,10,PROCURE
AST-0004367,2025-06-06,Compras,order,Atlas Supply,5822.19,4,3298.65,on_time,8,PROCURE
AST-0004368,2025-06-19,Compras,expense,Orion Tech,6818.37,23,6597.3,late,5,PROCURE
AST-0004369,2025-06-05,Compras,order,Pampa Logistics,4242.98,12,3298.65,pending,7,PROCURE
AST-0004370,2025-06-17,Compras,expense,Norte Industrial,5018.4,2,6597.3,on_time,6,PROCURE
