record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0005662,2025-09-07,Operaciones,inventory,Hub Litoral,3017.85,54,2836.64,on_time,13,WMS
AST-0005663,2025-09-26,Operaciones,cycle_time,Hub Litoral,2075.36,3,1160.44,on_time,16,WMS
AST-0005664,2025-09-07,Operaciones,cycle_time,Hub Litoral,1139.14,1,1160.44,on_time,11,WMS
AST-0005665,2025-09-28,Operaciones,cycle_time,Centro Sur,1081.38,1,1160.44,on_time,14,WMS
AST-0005666,2025-09-04,Operaciones,cycle_time,Hub Litoral,895.76,11,1160.44,approved,12,WMS
AST-0005667,2025-09-23,Operaciones,cycle_time,Centro Norte,1014.12,1,1160.44,on_time,8,WMS
AST-0005668,2025-09-18,Operaciones,compliance,,1315.92,1,902.57,approved,11,WMS
AST-0005669,2025-09-09,Operaciones,compliance,Centro Sur,844.14,1,902.57,approved,10,WMS
AST-0005670,2025-09-09,Operaciones,cycle_time,Centro Sur,452.23,1,1160.44,on_time,9,WMS
AST-0005671,2025-09-04,Operaciones,compliance,Centro Norte,762.27,21,902.57,on_time,10,WMS
AST-0005672,2025-09-05,Operaciones,cycle_time,Centro Norte,1492.36,10,1160.44,on_time,11,WMS
AST-0005673,2025-09-26,Operaciones,cycle_time,Centro Norte,553.17,16,1160.44,approved,12,WMS
AST-0005674,2025-09-03,Operaciones,compliance,Centro Sur,1246.14,1,902.57,pending,10,WMS
AST-0005675,2025-09-19,Operaciones,inventory,Centro Norte,1842.34,40,2836.64,approved,11,WMS
AST-0005676,2025-09-26,Operaciones,cycle_time,Centro Norte,869.88,1,1160.44,on_time,8,WMS
AST-0005677,2025-09-10,Operaciones,inventory,Hub Litoral,4338.73,40,2836.64,late,9,WMS
AST-0005678,2025-09-15,Operaciones,inventory,Centro Sur,1136.37,62,2836.64,approved,13,WMS
AST-0005679,2025-09-03,Operaciones,cycle_time,Hub Oeste,952.83,10,1160.44,on_time,15,WMS
AST-0005680,2025-09-28,Operaciones,inventory,Hub Oeste,2126.76,40,2836.64,on_time,6,WMS
AST-0005681,2025-09-05,Operaciones,inventory,Hub Litoral,5947.25,46,2836.64,on_time,8,WMS
AST-0005682,2025-09-12,Operaciones,inventory,Hub Litoral,5442.92,61,2836.64,approved,8,WMS
AST-0005683,2025-09-02,Operaciones,cycle_time,Hub Oeste,1352.06,1,1160.44,late,9,WMS
AST-0005684,2025-09-09,Operaciones,cycle_time,Centro Sur,1296.42,1,1160.44,late,4,WMS
AST-0005685,2025-09-09,Operaciones,compliance,Centro Norte,1181.54,3,902.57,late,9,WMS
AST-0005686,2025-09-13,Operaciones,inventory,Hub Oeste,1648.09,50,2836.64,on_time,18,WMS
AST-0005687,2025-09-10,Operaciones,cycle_time,Hub Litoral,1068.58,1,1160.44,on_time,8,WMS
AST-0005688,2025-09-28,Operaciones,inventory,Centro Norte,1340.67,31,2836.64,on_time,9,WMS
AST-0005689,2025-09-28,Operaciones,compliance,Centro Sur,774.66,18,902.57,on_time,14,WMS
AST-0005690,2025-09-08,Operaciones,inventory,Hub Oeste,3990.52,32,2836.64,late,6,WMS
AST-0005691,2025-09-07,Operaciones,inventory,Hub Oeste,2674.44,48,2836.64,on_time,15,WMS
AST-0005692,2025-09-05,Operaciones,inventory,Centro Norte,1534.61,47,2836.64,on_time,13,WMS
AST-0005693,2025-09-23,Operaciones,inventory,Hub Oeste,1909.09,35,2836.64,pending,10,WMS
AST-0005694,2025-09-06,Operaciones,compliance,Centro Norte,956.43,1,902.57,on_time,13,WMS
AST-0005695,2025-09-05,Operaciones,compliance,Centro Norte,435.75,4,902.57,on_time,15,WMS
AST-0005696,2025-09-21,Operaciones,inventory,Centro Norte,3239.28,50,2836.64,on_time,9,WMS
AST-0005697,2025-09-19,Operaciones,cycle_time,Hub Oeste,1520.51,15,1160.44,late,9,WMS
AST-0005698,2025-09-19,Operaciones,compliance,Centro Sur,521.98,21,902.57,approved,15,WMS
AST-0005699,2025-09-01,Operaciones,cycle_time,Centro Sur,805.09,7,1160.44,on_time,15,WMS
AST-0005700,2025-09-18,Operaciones,compliance,Centro Sur,2202.31,18,902.57,late,13,WMS
AST-0005668,2025-09-18,Operaciones,compliance,,1315.92,1,902.57,approved,11,WMS
AST-0005700,2025-09-18,Operaciones,compliance,Centro Sur,2202.31,18,902.57,late,13,WMS
