record_id;fecha;area;metric_type;proveedor;importe;cantidad;presupuesto;estado;cycle_days;sistema
AST-0004691;2025-07-20;Compras;expense;Norte Industrial;8507.25;1;7092.8;on_time;4;PROCURE
AST-0004692;2025-07-23;Compras;supplier;Norte Industrial;2561.23;12;4461.6;on_time;11;PROCURE
AST-0004693;2025-07-22;Compras;supplier;Pampa Logistics;5562.35;10;4461.6;on_time;7;PROCURE
AST-0004694;2025-07-23;Compras;supplier;Litoral Office;5358.03;8;4461.6;approved;9;PROCURE
AST-0004695;2025-07-17;Compras;supplier;Orion Tech;4052.66;10;4461.6;late;4;PROCURE
AST-0004696;2025-07-09;Compras;supplier;Pampa Logistics;4766.49;10;4461.6;on_time;2;PROCURE
AST-0004697;2025-07-11;Compras;expense;Atlas Supply;7007.52;1;7092.8;approved;9;PROCURE
AST-0004698;2025-07-16;Compras;expense;Atlas Supply;5275.05;11;7092.8;pending;1;PROCURE
AST-0004699;2025-07-09;Compras;order;Atlas Supply;4288.61;1;3546.4;approved;10;PROCURE
AST-0004700;2025-07-05;Compras;expense;Norte Industrial;8392.57;17;7092.8;late;7;PROCURE
AST-0004701;2025-07-12;Compras;supplier;Orion Tech;5197.37;8;4461.6;on_time;8;PROCURE
AST-0004702;2025-07-18;Compras;supplier;Norte Industrial;6314.21;2;4461.6;on_time;1;PROCURE
AST-0004703;2025-07-09;Compras;expense;Litoral Office;12869.04;11;7092.8;on_time;1;PROCURE
AST-0004704;2025-07-20;Compras;order;Orion Tech;2468.69;11;3546.4;on_time;12;PROCURE
AST-0004705;2025-07-05;Compras;expense;Orion Tech;10564.21;2;7092.8;on_time;5;PROCURE
AST-0004706;2025-07-15;Compras;expense;Pampa Logistics;10809.55;1;7092.8;on_time;2;PROCURE
AST-0004707;2025-07-26;Compras;supplier;Norte Industrial;5883.67;1;4461.6;on_time;3;PROCURE
AST-0004708;2025-07-07;Compras;expense;Norte Industrial;8138.32;2;7092.8;approved;10;PROCURE
AST-0004709;2025-07-04;Compras;expense;Pampa Logistics;6685.58;8;7092.8;on_time;7;PROCURE
AST-0004710;2025-07-08;Compras;expense;Orion Tech;4810.71;10;7092.8;pending;6;PROCURE
AST-0004711;2025-07-26;Compras;expense;Norte Industrial;10172.43;1;7092.8;pending;8;PROCURE
AST-0004712;2025-07-28;Compras;supplier;Pampa Logistics;5048.99;11;4461.6;late;8;PROCURE
AST-0004713;2025-07-13;Compras;expense;Atlas Supply;10743.07;3;7092.8;approved;4;PROCURE
AST-0004714;2025-07-27;Compras;expense;Pampa Logistics;4787.2;4;7092.8;late;10;PROCURE
AST-0004715;2025-07-06;Compras;expense;Orion Tech;7638.42;6;7092.8;on_time;5;PROCURE
AST-0004716;2025-07-16;Compras;expense;Litoral Office;5129.02;5;7092.8;approved;7;PROCURE
AST-0004717;2025-07-01;Compras;expense;Pampa Logistics;6447.34;7;7092.8;on_time;8;PROCURE
AST-0004718;2025-07-09;Compras;expense;Atlas Supply;6606.84;6;7092.8;approved;3;PROCURE
AST-0004719;2025-07-20;Compras;order;Pampa Logistics;3864.31;20;3546.4;on_time;6;PROCURE
AST-0004720;2025-07-27;Compras;supplier;Orion Tech;3329.45;6;4461.6;on_time;4;PROCURE
AST-0004721;2025-07-20;Compras;order;Pampa Logistics;2885.65;1;3546.4;on_time;5;PROCURE
AST-0004722;2025-07-04;Compras;expense;Orion Tech;9273.84;19;7092.8;on_time;5;PROCURE
AST-0004723;2025-07-17;Compras;expense;Litoral Office;15723.33;22;7092.8;on_time;7;PROCURE
AST-0004724;2025-07-27;Compras;expense;Norte Industrial;5972.38;1;7092.8;late;5;PROCURE
AST-0004725;2025-07-20;Compras;expense;Atlas Supply;7459.74;4;7092.8;pending;2;PROCURE
AST-0004726;2025-07-03;Compras;supplier;Orion Tech;3328.29;2;4461.6;approved;11;PROCURE
AST-0004727;2025-07-20;Compras;expense;Litoral Office;5756.22;9;7092.8;on_time;6;PROCURE
AST-0004728;2025-07-27;Compras;expense;Norte Industrial;6251.23;11;7092.8;on_time;4;PROCURE
AST-0004729;2025-07-19;Compras;supplier;Orion Tech;10182.72;10;4461.6;late;8;PROCURE
AST-0004730;2025-07-22;Compras;order;Norte Industrial;2807.76;10;3546.4;approved;7;PROCURE
AST-0004731;2025-07-25;Compras;expense;Atlas Supply;8596.96;14;7092.8;late;5;PROCURE
AST-0004732;2025-07-02;Compras;expense;Norte Industrial;13597.88;1;7092.8;pending;5;PROCURE
AST-0004733;2025-07-01;Compras;supplier;Atlas Supply;2475.92;12;4461.6;late;7;PROCURE
AST-0004734;2025-07-16;Compras;expense;Atlas Supply;6719.68;1;7092.8;on_time;5;PROCURE
AST-0004735;2025-07-09;Compras;expense;Orion Tech;7568.33;7;7092.8;approved;5;PROCURE
AST-0004736;2025-07-15;Compras;order;Norte Industrial;3465.65;1;3546.4;on_time;6;PROCURE
AST-0004737;2025-07-03;Compras;supplier;Litoral Office;8225.6;2;4461.6;approved;7;PROCURE
AST-0004738;2025-07-16;Compras;expense;Atlas Supply;5835.65;11;7092.8;pending;2;PROCURE
AST-0004739;2025-07-14;Compras;expense;Norte Industrial;6604.64;1;7092.8;approved;6;PROCURE
AST-0004740;2025-07-02;Compras;supplier;Orion Tech;2761.66;3;4461.6;on_time;9;PROCURE
AST-0004741;2025-07-22;Compras;expense;Norte Industrial;14061.17;9;7092.8;approved;3;PROCURE
AST-0004742;2025-07-04;Compras;supplier;Atlas Supply;2293.16;8;4461.6;approved;10;PROCURE
AST-0004743;2025-07-10;Compras;expense;Atlas Supply;2844.84;8;7092.8;pending;5;PROCURE
AST-0004744;2025-07-14;Compras;supplier;Litoral Office;17319.57;5;4461.6;late;9;PROCURE
AST-0004745;2025-07-19;Compras;supplier;Orion Tech;4539.9;11;4461.6;on_time;9;PROCURE
AST-0004746;2025-07-12;Compras;supplier;Atlas Supply;6817.99;5;4461.6;late;8;PROCURE
AST-0004747;2025-07-13;Compras;order;Pampa Logistics;5455.17;8;3546.4;on_time;13;PROCURE
AST-0004748;2025-07-09;Compras;expense;Orion Tech;9669.15;10;7092.8;approved;2;PROCURE
AST-0004749;2025-07-02;Compras;expense;Orion Tech;5829.81;10;7092.8;approved;8;PROCURE
AST-0004750;2025-07-24;Compras;expense;Atlas Supply;6231.9;6;7092.8;approved;8;PROCURE
