record_id;date;area;metric_type;supplier_name;net_value;units;target;status;lead_time;source_system
AST-0006420;2025-11-13;Operaciones;cycle_time;Centro Norte;1223.36;3;1184.29;on_time;17;WMS
AST-0006421;2025-11-17;Operaciones;cycle_time;Hub Litoral;2497.17;7;1184.29;on_time;15;WMS
AST-0006422;2025-11-20;Operaciones;inventory;Centro Sur;3661.01;45;2894.93;approved;6;WMS
AST-0006423;2025-11-26;Operaciones;inventory;Hub Litoral;2472.51;51;2894.93;on_time;15;WMS
AST-0006424;2025-11-02;Operaciones;inventory;Centro Sur;3805.3;34;2894.93;on_time;15;WMS
AST-0006425;2025-11-21;Operaciones;cycle_time;Hub Oeste;1320.94;7;1184.29;on_time;8;WMS
AST-0006426;2025-11-22;Operaciones;inventory;Hub Litoral;9120.92;52;2894.93;pending;14;WMS
AST-0006427;2025-11-08;Operaciones;cycle_time;Centro Sur;2165.81;22;1184.29;on_time;16;WMS
AST-0006428;2025-11-20;Operaciones;inventory;Hub Litoral;3224.0;50;2894.93;on_time;13;WMS
AST-0006429;2025-11-16;Operaciones;inventory;Hub Litoral;4863.77;21;2894.93;approved;14;WMS
AST-0006430;2025-11-13;Operaciones;compliance;Centro Norte;722.5;1;921.11;late;14;WMS
AST-0006431;2025-11-08;Operaciones;inventory;Hub Oeste;3875.33;49;2894.93;on_time;10;WMS
AST-0006432;2025-11-13;Operaciones;inventory;Hub Litoral;2137.05;46;2894.93;late;10;WMS
AST-0006433;2025-11-17;Operaciones;inventory;Hub Litoral;2751.99;59;2894.93;approved;13;WMS
AST-0006434;2025-11-19;Operaciones;inventory;Centro Norte;4925.81;51;2894.93;approved;11;WMS
AST-0006435;2025-11-24;Operaciones;inventory;Centro Sur;3132.61;36;2894.93;on_time;17;WMS
AST-0006436;2025-11-27;Operaciones;inventory;Hub Oeste;3048.6;42;2894.93;late;14;WMS
AST-0006437;2025-11-10;Operaciones;inventory;Hub Oeste;2652.01;38;2894.93;late;10;WMS
AST-0006438;2025-11-26;Operaciones;cycle_time;Centro Norte;1521.73;13;1184.29;pending;9;WMS
AST-0006439;2025-11-15;Operaciones;inventory;Centro Sur;2748.89;48;2894.93;on_time;11;WMS
AST-0006440;2025-11-20;Operaciones;inventory;Hub Litoral;2811.45;57;2894.93;approved;15;WMS
AST-0006441;2025-11-15;Operaciones;compliance;Centro Norte;776.52;10;921.11;on_time;11;WMS
AST-0006442;2025-11-20;Operaciones;cycle_time;Centro Norte;1782.83;7;1184.29;approved;11;WMS
AST-0006443;2025-11-24;Operaciones;cycle_time;Centro Norte;2458.59;4;1184.29;on_time;9;WMS
AST-0006444;2025-11-13;Operaciones;cycle_time;Hub Litoral;919.76;1;1184.29;pending;9;WMS
AST-0006445;2025-11-02;Operaciones;cycle_time;Hub Oeste;1448.33;15;1184.29;on_time;5;WMS
AST-0006446;2025-11-18;Operaciones;inventory;Hub Litoral;2096.39;45;2894.93;on_time;10;WMS
AST-0006447;2025-11-12;Operaciones;compliance;Centro Sur;1667.83;12;921.11;on_time;9;WMS
AST-0006448;2025-11-19;Operaciones;inventory;Hub Oeste;5479.56;55;2894.93;late;15;WMS
AST-0006449;2025-11-12;Operaciones;cycle_time;Centro Sur;1652.86;4;1184.29;approved;9;WMS
AST-0006450;2025-11-22;Operaciones;cycle_time;Hub Litoral;1068.18;1;1184.29;on_time;9;WMS
AST-0006451;2025-11-03;Operaciones;inventory;Centro Sur;2856.08;45;2894.93;late;9;WMS
AST-0006452;2025-11-27;Operaciones;compliance;Centro Norte;589.52;7;921.11;approved;6;WMS
AST-0006453;2025-11-14;Operaciones;inventory;Centro Sur;1294.66;52;2894.93;on_time;8;WMS
AST-0006454;2025-11-17;Operaciones;cycle_time;Hub Oeste;1378.25;2;1184.29;on_time;12;WMS
AST-0006455;2025-11-06;Operaciones;cycle_time;Hub Oeste;910.7;1;1184.29;approved;9;WMS
AST-0006456;2025-11-05;Operaciones;inventory;Centro Sur;2518.09;41;2894.93;approved;15;WMS
AST-0006457;2025-11-18;Operaciones;compliance;Hub Oeste;859.09;1;921.11;approved;8;WMS
AST-0006458;2025-11-18;Operaciones;cycle_time;Centro Sur;1389.07;18;1184.29;on_time;12;WMS
AST-0006459;2025-11-13;Operaciones;compliance;Hub Litoral;925.35;1;921.11;on_time;11;WMS
AST-0006460;2025-11-25;Operaciones;cycle_time;Hub Oeste;982.21;7;1184.29;pending;6;WMS
