record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0008671,2026-05-16,Operaciones,inventory,Centro Sur,2583.81,42,2491.81,on_time,7,WMS
AST-0008672,2026-05-03,Operaciones,inventory,Hub Litoral,2751.62,38,2491.81,late,12,WMS
AST-0008673,2026-05-25,Operaciones,cycle_time,Centro Norte,1129.22,12,1019.38,approved,16,WMS
AST-0008674,2026-05-19,Operaciones,inventory,Centro Norte,2312.23,51,2491.81,on_time,9,WMS
AST-0008675,2026-05-15,Operaciones,cycle_time,Centro Norte,1060.55,14,1019.38,on_time,17,WMS
AST-0008676,2026-05-15,Operaciones,compliance,Hub Litoral,899.68,7,792.85,on_time,10,WMS
AST-0008677,2026-05-01,Operaciones,compliance,Centro Sur,2923.23,4,792.85,approved,11,WMS
AST-0008678,2026-05-19,Operaciones,cycle_time,Hub Litoral,596.11,7,1019.38,on_time,6,WMS
AST-0008679,2026-05-25,Operaciones,cycle_time,Hub Litoral,1475.34,20,1019.38,late,6,WMS
AST-0008680,2026-05-16,Operaciones,compliance,Centro Norte,1017.17,1,792.85,on_time,13,WMS
AST-0008681,2026-05-16,Operaciones,compliance,Hub Litoral,943.01,6,792.85,late,16,WMS
AST-0008682,2026-05-14,Operaciones,cycle_time,Hub Litoral,691.2,14,1019.38,late,12,WMS
AST-0008683,2026-05-19,Operaciones,inventory,Hub Oeste,1793.18,38,2491.81,on_time,10,WMS
AST-0008684,2026-05-03,Operaciones,cycle_time,Hub Oeste,718.81,1,1019.38,on_time,11,WMS
AST-0008685,2026-05-10,Operaciones,inventory,Hub Oeste,5373.7,49,2491.81,approved,12,WMS
AST-0008686,2026-05-17,Operaciones,inventory,Centro Sur,2228.3,67,2491.81,late,9,WMS
AST-0008687,2026-05-27,Operaciones,compliance,Hub Oeste,524.34,21,792.85,on_time,10,WMS
AST-0008688,2026-05-13,Operaciones,compliance,Hub Oeste,916.5,2,792.85,late,16,WMS
AST-0008689,2026-05-17,Operaciones,compliance,Hub Litoral,946.34,11,792.85,on_time,14,WMS
AST-0008690,2026-05-26,Operaciones,compliance,Hub Oeste,1161.06,11,792.85,on_time,10,WMS
AST-0008691,2026-05-09,Operaciones,inventory,Hub Litoral,2666.16,50,2491.81,on_time,15,WMS
AST-0008692,2026-05-10,Operaciones,compliance,Hub Oeste,722.09,6,792.85,on_time,15,WMS
AST-0008693,2026-05-25,Operaciones,inventory,Centro Sur,3188.39,47,2491.81,on_time,11,WMS
AST-0008694,2026-05-15,Operaciones,cycle_time,Centro Norte,486.43,18,1019.38,approved,9,WMS
AST-0008695,2026-05-14,Operaciones,cycle_time,Centro Norte,789.94,5,1019.38,approved,10,WMS
AST-0008696,2026-05-22,Operaciones,inventory,Hub Oeste,1473.31,30,2491.81,on_time,11,WMS
AST-0008697,2026-05-08,Operaciones,inventory,Hub Litoral,1575.12,41,2491.81,pending,13,WMS
AST-0008698,2026-05-01,Operaciones,inventory,Hub Oeste,2170.37,40,2491.81,approved,13,WMS
AST-0008699,2026-05-21,Operaciones,inventory,Hub Oeste,3155.37,35,2491.81,on_time,10,WMS
AST-0008700,2026-05-24,Operaciones,inventory,Hub Oeste,3295.72,48,2491.81,on_time,8,WMS
AST-0008701,2026-05-01,Operaciones,cycle_time,Centro Norte,1004.59,4,1019.38,on_time,11,WMS
AST-0008702,2026-05-13,Operaciones,compliance,Hub Litoral,893.67,1,792.85,on_time,10,WMS
AST-0008703,2026-05-09,Operaciones,inventory,Hub Oeste,2633.64,40,2491.81,on_time,12,WMS
AST-0008704,2026-05-18,Operaciones,compliance,Centro Norte,641.68,7,792.85,on_time,13,WMS
AST-0008705,2026-05-16,Operaciones,compliance,Centro Sur,1157.9,1,792.85,on_time,10,WMS
AST-0008706,2026-05-27,Operaciones,inventory,Hub Oeste,4695.98,38,2491.81,approved,8,WMS
AST-0008707,2026-05-12,Operaciones,cycle_time,Hub Litoral,563.62,11,1019.38,on_time,13,WMS
AST-0008708,2026-05-07,Operaciones,inventory,Centro Sur,1895.25,44,2491.81,on_time,14,WMS
AST-0008709,2026-05-18,Operaciones,inventory,Hub Litoral,1338.56,57,2491.81,on_time,13,WMS
AST-0008710,2026-05-03,Operaciones,inventory,Hub Litoral,1961.74,50,2491.81,on_time,15,WMS
AST-0008711,2026-05-03,Operaciones,cycle_time,Hub Oeste,2169.42,11,1019.38,on_time,12,WMS
AST-0008712,2026-05-18,Operaciones,cycle_time,Hub Oeste,962.58,3,1019.38,pending,13,WMS
AST-0008713,2026-05-21,Operaciones,inventory,Centro Sur,1383.12,48,2491.81,on_time,12,WMS
AST-0008714,2026-05-24,Operaciones,inventory,Centro Norte,2458.7,49,2491.81,on_time,15,WMS
AST-0008715,2026-05-05,Operaciones,inventory,Centro Sur,4825.36,38,2491.81,on_time,18,WMS
AST-0008716,2026-05-26,Operaciones,cycle_time,Centro Sur,971.0,18,1019.38,on_time,16,WMS
AST-0008717,2026-05-26,Operaciones,inventory,Centro Sur,2606.04,31,2491.81,on_time,12,WMS
AST-0008718,2026-05-15,Operaciones,cycle_time,Centro Sur,603.58,12,1019.38,pending,12,WMS
AST-0008719,2026-05-21,Operaciones,cycle_time,Hub Oeste,1319.61,9,1019.38,on_time,9,WMS
AST-0008720,2026-05-14,Operaciones,inventory,Centro Norte,2068.2,39,2491.81,on_time,11,WMS
AST-0008721,2026-05-25,Operaciones,cycle_time,Hub Oeste,672.6,3,1019.38,approved,10,WMS
AST-0008722,2026-05-15,Operaciones,compliance,Centro Norte,1272.83,6,792.85,on_time,8,WMS
AST-0008723,2026-05-21,Operaciones,cycle_time,Hub Oeste,1013.01,7,1019.38,approved,9,WMS
AST-0008724,2026-05-19,Operaciones,cycle_time,Centro Norte,927.14,11,1019.38,approved,8,WMS
AST-0008725,2026-05-08,Operaciones,compliance,Centro Norte,545.73,8,792.85,approved,9,WMS
AST-0008726,2026-05-28,Operaciones,inventory,Centro Norte,4051.47,55,2491.81,late,17,WMS
AST-0008727,2026-05-06,Operaciones,inventory,Centro Sur,2236.7,46,2491.81,late,13,WMS
AST-0008728,2026-05-21,Operaciones,inventory,Hub Oeste,3118.95,36,2491.81,on_time,12,WMS
AST-0008729,2026-05-24,Operaciones,inventory,Hub Litoral,4872.54,36,2491.81,approved,10,WMS
AST-0008730,2026-05-05,Operaciones,inventory,Centro Norte,2261.62,39,2491.81,on_time,8,WMS
AST-0008731,2026-05-02,Operaciones,inventory,Hub Oeste,1832.98,43,2491.81,on_time,10,WMS
AST-0008732,2026-05-09,Operaciones,cycle_time,Centro Sur,493.73,22,1019.38,pending,13,WMS
AST-0008733,2026-05-23,Operaciones,cycle_time,Hub Litoral,606.92,16,1019.38,approved,9,WMS
AST-0008734,2026-05-15,Operaciones,inventory,Hub Litoral,4116.13,40,2491.81,on_time,11,WMS
AST-0008735,2026-05-27,Operaciones,cycle_time,Centro Norte,586.43,1,1019.38,on_time,16,WMS
AST-0008736,2026-05-22,Operaciones,inventory,Centro Norte,3789.12,52,2491.81,on_time,12,WMS
AST-0008737,2026-05-21,Operaciones,compliance,Centro Norte,834.62,13,792.85,on_time,5,WMS
AST-0008738,2026-05-06,Operaciones,inventory,Centro Norte,1908.73,37,2491.81,on_time,9,WMS
AST-0008739,2026-05-14,Operaciones,inventory,Centro Sur,3805.77,43,2491.81,on_time,9,WMS
AST-0008740,2026-05-25,Operaciones,cycle_time,Centro Norte,967.79,8,1019.38,approved,9,WMS
