record_id;posting_date;area;kpi_type;vendor;value;quantity;budget;status;cycle_days;origin
AST-0003259;2025-03-05;Ventas;margin_input;Grupo Terra;4896.84;4;7071.12;pending;3;CRM
AST-0003260;2025-03-17;Ventas;margin_input;Cliente Boreal;5859.07;1;7071.12;on_time;4;CRM
AST-0003261;2025-03-03;Ventas;margin_input;Casa Nativa;6016.61;5;7071.12;approved;10;CRM
AST-0003262;2025-03-28;Ventas;sales;Cliente Boreal;-8943.14;13;12570.88;on_time;7;CRM
AST-0003263;2025-03-05;Ventas;sales;Casa Nativa;18322.42;15;12570.88;on_time;5;CRM
AST-0003264;2025-03-20;Ventas;order;Cuenta Andina;5043.73;24;3044.51;on_time;6;CRM
AST-0003265;2025-03-02;Ventas;order;Grupo Terra;2370.36;6;3044.51;approved;9;CRM
AST-0003266;2025-03-21;Ventas;sales;Casa Nativa;17567.72;1;12570.88;late;4;CRM
AST-0003267;2025-03-11;Ventas;sales;Grupo Terra;15578.65;1;12570.88;pending;7;CRM
AST-0003268;2025-03-17;Ventas;sales;Grupo Terra;14133.56;13;12570.88;approved;6;CRM
AST-0003269;2025-03-08;Ventas;sales;Grupo Terra;12390.59;10;12570.88;approved;12;CRM
AST-0003270;2025-03-26;Ventas;sales;Cuenta Andina;9137.71;12;12570.88;approved;5;CRM
AST-0003271;2025-03-04;Ventas;sales;Casa Nativa;12156.61;1;12570.88;approved;2;CRM
AST-0003272;2025-03-27;Ventas;sales;Cuenta Andina;13098.87;1;12570.88;on_time;6;CRM
AST-0003273;2025-03-02;Ventas;margin_input;Cliente Boreal;9620.82;10;7071.12;approved;6;CRM
AST-0003274;2025-03-20;Ventas;sales;Cuenta Andina;7081.4;1;12570.88;approved;10;CRM
AST-0003275;2025-03-24;Ventas;sales;Cuenta Andina;8458.22;1;12570.88;approved;10;CRM
AST-0003276;2025-03-21;Ventas;order;Cliente Boreal;6882.05;1;3044.51;approved;7;CRM
AST-0003277;2025-03-22;Ventas;margin_input;Cliente Boreal;12658.7;14;7071.12;approved;8;CRM
AST-0003278;2025-03-20;Ventas;margin_input;Cuenta Andina;8369.1;3;7071.12;late;12;CRM
AST-0003279;2025-03-04;Ventas;sales;Cliente Boreal;11894.82;14;12570.88;late;6;CRM
AST-0003280;2025-03-20;Ventas;sales;Grupo Terra;14477.79;3;12570.88;on_time;4;CRM
AST-0003281;2025-03-09;Ventas;order;Cuenta Andina;2057.04;5;3044.51;on_time;5;CRM
AST-0003282;2025-03-28;Ventas;sales;Cliente Boreal;11200.98;4;12570.88;on_time;15;CRM
AST-0003283;2025-03-28;Ventas;sales;Grupo Terra;11134.7;13;12570.88;approved;6;CRM
AST-0003284;2025-03-01;Ventas;margin_input;Casa Nativa;9106.14;9;7071.12;on_time;8;CRM
AST-0003285;2025-03-24;Ventas;sales;Cliente Boreal;5928.5;8;12570.88;on_time;6;CRM
AST-0003286;2025-03-25;Ventas;sales;Grupo Terra;8762.18;2;12570.88;on_time;5;CRM
AST-0003287;2025-03-27;Ventas;sales;Cliente Boreal;13332.2;1;12570.88;late;5;CRM
AST-0003288;2025-03-02;Ventas;margin_input;Mercado Sur;8354.51;2;7071.12;approved;11;CRM
AST-0003289;2025-03-23;Ventas;margin_input;Grupo Terra;6596.3;15;7071.12;on_time;9;CRM
AST-0003290;2025-03-08;Ventas;sales;Mercado Sur;7797.0;1;12570.88;on_time;5;CRM
AST-0003291;2025-03-25;Ventas;margin_input;Grupo Terra;2836.98;8;7071.12;approved;4;CRM
AST-0003292;2025-03-13;Ventas;sales;Cuenta Andina;18866.93;2;12570.88;on_time;4;CRM
AST-0003293;2025-03-05;Ventas;sales;Casa Nativa;11000.47;4;12570.88;late;2;CRM
AST-0003294;2025-03-07;Ventas;sales;Casa Nativa;14314.74;4;12570.88;on_time;3;CRM
AST-0003295;2025-03-06;Ventas;order;Cliente Boreal;2970.64;10;3044.51;on_time;10;CRM
AST-0003296;2025-03-19;Ventas;margin_input;Mercado Sur;6223.99;7;7071.12;approved;4;CRM
AST-0003297;2025-03-21;Ventas;order;Grupo Terra;4308.36;10;3044.51;on_time;3;CRM
AST-0003298;2025-03-14;Ventas;margin_input;Grupo Terra;5668.91;3;7071.12;pending;1;CRM
AST-0003299;2025-03-04;Ventas;order;Cuenta Andina;2188.92;9;3044.51;on_time;6;CRM
AST-0003300;2025-03-15;Ventas;sales;Casa Nativa;11197.48;16;12570.88;late;7;CRM
AST-0003301;2025-03-04;Ventas;sales;Cuenta Andina;6646.05;3;12570.88;approved;1;CRM
AST-0003302;2025-03-05;Ventas;sales;Casa Nativa;8933.02;4;12570.88;on_time;1;CRM
AST-0003303;2025-03-06;Ventas;sales;Grupo Terra;12258.49;7;12570.88;approved;13;CRM
AST-0003304;2025-03-16;Ventas;order;Mercado Sur;3947.63;6;3044.51;on_time;6;CRM
AST-0003305;2025-03-02;Ventas;order;Grupo Terra;1749.85;9;3044.51;on_time;6;CRM
AST-0003306;2025-03-06;Ventas;sales;Casa Nativa;18116.95;1;12570.88;approved;4;CRM
AST-0003307;2025-03-10;Ventas;sales;Cuenta Andina;11245.38;6;12570.88;on_time;9;CRM
AST-0003308;2025-03-02;Ventas;sales;Cuenta Andina;11617.83;3;12570.88;pending;8;CRM
AST-0003309;2025-03-06;Ventas;order;Casa Nativa;4920.94;7;3044.51;late;6;CRM
AST-0003310;2025-03-09;Ventas;margin_input;Cuenta Andina;4272.03;7;7071.12;on_time;5;CRM
AST-0003311;2025-03-16;Ventas;margin_input;Grupo Terra;9488.63;7;7071.12;late;4;CRM
AST-0003312;2025-03-09;Ventas;order;Cuenta Andina;2158.85;1;3044.51;approved;8;CRM
AST-0003313;2025-03-16;Ventas;margin_input;Mercado Sur;7671.06;1;7071.12;late;6;CRM
AST-0003314;2025-03-12;Ventas;margin_input;Casa Nativa;11598.85;1;7071.12;approved;7;CRM
AST-0003315;2025-03-26;Ventas;margin_input;Grupo Terra;3143.82;6;7071.12;on_time;8;CRM
AST-0003316;2025-03-18;Ventas;sales;Cliente Boreal;13319.18;1;12570.88;approved;8;CRM
AST-0003317;2025-03-27;Ventas;sales;Mercado Sur;14828.82;1;12570.88;on_time;6;CRM
AST-0003318;2025-03-20;Ventas;margin_input;Cuenta Andina;7805.97;14;7071.12;on_time;1;CRM
AST-0003319;2025-03-03;Ventas;sales;Casa Nativa;10867.52;1;12570.88;on_time;7;CRM
AST-0003320;2025-03-05;Ventas;margin_input;Cliente Boreal;4662.45;1;7071.12;approved;3;CRM
AST-0003321;2025-03-14;Ventas;sales;Casa Nativa;14175.44;4;12570.88;on_time;8;CRM
AST-0003322;2025-03-15;Ventas;sales;Grupo Terra;8388.87;4;12570.88;pending;6;CRM
AST-0003323;2025-03-05;Ventas;sales;Grupo Terra;24136.47;1;12570.88;on_time;1;CRM
AST-0003324;2025-03-10;Ventas;order;Mercado Sur;2386.7;8;3044.51;on_time;6;CRM
AST-0003325;2025-03-25;Ventas;margin_input;Grupo Terra;5659.81;12;7071.12;on_time;10;CRM
AST-0003281;2025-03-09;Ventas;order;Cuenta Andina;2057.04;5;3044.51;on_time;5;CRM
