record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0005831,2025-10-24,Compras,expense,Orion Tech,6261.99,16,8193.92,approved,7,PROCURE
AST-0005832,2025-10-02,Compras,order,Litoral Office,3777.79,9,4096.96,approved,7,PROCURE
AST-0005833,2025-10-12,Compras,order,Litoral Office,7698.77,1,4096.96,on_time,6,PROCURE
AST-0005834,2025-10-10,Compras,expense,Orion Tech,4711.24,7,8193.92,on_time,12,PROCURE
AST-0005835,2025-10-15,Compras,order,Norte Industrial,2735.94,11,4096.96,approved,7,PROCURE
AST-0005836,2025-10-05,Compras,expense,Norte Industrial,10476.3,10,8193.92,on_time,9,PROCURE
AST-0005837,2025-10-06,Compras,expense,Norte Industrial,5282.67,7,8193.92,late,6,PROCURE
AST-0005838,2025-10-02,Compras,expense,Litoral Office,5530.2,9,8193.92,approved,12,PROCURE
AST-0005839,2025-10-11,Compras,expense,Orion Tech,8334.61,2,8193.92,on_time,7,PROCURE
AST-0005840,2025-10-18,Compras,expense,Norte Industrial,7330.64,3,8193.92,on_time,4,PROCURE
AST-0005841,2025-10-20,Compras,supplier,Atlas Supply,3056.23,1,5154.24,on_time,4,PROCURE
AST-0005842,2025-10-11,Compras,expense,Orion Tech,13580.34,6,8193.92,late,6,PROCURE
AST-0005843,2025-10-14,Compras,expense,Atlas Supply,9652.33,19,8193.92,on_time,5,PROCURE
AST-0005844,2025-10-11,Compras,supplier,Norte Industrial,5844.51,9,5154.24,on_time,8,PROCURE
AST-0005845,2025-10-05,Compras,supplier,Atlas Supply,7294.95,2,5154.24,pending,8,PROCURE
AST-0005846,2025-10-17,Compras,supplier,Orion Tech,5448.91,11,5154.24,on_time,4,PROCURE
AST-0005847,2025-10-18,Compras,supplier,Atlas Supply,5842.62,6,5154.24,approved,9,PROCURE
AST-0005848,2025-10-22,Compras,supplier,Pampa Logistics,3473.34,12,5154.24,approved,9,PROCURE
AST-0005849,2025-10-11,Compras,order,Atlas Supply,5045.76,1,4096.96,pending,4,PROCURE
AST-0005850,2025-10-07,Compras,expense,Atlas Supply,11128.67,6,8193.92,on_time,8,PROCURE
AST-0005851,2025-10-17,Compras,expense,Norte Industrial,7694.39,16,8193.92,approved,7,PROCURE
AST-0005852,2025-10-12,Compras,order,Atlas Supply,2915.78,1,4096.96,approved,5,PROCURE
AST-0005853,2025-10-28,Compras,expense,Orion Tech,5632.86,4,8193.92,late,3,PROCURE
AST-0005854,2025-10-17,Compras,expense,Norte Industrial,3617.61,10,8193.92,late,8,PROCURE
AST-0005855,2025-10-10,Compras,supplier,Litoral Office,3587.63,18,5154.24,approved,6,PROCURE
AST-0005856,2025-10-22,Compras,order,Norte Industrial,3974.9,18,4096.96,approved,9,PROCURE
AST-0005857,2025-10-26,Compras,supplier,Norte Industrial,5492.63,6,5154.24,late,4,PROCURE
AST-0005858,2025-10-10,Compras,order,Orion Tech,3919.87,24,4096.96,approved,9,PROCURE
AST-0005859,2025-10-06,Compras,expense,Atlas Supply,2691.64,11,8193.92,on_time,12,PROCURE
AST-0005860,2025-10-15,Compras,expense,Litoral Office,7189.24,16,8193.92,pending,8,PROCURE
AST-0005861,2025-10-01,Compras,expense,Orion Tech,2585.11,12,8193.92,pending,5,PROCURE
AST-0005862,2025-10-08,Compras,expense,Orion Tech,9997.06,3,8193.92,approved,5,PROCURE
AST-0005863,2025-10-26,Compras,supplier,Orion Tech,4583.57,9,5154.24,on_time,3,PROCURE
AST-0005864,2025-10-24,Compras,order,Norte Industrial,3222.49,21,4096.96,on_time,11,PROCURE
AST-0005865,2025-10-24,Compras,expense,Atlas Supply,9262.36,16,8193.92,approved,4,PROCURE
AST-0005866,2025-10-06,Compras,expense,Pampa Logistics,7657.78,4,8193.92,pending,7,PROCURE
AST-0005867,2025-10-06,Compras,order,Atlas Supply,2945.46,3,4096.96,late,10,PROCURE
AST-0005868,2025-10-11,Compras,supplier,Norte Industrial,2990.28,12,5154.24,on_time,9,PROCURE
AST-0005869,2025-10-26,Compras,expense,Litoral Office,12427.27,1,8193.92,approved,5,PROCURE
AST-0005870,2025-10-10,Compras,supplier,Orion Tech,2823.32,1,5154.24,pending,6,PROCURE
AST-0005871,2025-10-01,Compras,supplier,,5282.07,11,5154.24,late,8,PROCURE
AST-0005872,2025-10-14,Compras,expense,Pampa Logistics,14071.7,22,8193.92,late,9,PROCURE
AST-0005873,2025-10-12,Compras,order,Norte Industrial,2807.08,5,4096.96,approved,10,PROCURE
AST-0005874,2025-10-26,Compras,order,Norte Industrial,7058.05,21,4096.96,late,8,PROCURE
AST-0005875,2025-10-12,Compras,supplier,Litoral Office,5972.55,10,5154.24,on_time,8,PROCURE
AST-0005876,2025-10-08,Compras,supplier,Pampa Logistics,4481.99,1,5154.24,late,7,PROCURE
AST-0005877,2025-10-22,Compras,supplier,Atlas Supply,5345.28,1,5154.24,on_time,2,PROCURE
AST-0005878,2025-10-22,Compras,expense,Orion Tech,12519.38,2,8193.92,approved,9,PROCURE
AST-0005879,2025-10-20,Compras,expense,Orion Tech,8072.77,10,8193.92,on_time,7,PROCURE
AST-0005880,2025-10-13,Compras,order,Norte Industrial,3394.69,6,4096.96,late,4,PROCURE
AST-0005881,2025-10-17,Compras,expense,Atlas Supply,8515.3,11,8193.92,on_time,6,PROCURE
AST-0005882,2025-10-24,Compras,supplier,Pampa Logistics,7443.46,13,5154.24,on_time,8,PROCURE
AST-0005883,2025-10-08,Compras,supplier,Atlas Supply,10966.95,15,5154.24,on_time,4,PROCURE
AST-0005884,2025-10-12,Compras,expense,Litoral Office,5848.67,7,8193.92,late,12,PROCURE
AST-0005885,2025-10-02,Compras,supplier,Pampa Logistics,1969.58,2,5154.24,late,8,PROCURE
AST-0005886,2025-10-11,Compras,expense,Atlas Supply,5878.84,14,8193.92,on_time,3,PROCURE
AST-0005887,2025-10-04,Compras,supplier,Atlas Supply,2298.18,6,5154.24,approved,5,PROCURE
AST-0005888,2025-10-04,Compras,supplier,Atlas Supply,4606.68,17,5154.24,late,8,PROCURE
AST-0005889,2025-10-04,Compras,supplier,Orion Tech,3941.59,1,5154.24,late,9,PROCURE
AST-0005890,2025-10-08,Compras,order,Pampa Logistics,3422.22,21,4096.96,on_time,1,PROCURE
