record_id;date;area;metric_type;supplier_name;net_value;units;target;status;lead_time;source_system
AST-0001659;2024-11-24;Compras;expense;Atlas Supply;8480.88;1;7172.85;on_time;7;PROCURE
AST-0001660;2024-11-02;Compras;order;Litoral Office;6781.71;8;3586.43;approved;6;PROCURE
AST-0001661;2024-11-10;Compras;expense;Atlas Supply;14175.18;1;7172.85;on_time;2;PROCURE
AST-0001662;2024-11-14;Compras;order;Litoral Office;4735.49;13;3586.43;on_time;15;PROCURE
AST-0001663;2024-11-22;Compras;expense;Atlas Supply;5999.49;17;7172.85;on_time;3;PROCURE
AST-0001664;2024-11-23;Compras;supplier;Pampa Logistics;7763.57;2;4511.95;on_time;9;PROCURE
AST-0001665;2024-11-04;Compras;supplier;Pampa Logistics;5345.01;16;4511.95;on_time;3;PROCURE
AST-0001666;2024-11-07;Compras;order;Litoral Office;4256.07;7;3586.43;on_time;8;PROCURE
AST-0001667;2024-11-23;Compras;supplier;Atlas Supply;5500.42;1;4511.95;on_time;12;PROCURE
AST-0001668;2024-11-06;Compras;expense;Norte Industrial;5304.71;1;7172.85;on_time;6;PROCURE
AST-0001669;2024-11-22;Compras;supplier;Litoral Office;4209.31;9;4511.95;on_time;5;PROCURE
AST-0001670;2024-11-27;Compras;expense;Orion Tech;5530.2;1;7172.85;pending;7;PROCURE
AST-0001671;2024-11-21;Compras;expense;Pampa Logistics;6876.18;8;7172.85;approved;6;PROCURE
AST-0001672;2024-11-14;Compras;order;Pampa Logistics;4590.3;11;3586.43;approved;3;PROCURE
AST-0001673;2024-11-11;Compras;expense;Atlas Supply;9884.97;7;7172.85;on_time;8;PROCURE
AST-0001674;2024-11-09;Compras;order;Litoral Office;2797.04;21;3586.43;on_time;6;PROCURE
AST-0001675;2024-11-23;Compras;expense;Atlas Supply;7165.75;14;7172.85;on_time;5;PROCURE
AST-0001676;2024-11-07;Compras;supplier;Pampa Logistics;3310.99;2;4511.95;on_time;2;PROCURE
AST-0001677;2024-11-06;Compras;expense;Litoral Office;8200.79;1;7172.85;on_time;5;PROCURE
AST-0001678;2024-11-02;Compras;expense;Pampa Logistics;4564.55;10;7172.85;on_time;5;PROCURE
AST-0001679;2024-11-25;Compras;supplier;Atlas Supply;5353.3;15;4511.95;late;7;PROCURE
AST-0001680;2024-11-28;Compras;expense;Atlas Supply;5727.93;3;7172.85;on_time;8;PROCURE
AST-0001681;2024-11-03;Compras;supplier;Litoral Office;10097.31;2;4511.95;on_time;4;PROCURE
AST-0001682;2024-11-23;Compras;expense;Orion Tech;10955.37;14;7172.85;approved;8;PROCURE
AST-0001683;2024-11-06;Compras;supplier;Litoral Office;2490.39;11;4511.95;pending;7;PROCURE
AST-0001684;2024-11-10;Compras;expense;Orion Tech;6358.76;2;7172.85;pending;2;PROCURE
AST-0001685;2024-11-06;Compras;supplier;Orion Tech;3379.53;16;4511.95;on_time;10;PROCURE
AST-0001686;2024-11-16;Compras;expense;Norte Industrial;6964.17;5;7172.85;approved;5;PROCURE
AST-0001687;2024-11-01;Compras;supplier;Pampa Logistics;2799.2;21;4511.95;on_time;13;PROCURE
AST-0001688;2024-11-06;Compras;order;Norte Industrial;5232.35;13;3586.43;on_time;5;PROCURE
AST-0001689;2024-11-10;Compras;order;Orion Tech;2454.06;1;3586.43;on_time;10;PROCURE
AST-0001690;2024-11-02;Compras;supplier;Norte Industrial;4592.93;1;4511.95;late;7;PROCURE
AST-0001691;2024-11-17;Compras;supplier;Litoral Office;2600.64;6;4511.95;approved;5;PROCURE
AST-0001692;2024-11-22;Compras;supplier;Norte Industrial;4774.51;20;4511.95;on_time;8;PROCURE
AST-0001693;2024-11-15;Compras;supplier;Orion Tech;1967.06;9;4511.95;approved;8;PROCURE
AST-0001694;2024-11-04;Compras;expense;Orion Tech;7736.71;5;7172.85;on_time;7;PROCURE
AST-0001695;2024-11-10;Compras;expense;Pampa Logistics;8985.51;5;7172.85;late;4;PROCURE
AST-0001696;2024-11-15;Compras;expense;Litoral Office;5888.32;5;7172.85;approved;6;PROCURE
AST-0001697;2024-11-17;Compras;expense;Pampa Logistics;6390.24;1;7172.85;on_time;8;PROCURE
AST-0001698;2024-11-12;Compras;expense;Norte Industrial;10954.75;7;7172.85;on_time;6;PROCURE
AST-0001699;2024-11-17;Compras;supplier;Norte Industrial;6581.27;2;4511.95;approved;11;PROCURE
AST-0001700;2024-11-25;Compras;order;Litoral Office;2654.04;12;3586.43;on_time;1;PROCURE
AST-0001701;2024-11-05;Compras;supplier;Norte Industrial;1934.69;1;4511.95;on_time;4;PROCURE
AST-0001702;2024-11-27;Compras;order;Orion Tech;1870.2;13;3586.43;late;1;PROCURE
AST-0001703;2024-11-26;Compras;order;Orion Tech;4445.76;1;3586.43;on_time;11;PROCURE
AST-0001704;2024-11-27;Compras;supplier;Litoral Office;4842.48;4;4511.95;pending;5;PROCURE
AST-0001705;2024-11-01;Compras;supplier;Pampa Logistics;6430.99;1;4511.95;approved;9;PROCURE
AST-0001706;2024-11-24;Compras;expense;Atlas Supply;4977.1;4;7172.85;late;6;PROCURE
AST-0001707;2024-11-15;Compras;supplier;Litoral Office;1648.99;8;4511.95;pending;1;PROCURE
AST-0001708;2024-11-04;Compras;order;Litoral Office;2210.43;5;3586.43;late;5;PROCURE
AST-0001709;2024-11-01;Compras;order;Pampa Logistics;3933.17;6;3586.43;pending;8;PROCURE
AST-0001710;2024-11-07;Compras;expense;Pampa Logistics;13777.33;1;7172.85;approved;8;PROCURE
