record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0003853,2025-05-20,Finanzas,expense,Impuestos,4598.01,21,6222.36,approved,7,ERP_FIN
AST-0003854,2025-05-10,Finanzas,expense,Banco Delta,4177.32,1,6222.36,on_time,7,ERP_FIN
AST-0003855,2025-05-23,Finanzas,invoice,Banco Delta,5598.91,1,4415.87,late,4,ERP_FIN
AST-0003856,2025-05-08,Finanzas,invoice,Impuestos,7312.64,12,4415.87,on_time,7,ERP_FIN
AST-0003857,2025-05-06,Finanzas,expense,Servicios Centrales,5206.51,5,6222.36,approved,3,ERP_FIN
AST-0003858,2025-05-23,Finanzas,expense,Impuestos,6944.91,10,6222.36,late,7,ERP_FIN
AST-0003859,2025-05-11,Finanzas,expense,Servicios Centrales,4658.96,6,6222.36,on_time,5,ERP_FIN
AST-0003860,2025-05-19,Finanzas,payment,Impuestos,5462.96,14,5419.47,late,5,ERP_FIN
AST-0003861,2025-05-26,Finanzas,payment,Servicios Centrales,9342.03,2,5419.47,on_time,9,ERP_FIN
AST-0003862,2025-05-02,Finanzas,invoice,Servicios Centrales,3530.7,6,4415.87,on_time,5,ERP_FIN
AST-0003863,2025-05-08,Finanzas,expense,Banco Delta,7361.88,2,6222.36,late,6,ERP_FIN
AST-0003864,2025-05-10,Finanzas,expense,Servicios Centrales,8375.56,7,6222.36,on_time,3,ERP_FIN
AST-0003865,2025-05-03,Finanzas,expense,Aseguradora Nova,8370.35,20,6222.36,on_time,10,ERP_FIN
AST-0003866,2025-05-22,Finanzas,expense,Aseguradora Nova,3069.43,14,6222.36,on_time,7,ERP_FIN
AST-0003867,2025-05-14,Finanzas,payment,Aseguradora Nova,4011.53,13,5419.47,on_time,8,ERP_FIN
AST-0003868,2025-05-08,Finanzas,invoice,Aseguradora Nova,2438.02,1,4415.87,pending,8,ERP_FIN
AST-0003869,2025-05-20,Finanzas,payment,Servicios Centrales,8341.94,17,5419.47,on_time,6,ERP_FIN
AST-0003870,2025-05-15,Finanzas,expense,Impuestos,6465.64,5,6222.36,on_time,5,ERP_FIN
AST-0003871,2025-05-22,Finanzas,expense,Aseguradora Nova,5089.03,1,6222.36,approved,6,ERP_FIN
AST-0003872,2025-05-08,Finanzas,expense,Aseguradora Nova,7460.63,6,6222.36,on_time,4,ERP_FIN
AST-0003873,2025-05-02,Finanzas,expense,Servicios Centrales,12232.98,5,6222.36,approved,5,ERP_FIN
AST-0003874,2025-05-04,Finanzas,expense,Banco Delta,7235.22,1,6222.36,on_time,3,ERP_FIN
AST-0003875,2025-05-07,Finanzas,expense,Aseguradora Nova,9961.22,8,6222.36,on_time,14,ERP_FIN
AST-0003876,2025-05-02,Finanzas,expense,Impuestos,7673.33,11,6222.36,on_time,4,ERP_FIN
AST-0003877,2025-05-20,Finanzas,invoice,Servicios Centrales,2261.37,2,4415.87,on_time,3,ERP_FIN
AST-0003878,2025-05-04,Finanzas,expense,Impuestos,6258.37,15,6222.36,approved,6,ERP_FIN
AST-0003879,2025-05-10,Finanzas,expense,Impuestos,2513.97,7,6222.36,approved,4,ERP_FIN
AST-0003880,2025-05-18,Finanzas,expense,Banco Delta,3539.79,1,6222.36,approved,3,ERP_FIN
AST-0003881,2025-05-25,Finanzas,expense,Banco Delta,10989.02,8,6222.36,approved,3,ERP_FIN
AST-0003882,2025-05-05,Finanzas,expense,Aseguradora Nova,5732.45,3,6222.36,late,6,ERP_FIN
AST-0003883,2025-05-01,Finanzas,expense,Banco Delta,3463.31,2,6222.36,approved,4,ERP_FIN
AST-0003884,2025-05-05,Finanzas,invoice,Servicios Centrales,3354.24,6,4415.87,approved,11,ERP_FIN
AST-0003885,2025-05-11,Finanzas,invoice,Impuestos,9535.02,16,4415.87,on_time,4,ERP_FIN
AST-0003886,2025-05-12,Finanzas,expense,Impuestos,5549.53,13,6222.36,pending,5,ERP_FIN
AST-0003887,2025-05-17,Finanzas,payment,Servicios Centrales,4076.1,9,5419.47,on_time,9,ERP_FIN
AST-0003888,2025-05-01,Finanzas,expense,Banco Delta,8015.68,2,6222.36,approved,8,ERP_FIN
AST-0003889,2025-05-23,Finanzas,expense,Servicios Centrales,3409.65,23,6222.36,on_time,11,ERP_FIN
AST-0003890,2025-05-14,Finanzas,invoice,Impuestos,5514.59,15,4415.87,late,9,ERP_FIN
AST-0003891,2025-05-12,Finanzas,expense,Impuestos,3870.23,10,6222.36,late,1,ERP_FIN
AST-0003892,2025-05-10,Finanzas,invoice,Impuestos,4047.8,1,4415.87,on_time,11,ERP_FIN
AST-0003893,2025-05-15,Finanzas,expense,Aseguradora Nova,7218.68,19,6222.36,on_time,6,ERP_FIN
AST-0003894,2025-05-20,Finanzas,invoice,Impuestos,3294.81,3,4415.87,approved,1,ERP_FIN
AST-0003895,2025-05-11,Finanzas,expense,Banco Delta,5684.44,16,6222.36,approved,4,ERP_FIN
