record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0001028,2024-09-10,Ventas,margin_input,Grupo Terra,6529.15,6,8139.0,on_time,8,CRM
AST-0001029,2024-09-11,Ventas,order,Mercado Sur,5560.08,10,3504.29,pending,9,CRM
AST-0001030,2024-09-28,Ventas,sales,Mercado Sur,13778.78,20,14469.34,approved,4,CRM
AST-0001031,2024-09-01,Ventas,sales,Cuenta Andina,18219.77,1,14469.34,late,3,CRM
AST-0001032,2024-09-17,Ventas,order,Cliente Boreal,3580.16,9,3504.29,on_time,3,CRM
AST-0001033,2024-09-10,Ventas,order,Mercado Sur,3770.03,26,3504.29,on_time,1,CRM
AST-0001034,2024-09-01,Ventas,order,Grupo Terra,7682.78,6,3504.29,on_time,8,CRM
AST-0001035,2024-09-16,Ventas,sales,Mercado Sur,11180.94,10,14469.34,pending,7,CRM
AST-0001036,2024-09-02,Ventas,sales,Grupo Terra,10857.25,20,14469.34,approved,7,CRM
AST-0001037,2024-09-16,Ventas,order,Casa Nativa,3680.26,14,3504.29,on_time,14,CRM
AST-0001038,2024-09-10,Ventas,order,Mercado Sur,2623.95,9,3504.29,approved,3,CRM
AST-0001039,2024-09-04,Ventas,sales,Cuenta Andina,20354.96,5,14469.34,on_time,7,CRM
AST-0001040,2024-09-13,Ventas,order,Mercado Sur,5995.05,10,3504.29,approved,3,CRM
AST-0001041,2024-09-07,Ventas,margin_input,Casa Nativa,6821.28,12,8139.0,approved,9,CRM
AST-0001042,2024-09-24,Ventas,order,Mercado Sur,3505.95,4,3504.29,approved,7,CRM
AST-0001043,2024-09-03,Ventas,sales,Mercado Sur,9447.91,8,14469.34,approved,1,CRM
AST-0001044,2024-09-16,Ventas,order,Grupo Terra,3849.66,8,3504.29,on_time,7,CRM
AST-0001045,2024-09-13,Ventas,sales,Casa Nativa,14068.14,5,14469.34,approved,8,CRM
