record_id;fecha;area;metric_type;proveedor;importe;cantidad;presupuesto;estado;cycle_days;sistema
AST-0004824;2025-07-26;Ventas;sales;Mercado Sur;14808.61;16;14643.2;pending;4;CRM
AST-0004825;2025-07-10;Ventas;order;Casa Nativa;2428.35;17;3546.4;on_time;4;CRM
AST-0004826;2025-07-22;Ventas;margin_input;Cliente Boreal;6871.19;5;8236.8;approved;8;CRM
AST-0004827;2025-07-15;Ventas;order;Mercado Sur;4606.09;17;3546.4;on_time;7;CRM
AST-0004828;2025-07-21;Ventas;order;Cuenta Andina;2314.9;19;3546.4;approved;8;CRM
AST-0004829;2025-07-18;Ventas;order;Grupo Terra;4511.93;20;3546.4;approved;12;CRM
AST-0004830;2025-07-24;Ventas;order;Cliente Boreal;5018.05;8;3546.4;approved;9;CRM
AST-0004831;2025-07-27;Ventas;sales;Cliente Boreal;18789.79;1;14643.2;approved;11;CRM
AST-0004832;2025-07-14;Ventas;sales;Cliente Boreal;8560.72;6;14643.2;approved;11;CRM
AST-0004833;2025-07-16;Ventas;order;Cuenta Andina;3868.41;1;3546.4;late;9;CRM
AST-0004834;2025-07-27;Ventas;sales;Grupo Terra;25763.2;1;14643.2;on_time;1;CRM
AST-0004835;2025-07-07;Ventas;order;Casa Nativa;5410.51;8;3546.4;pending;11;CRM
AST-0004836;2025-07-04;Ventas;margin_input;Grupo Terra;14094.47;1;8236.8;pending;11;CRM
AST-0004837;2025-07-17;Ventas;sales;Cuenta Andina;23681.96;1;14643.2;on_time;6;CRM
AST-0004838;2025-07-24;Ventas;order;Grupo Terra;5702.02;22;3546.4;on_time;4;CRM
AST-0004839;2025-07-06;Ventas;sales;Casa Nativa;12894.54;17;14643.2;late;8;CRM
AST-0004840;2025-07-21;Ventas;sales;Casa Nativa;12197.97;17;14643.2;on_time;3;CRM
AST-0004841;2025-07-04;Ventas;sales;Casa Nativa;9727.95;11;14643.2;approved;8;CRM
AST-0004842;2025-07-13;Ventas;sales;Cliente Boreal;16334.88;13;14643.2;on_time;9;CRM
AST-0004843;2025-07-23;Ventas;order;Grupo Terra;5632.42;16;3546.4;on_time;8;CRM
AST-0004844;2025-07-08;Ventas;sales;Casa Nativa;12108.88;19;14643.2;on_time;8;CRM
AST-0004845;2025-07-08;Ventas;margin_input;Casa Nativa;14200.68;12;8236.8;approved;10;CRM
