record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0008481,2026-05-13,Compras,expense,Pampa Logistics,12553.2,11,7022.38,approved,7,PROCURE
AST-0008482,2026-05-28,Compras,expense,Litoral Office,10589.14,6,7022.38,on_time,9,PROCURE
AST-0008483,2026-05-16,Compras,supplier,Norte Industrial,4272.03,23,4417.3,on_time,3,PROCURE
AST-0008484,2026-05-12,Compras,order,Pampa Logistics,2904.12,6,3511.19,approved,3,PROCURE
AST-0008485,2026-05-04,Compras,expense,Norte Industrial,8771.96,23,7022.38,approved,2,PROCURE
AST-0008486,2026-05-06,Compras,supplier,Norte Industrial,2279.72,7,4417.3,on_time,10,PROCURE
AST-0008487,2026-05-10,Compras,expense,Norte Industrial,12950.73,15,7022.38,on_time,9,PROCURE
AST-0008488,2026-05-25,Compras,order,Litoral Office,2498.99,10,3511.19,approved,7,PROCURE
AST-0008489,2026-05-03,Compras,expense,Norte Industrial,15779.61,1,7022.38,on_time,5,PROCURE
AST-0008490,2026-05-20,Compras,expense,Pampa Logistics,9955.52,15,7022.38,late,3,PROCURE
AST-0008491,2026-05-11,Compras,supplier,Norte Industrial,3134.11,8,4417.3,approved,12,PROCURE
AST-0008492,2026-05-04,Compras,expense,Norte Industrial,14880.36,10,7022.38,approved,7,PROCURE
AST-0008493,2026-05-17,Compras,supplier,Orion Tech,3926.61,8,4417.3,on_time,6,PROCURE
AST-0008494,2026-05-17,Compras,expense,Orion Tech,20280.25,15,7022.38,on_time,4,PROCURE
AST-0008495,2026-05-23,Compras,expense,Orion Tech,22760.67,8,7022.38,on_time,4,PROCURE
AST-0008496,2026-05-03,Compras,order,Litoral Office,3990.44,6,3511.19,on_time,5,PROCURE
AST-0008497,2026-05-03,Compras,order,Orion Tech,4532.32,1,3511.19,on_time,5,PROCURE
AST-0008498,2026-05-23,Compras,order,Atlas Supply,3729.94,12,3511.19,approved,10,PROCURE
AST-0008499,2026-05-07,Compras,supplier,Orion Tech,5836.07,4,4417.3,on_time,10,PROCURE
AST-0008500,2026-05-15,Compras,order,Pampa Logistics,4209.08,6,3511.19,on_time,9,PROCURE
AST-0008501,2026-05-16,Compras,order,Atlas Supply,2513.44,6,3511.19,approved,9,PROCURE
AST-0008502,2026-05-21,Compras,expense,Orion Tech,19643.56,11,7022.38,on_time,7,PROCURE
AST-0008503,2026-05-18,Compras,supplier,Atlas Supply,3846.8,11,4417.3,approved,5,PROCURE
AST-0008504,2026-05-01,Compras,order,Litoral Office,2746.04,8,3511.19,approved,2,PROCURE
AST-0008505,2026-05-28,Compras,order,Orion Tech,2394.37,1,3511.19,on_time,9,PROCURE
AST-0008506,2026-05-26,Compras,supplier,Atlas Supply,3171.01,2,4417.3,pending,11,PROCURE
AST-0008507,2026-05-23,Compras,order,Norte Industrial,3008.55,1,3511.19,on_time,2,PROCURE
AST-0008508,2026-05-04,Compras,order,Norte Industrial,2797.12,4,3511.19,approved,2,PROCURE
AST-0008509,2026-05-10,Compras,expense,Orion Tech,7934.43,4,7022.38,pending,9,PROCURE
AST-0008510,2026-05-09,Compras,expense,Norte Industrial,6880.36,1,7022.38,on_time,9,PROCURE
AST-0008511,2026-05-09,Compras,expense,Norte Industrial,7697.07,5,7022.38,on_time,11,PROCURE
AST-0008512,2026-05-11,Compras,expense,Litoral Office,32416.72,20,7022.38,on_time,6,PROCURE
AST-0008513,2026-05-12,Compras,supplier,Litoral Office,6053.04,3,4417.3,approved,7,PROCURE
AST-0008514,2026-05-03,Compras,supplier,Atlas Supply,5211.3,10,4417.3,on_time,5,PROCURE
AST-0008515,2026-05-24,Compras,supplier,Norte Industrial,3401.85,1,4417.3,approved,1,PROCURE
AST-0008516,2026-05-23,Compras,expense,Norte Industrial,12030.48,1,7022.38,on_time,9,PROCURE
AST-0008517,2026-05-17,Compras,supplier,Norte Industrial,2869.8,4,4417.3,approved,10,PROCURE
AST-0008518,2026-05-06,Compras,supplier,Pampa Logistics,2125.5,20,4417.3,on_time,2,PROCURE
AST-0008519,2026-05-06,Compras,expense,Orion Tech,14871.4,14,7022.38,on_time,4,PROCURE
AST-0008520,2026-05-26,Compras,supplier,Pampa Logistics,4888.47,19,4417.3,on_time,7,PROCURE
AST-0008521,2026-05-20,Compras,expense,Orion Tech,8467.46,14,7022.38,on_time,7,PROCURE
AST-0008522,2026-05-06,Compras,expense,Litoral Office,10407.13,2,7022.38,pending,13,PROCURE
AST-0008523,2026-05-24,Compras,order,Orion Tech,1658.27,3,3511.19,on_time,9,PROCURE
AST-0008524,2026-05-18,Compras,supplier,Atlas Supply,3176.85,8,4417.3,on_time,7,PROCURE
AST-0008525,2026-05-22,Compras,supplier,Orion Tech,2841.15,15,4417.3,on_time,1,PROCURE
AST-0008526,2026-05-04,Compras,supplier,Norte Industrial,5122.73,6,4417.3,approved,7,PROCURE
AST-0008527,2026-05-19,Compras,expense,Norte Industrial,11634.38,7,7022.38,on_time,5,PROCURE
AST-0008528,2026-05-20,Compras,expense,Pampa Logistics,24693.05,21,7022.38,approved,4,PROCURE
AST-0008529,2026-05-18,Compras,expense,Norte Industrial,26367.76,14,7022.38,on_time,5,PROCURE
AST-0008530,2026-05-17,Compras,supplier,Litoral Office,5221.84,11,4417.3,on_time,8,PROCURE
AST-0008531,2026-05-01,Compras,order,Atlas Supply,6862.46,13,3511.19,on_time,8,PROCURE
AST-0008532,2026-05-12,Compras,expense,Orion Tech,9809.42,1,7022.38,approved,7,PROCURE
AST-0008533,2026-05-07,Compras,expense,Orion Tech,25084.19,8,7022.38,on_time,10,PROCURE
AST-0008534,2026-05-27,Compras,supplier,Litoral Office,9664.99,10,4417.3,pending,6,PROCURE
AST-0008535,2026-05-05,Compras,supplier,Litoral Office,3187.16,1,4417.3,on_time,6,PROCURE
AST-0008536,2026-05-18,Compras,expense,Norte Industrial,16789.16,11,7022.38,on_time,3,PROCURE
AST-0008537,2026-05-23,Compras,supplier,Litoral Office,8701.52,5,4417.3,on_time,4,PROCURE
AST-0008538,2026-05-22,Compras,expense,Litoral Office,15747.79,9,7022.38,approved,5,PROCURE
AST-0008539,2026-05-25,Compras,expense,Litoral Office,29660.55,13,7022.38,on_time,5,PROCURE
AST-0008540,2026-05-05,Compras,expense,Orion Tech,10212.92,21,7022.38,on_time,4,PROCURE
AST-0008541,2026-05-16,Compras,expense,Litoral Office,13251.26,1,7022.38,approved,2,PROCURE
AST-0008542,2026-05-14,Compras,order,Orion Tech,2287.37,5,3511.19,approved,10,PROCURE
AST-0008543,2026-05-21,Compras,supplier,Norte Industrial,2151.46,19,4417.3,on_time,10,PROCURE
AST-0008544,2026-05-27,Compras,expense,Norte Industrial,14117.46,3,7022.38,approved,6,PROCURE
AST-0008545,2026-05-24,Compras,order,Litoral Office,1530.88,7,3511.19,on_time,9,PROCURE
AST-0008546,2026-05-09,Compras,supplier,Pampa Logistics,4007.13,3,4417.3,late,9,PROCURE
AST-0008547,2026-05-13,Compras,supplier,Pampa Logistics,1829.31,4,4417.3,approved,7,PROCURE
AST-0008548,2026-05-23,Compras,supplier,Norte Industrial,2459.69,10,4417.3,on_time,8,PROCURE
AST-0008549,2026-05-11,Compras,expense,Norte Industrial,10323.13,18,7022.38,on_time,5,PROCURE
AST-0008550,2026-05-10,Compras,expense,Orion Tech,16361.54,1,7022.38,on_time,8,PROCURE
