record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0004499,2025-06-18,Operaciones,inventory,Centro Sur,3071.3,52,2340.98,on_time,12,WMS
AST-0004500,2025-06-07,Operaciones,cycle_time,Centro Sur,1519.27,1,957.67,on_time,10,WMS
AST-0004501,2025-06-10,Operaciones,compliance,Hub Oeste,1463.85,1,744.86,on_time,14,WMS
AST-0004502,2025-06-09,Operaciones,cycle_time,Hub Oeste,1037.48,1,957.67,on_time,10,WMS
AST-0004503,2025-06-24,Operaciones,inventory,Centro Norte,2620.16,39,2340.98,approved,13,WMS
AST-0004504,2025-06-02,Operaciones,cycle_time,Hub Oeste,666.56,16,957.67,approved,10,WMS
AST-0004505,2025-06-09,Operaciones,cycle_time,Centro Sur,2001.76,3,957.67,approved,8,WMS
AST-0004506,2025-06-22,Operaciones,compliance,Hub Oeste,885.28,14,744.86,pending,6,WMS
AST-0004507,2025-06-20,Operaciones,inventory,Centro Sur,2373.76,42,2340.98,approved,8,WMS
AST-0004508,2025-06-20,Operaciones,cycle_time,Hub Oeste,915.13,6,957.67,approved,11,WMS
AST-0004509,2025-06-14,Operaciones,inventory,Centro Norte,2547.29,47,2340.98,on_time,14,WMS
AST-0004510,2025-06-07,Operaciones,inventory,Hub Oeste,2999.24,46,2340.98,approved,9,WMS
AST-0004511,2025-06-24,Operaciones,cycle_time,Centro Sur,637.18,16,957.67,approved,12,WMS
AST-0004512,2025-06-06,Operaciones,compliance,Hub Litoral,494.84,11,744.86,late,11,WMS
AST-0004513,2025-06-08,Operaciones,cycle_time,Centro Norte,561.54,16,957.67,approved,14,WMS
AST-0004514,2025-06-09,Operaciones,inventory,Hub Oeste,1985.98,55,2340.98,approved,8,WMS
AST-0004515,2025-06-19,Operaciones,inventory,Hub Litoral,2511.42,42,2340.98,approved,10,WMS
AST-0004516,2025-06-21,Operaciones,inventory,Hub Oeste,1569.54,33,2340.98,on_time,8,WMS
AST-0004517,2025-06-11,Operaciones,compliance,Centro Norte,729.43,1,744.86,approved,7,WMS
AST-0004518,2025-06-04,Operaciones,cycle_time,Centro Sur,1801.28,7,957.67,approved,11,WMS
AST-0004519,2025-06-18,Operaciones,inventory,Hub Litoral,2001.26,44,2340.98,approved,11,WMS
AST-0004520,2025-06-13,Operaciones,inventory,Hub Litoral,1856.07,37,2340.98,approved,9,WMS
AST-0004521,2025-06-23,Operaciones,inventory,Hub Oeste,2060.14,50,2340.98,on_time,6,WMS
AST-0004522,2025-06-16,Operaciones,inventory,Centro Sur,1434.98,42,2340.98,on_time,11,WMS
AST-0004523,2025-06-24,Operaciones,inventory,Centro Norte,986.16,38,2340.98,approved,5,WMS
AST-0004524,2025-06-20,Operaciones,compliance,Centro Norte,797.05,1,744.86,on_time,14,WMS
AST-0004525,2025-06-06,Operaciones,inventory,Hub Oeste,1260.48,63,2340.98,approved,13,WMS
AST-0004526,2025-06-01,Operaciones,compliance,Centro Norte,1437.7,13,744.86,pending,13,WMS
AST-0004527,2025-06-02,Operaciones,inventory,Centro Sur,2909.76,35,2340.98,approved,10,WMS
AST-0004528,2025-06-11,Operaciones,compliance,Centro Sur,750.61,15,744.86,approved,15,WMS
AST-0004529,2025-06-13,Operaciones,cycle_time,Centro Sur,865.54,9,957.67,on_time,10,WMS
AST-0004530,2025-06-26,Operaciones,inventory,Centro Norte,1967.29,40,2340.98,on_time,9,WMS
AST-0004531,2025-06-17,Operaciones,cycle_time,Hub Litoral,581.16,14,957.67,late,9,WMS
AST-0004532,2025-06-01,Operaciones,inventory,Centro Sur,3363.93,27,2340.98,on_time,7,WMS
AST-0004533,2025-06-22,Operaciones,compliance,Centro Norte,1272.58,20,744.86,on_time,17,WMS
AST-0004534,2025-06-07,Operaciones,cycle_time,Hub Oeste,1311.5,3,957.67,pending,9,WMS
AST-0004535,2025-06-08,Operaciones,compliance,Hub Litoral,633.96,8,744.86,on_time,11,WMS
AST-0004536,2025-06-18,Operaciones,inventory,Hub Oeste,2446.8,37,2340.98,on_time,12,WMS
AST-0004537,2025-06-11,Operaciones,inventory,Hub Oeste,3180.91,52,2340.98,approved,10,WMS
AST-0004538,2025-06-03,Operaciones,inventory,Hub Litoral,2629.01,37,2340.98,on_time,13,WMS
AST-0004539,2025-06-10,Operaciones,compliance,Hub Oeste,856.97,15,744.86,approved,9,WMS
AST-0004540,2025-06-22,Operaciones,compliance,Hub Oeste,475.85,13,744.86,approved,12,WMS
AST-0004541,2025-06-14,Operaciones,compliance,Centro Norte,779.57,14,744.86,on_time,10,WMS
AST-0004542,2025-06-02,Operaciones,cycle_time,Hub Oeste,861.41,1,957.67,approved,18,WMS
AST-0004543,2025-06-21,Operaciones,inventory,Centro Sur,2460.86,56,2340.98,late,11,WMS
AST-0004544,2025-06-26,Operaciones,compliance,Hub Litoral,447.86,1,744.86,pending,15,WMS
AST-0004545,2025-06-22,Operaciones,inventory,Centro Sur,1136.1,48,2340.98,on_time,12,WMS
AST-0004546,2025-06-21,Operaciones,cycle_time,Centro Sur,537.0,6,957.67,approved,12,WMS
AST-0004547,2025-06-10,Operaciones,compliance,Centro Norte,797.7,9,744.86,approved,12,WMS
AST-0004548,2025-06-24,Operaciones,cycle_time,Hub Litoral,806.67,18,957.67,approved,11,WMS
AST-0004549,2025-06-21,Operaciones,cycle_time,Centro Norte,515.19,18,957.67,pending,14,WMS
AST-0004550,2025-06-25,Operaciones,cycle_time,Hub Oeste,782.26,10,957.67,on_time,10,WMS
AST-0004551,2025-06-12,Operaciones,compliance,Centro Norte,644.99,1,744.86,on_time,12,WMS
AST-0004552,2025-06-13,Operaciones,inventory,Hub Litoral,1772.23,48,2340.98,approved,13,WMS
AST-0004553,2025-06-27,Operaciones,cycle_time,Hub Litoral,548.4,15,957.67,on_time,8,WMS
AST-0004554,2025-06-12,Operaciones,inventory,Hub Oeste,3114.32,40,2340.98,approved,14,WMS
AST-0004555,2025-06-21,Operaciones,inventory,Hub Oeste,4121.6,60,2340.98,on_time,14,WMS
AST-0004556,2025-06-11,Operaciones,cycle_time,Centro Norte,2125.57,12,957.67,on_time,13,WMS
AST-0004557,2025-06-24,Operaciones,cycle_time,Centro Sur,918.42,7,957.67,on_time,15,WMS
AST-0004558,2025-06-26,Operaciones,cycle_time,Hub Litoral,740.18,20,957.67,approved,9,WMS
AST-0004559,2025-06-26,Operaciones,cycle_time,Centro Sur,615.63,7,957.67,on_time,13,WMS
AST-0004560,2025-06-12,Operaciones,inventory,Hub Oeste,1862.15,52,2340.98,approved,10,WMS
