record_id;date;area;metric_type;supplier_name;net_value;units;target;status;lead_time;source_system
AST-0006333;2025-11-20;Ventas;margin_input;Cliente Boreal;14097.86;2;9474.31;on_time;1;CRM
AST-0006334;2025-11-06;Ventas;sales;Casa Nativa;11551.18;1;16843.22;approved;4;CRM
AST-0006335;2025-11-14;Ventas;order;Cliente Boreal;3658.61;1;4079.22;on_time;10;CRM
AST-0006336;2025-11-20;Ventas;order;Cliente Boreal;4414.53;7;4079.22;on_time;4;CRM
AST-0006337;2025-11-12;Ventas;sales;Grupo Terra;14988.97;1;16843.22;on_time;10;CRM
AST-0006338;2025-11-12;Ventas;order;Casa Nativa;3839.13;10;4079.22;pending;1;CRM
AST-0006339;2025-11-20;Ventas;order;Mercado Sur;3214.65;19;4079.22;approved;10;CRM
AST-0006340;2025-11-13;Ventas;sales;Cliente Boreal;14956.45;4;16843.22;approved;2;CRM
AST-0006341;2025-11-27;Ventas;sales;Casa Nativa;15723.26;16;16843.22;pending;1;CRM
AST-0006342;2025-11-24;Ventas;sales;Grupo Terra;13733.99;1;16843.22;late;4;CRM
AST-0006343;2025-11-21;Ventas;margin_input;Cuenta Andina;6661.79;7;9474.31;pending;8;CRM
AST-0006344;2025-11-11;Ventas;order;Cuenta Andina;5029.93;18;4079.22;approved;9;CRM
AST-0006345;2025-11-06;Ventas;sales;Casa Nativa;10628.39;19;16843.22;approved;1;CRM
AST-0006346;2025-11-24;Ventas;sales;Grupo Terra;21541.77;3;16843.22;on_time;7;CRM
AST-0006347;2025-11-18;Ventas;order;Casa Nativa;3906.32;8;4079.22;approved;2;CRM
AST-0006348;2025-11-17;Ventas;order;Grupo Terra;4431.42;3;4079.22;approved;8;CRM
AST-0006349;2025-11-09;Ventas;margin_input;Cliente Boreal;5931.92;5;9474.31;approved;5;CRM
AST-0006350;2025-11-05;Ventas;order;Grupo Terra;6620.11;24;4079.22;on_time;3;CRM
AST-0006351;2025-11-20;Ventas;sales;Cuenta Andina;19084.25;1;16843.22;late;2;CRM
AST-0006352;2025-11-23;Ventas;sales;Cliente Boreal;18252.03;10;16843.22;approved;3;CRM
AST-0006353;2025-11-06;Ventas;sales;Grupo Terra;18513.96;7;16843.22;on_time;5;CRM
AST-0006354;2025-11-04;Ventas;sales;Mercado Sur;18575.53;10;16843.22;approved;6;CRM
AST-0006355;2025-11-01;Ventas;margin_input;Casa Nativa;15115.61;14;9474.31;on_time;4;CRM
AST-0006356;2025-11-04;Ventas;sales;Mercado Sur;9909.16;1;16843.22;on_time;13;CRM
AST-0006357;2025-11-09;Ventas;sales;Grupo Terra;18472.63;1;16843.22;on_time;2;CRM
AST-0006358;2025-11-07;Ventas;margin_input;Mercado Sur;12859.46;15;9474.31;on_time;2;CRM
AST-0006359;2025-11-10;Ventas;margin_input;Grupo Terra;7288.24;11;9474.31;on_time;5;CRM
AST-0006360;2025-11-01;Ventas;sales;Cliente Boreal;28973.23;15;16843.22;on_time;5;CRM
AST-0006361;2025-11-15;Ventas;order;Casa Nativa;3055.9;8;4079.22;late;6;CRM
AST-0006362;2025-11-15;Ventas;order;Cuenta Andina;5695.1;14;4079.22;approved;7;CRM
AST-0006363;2025-11-11;Ventas;sales;Cliente Boreal;14562.89;10;16843.22;on_time;5;CRM
AST-0006364;2025-11-24;Ventas;sales;Grupo Terra;33252.35;1;16843.22;approved;4;CRM
AST-0006365;2025-11-21;Ventas;sales;Cuenta Andina;11238.94;1;16843.22;on_time;6;CRM
