record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0004028,2025-05-13,Ventas,sales,Cuenta Andina,6325.48,5,12846.16,on_time,11,CRM
AST-0004029,2025-05-15,Ventas,sales,Casa Nativa,19145.89,17,12846.16,on_time,8,CRM
AST-0004030,2025-05-18,Ventas,order,Cliente Boreal,1492.44,7,3111.18,pending,7,CRM
AST-0004031,2025-05-04,Ventas,order,Mercado Sur,1476.4,6,3111.18,late,3,CRM
AST-0004032,2025-05-03,Ventas,order,Cuenta Andina,3163.84,17,3111.18,on_time,4,CRM
AST-0004033,2025-05-10,Ventas,margin_input,Cuenta Andina,10938.82,1,7225.96,approved,11,CRM
AST-0004034,2025-05-25,Ventas,sales,Cuenta Andina,6891.66,1,12846.16,approved,6,CRM
AST-0004035,2025-05-11,Ventas,sales,Mercado Sur,11543.05,3,12846.16,approved,3,CRM
AST-0004036,2025-05-26,Ventas,sales,Mercado Sur,14865.71,11,12846.16,approved,4,CRM
AST-0004037,2025-05-09,Ventas,sales,Grupo Terra,20242.0,15,12846.16,approved,5,CRM
AST-0004038,2025-05-02,Ventas,order,Casa Nativa,1968.69,1,3111.18,approved,7,CRM
AST-0004039,2025-05-03,Ventas,order,Cuenta Andina,3098.89,13,3111.18,approved,1,CRM
AST-0004040,2025-05-05,Ventas,sales,Cliente Boreal,9088.69,8,12846.16,on_time,9,CRM
AST-0004041,2025-05-14,Ventas,order,Cuenta Andina,2703.15,14,3111.18,late,9,CRM
AST-0004042,2025-05-12,Ventas,order,Mercado Sur,2191.14,1,3111.18,on_time,9,CRM
AST-0004043,2025-05-01,Ventas,sales,Cuenta Andina,25022.74,9,12846.16,on_time,9,CRM
AST-0004044,2025-05-12,Ventas,order,Grupo Terra,4496.78,1,3111.18,approved,5,CRM
AST-0004045,2025-05-11,Ventas,sales,Casa Nativa,12877.17,1,12846.16,on_time,6,CRM
AST-0004046,2025-05-06,Ventas,order,Cuenta Andina,4360.51,6,3111.18,approved,4,CRM
AST-0004047,2025-05-27,Ventas,sales,Cuenta Andina,7512.93,20,12846.16,on_time,7,CRM
AST-0004048,2025-05-04,Ventas,margin_input,Mercado Sur,4878.16,7,7225.96,on_time,10,CRM
AST-0004049,2025-05-12,Ventas,order,Casa Nativa,1783.73,5,3111.18,pending,3,CRM
AST-0004050,2025-05-26,Ventas,sales,Cliente Boreal,25862.19,1,12846.16,on_time,5,CRM
AST-0004051,2025-05-13,Ventas,margin_input,Cuenta Andina,3551.58,1,7225.96,approved,4,CRM
AST-0004052,2025-05-13,Ventas,order,Cuenta Andina,4793.28,6,3111.18,late,6,CRM
AST-0004053,2025-05-05,Ventas,sales,Cuenta Andina,10607.63,11,12846.16,on_time,4,CRM
AST-0004054,2025-05-11,Ventas,margin_input,Casa Nativa,4568.79,13,7225.96,approved,5,CRM
AST-0004055,2025-05-10,Ventas,sales,Cliente Boreal,10428.96,12,12846.16,on_time,15,CRM
AST-0004056,2025-05-25,Ventas,order,Casa Nativa,1406.71,5,3111.18,approved,5,CRM
AST-0004057,2025-05-07,Ventas,order,Cliente Boreal,2657.18,9,3111.18,on_time,6,CRM
AST-0004058,2025-05-28,Ventas,order,Cliente Boreal,2670.27,15,3111.18,approved,8,CRM
AST-0004059,2025-05-26,Ventas,margin_input,Casa Nativa,6805.03,7,7225.96,approved,8,CRM
AST-0004060,2025-05-01,Ventas,order,Grupo Terra,4734.65,1,3111.18,pending,8,CRM
AST-0004061,2025-05-25,Ventas,order,Casa Nativa,7385.75,1,3111.18,pending,11,CRM
AST-0004062,2025-05-07,Ventas,margin_input,Grupo Terra,8453.97,8,7225.96,pending,6,CRM
AST-0004063,2025-05-12,Ventas,sales,Grupo Terra,12418.28,5,12846.16,approved,8,CRM
AST-0004064,2025-05-18,Ventas,sales,Cliente Boreal,21507.51,1,12846.16,approved,1,CRM
AST-0004065,2025-05-27,Ventas,order,Grupo Terra,1850.19,1,3111.18,approved,9,CRM
AST-0004066,2025-05-27,Ventas,order,Casa Nativa,2215.21,17,3111.18,approved,10,CRM
AST-0004067,2025-05-05,Ventas,order,Grupo Terra,3319.57,1,3111.18,on_time,9,CRM
AST-0004068,2025-05-19,Ventas,margin_input,Grupo Terra,6900.6,7,7225.96,approved,7,CRM
AST-0004069,2025-05-25,Ventas,sales,Cliente Boreal,6200.96,1,12846.16,on_time,2,CRM
AST-0004070,2025-05-18,Ventas,order,Mercado Sur,3044.47,16,3111.18,on_time,5,CRM
AST-0004071,2025-05-11,Ventas,order,Mercado Sur,3360.25,23,3111.18,pending,11,CRM
AST-0004072,2025-05-01,Ventas,sales,Cliente Boreal,12128.95,1,12846.16,on_time,8,CRM
AST-0004073,2025-05-23,Ventas,sales,Cuenta Andina,37026.74,15,12846.16,on_time,2,CRM
AST-0004074,2025-05-24,Ventas,margin_input,Grupo Terra,24843.77,6,7225.96,on_time,12,CRM
AST-0004075,2025-05-02,Ventas,margin_input,Grupo Terra,4214.84,12,7225.96,late,7,CRM
AST-0004076,2025-05-27,Ventas,margin_input,Mercado Sur,11595.81,12,7225.96,late,8,CRM
AST-0004077,2025-05-14,Ventas,sales,Mercado Sur,10456.15,1,12846.16,on_time,9,CRM
AST-0004078,2025-05-03,Ventas,margin_input,Grupo Terra,6480.73,7,7225.96,on_time,4,CRM
AST-0004079,2025-05-23,Ventas,sales,Cliente Boreal,15960.45,12,12846.16,on_time,7,CRM
AST-0004080,2025-05-17,Ventas,sales,Casa Nativa,13006.07,1,12846.16,approved,3,CRM
AST-0004081,2025-05-28,Ventas,margin_input,Grupo Terra,1983.75,6,7225.96,on_time,9,CRM
AST-0004082,2025-05-24,Ventas,sales,Cuenta Andina,7317.93,9,12846.16,on_time,6,CRM
AST-0004083,2025-05-07,Ventas,margin_input,Cliente Boreal,6127.23,1,7225.96,approved,10,CRM
AST-0004084,2025-05-23,Ventas,sales,Mercado Sur,15570.28,1,12846.16,approved,4,CRM
AST-0004085,2025-05-27,Ventas,sales,Casa Nativa,7573.42,1,12846.16,approved,4,CRM
