record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0007527,2026-02-19,Operaciones,compliance,Centro Norte,759.78,1,808.02,late,20,WMS
AST-0007528,2026-02-18,Operaciones,compliance,Hub Oeste,688.05,9,808.02,on_time,13,WMS
AST-0007529,2026-02-10,Operaciones,inventory,Hub Litoral,1892.0,33,2539.5,approved,8,WMS
AST-0007530,2026-02-23,Operaciones,inventory,Hub Litoral,3154.18,55,2539.5,approved,13,WMS
AST-0007531,2026-02-25,Operaciones,inventory,Hub Litoral,3778.35,48,2539.5,on_time,8,WMS
AST-0007532,2026-02-19,Operaciones,compliance,Centro Norte,639.8,12,808.02,on_time,8,WMS
AST-0007533,2026-02-03,Operaciones,cycle_time,Centro Norte,1336.66,6,1038.89,on_time,9,WMS
AST-0007534,2026-02-15,Operaciones,compliance,Hub Oeste,709.3,11,808.02,late,14,WMS
AST-0007535,2026-02-23,Operaciones,inventory,Hub Oeste,2602.32,50,2539.5,approved,10,WMS
AST-0007536,2026-02-14,Operaciones,inventory,Hub Litoral,1596.11,41,2539.5,late,13,WMS
AST-0007537,2026-02-06,Operaciones,inventory,Centro Sur,2080.57,44,2539.5,on_time,12,WMS
AST-0007538,2026-02-13,Operaciones,inventory,Centro Norte,2682.73,33,2539.5,on_time,11,WMS
AST-0007539,2026-02-03,Operaciones,cycle_time,Centro Sur,1270.52,1,1038.89,on_time,10,WMS
AST-0007540,2026-02-19,Operaciones,compliance,Hub Oeste,1259.43,8,808.02,on_time,8,WMS
AST-0007541,2026-02-21,Operaciones,cycle_time,Hub Litoral,581.13,11,1038.89,approved,14,WMS
AST-0007542,2026-02-09,Operaciones,inventory,Hub Litoral,2620.25,45,2539.5,pending,11,WMS
AST-0007543,2026-02-23,Operaciones,compliance,Hub Litoral,925.23,4,808.02,late,11,WMS
AST-0007544,2026-02-12,Operaciones,cycle_time,Hub Oeste,833.61,8,1038.89,approved,14,WMS
AST-0007545,2026-02-04,Operaciones,cycle_time,Centro Sur,1474.58,10,1038.89,pending,12,WMS
AST-0007546,2026-02-18,Operaciones,inventory,Hub Oeste,2765.85,48,2539.5,pending,15,WMS
AST-0007547,2026-02-27,Operaciones,inventory,Centro Norte,3862.12,40,2539.5,pending,15,WMS
AST-0007548,2026-02-15,Operaciones,inventory,Centro Sur,2129.06,43,2539.5,on_time,14,WMS
AST-0007549,2026-02-20,Operaciones,inventory,Hub Oeste,3679.57,50,2539.5,approved,9,WMS
AST-0007550,2026-02-09,Operaciones,cycle_time,Centro Sur,1132.26,9,1038.89,on_time,11,WMS
AST-0007551,2026-02-26,Operaciones,inventory,Hub Oeste,2226.04,49,2539.5,on_time,11,WMS
AST-0007552,2026-02-24,Operaciones,compliance,Centro Norte,924.58,6,808.02,on_time,17,WMS
AST-0007553,2026-02-14,Operaciones,inventory,Centro Norte,4114.27,53,2539.5,on_time,9,WMS
AST-0007554,2026-02-15,Operaciones,cycle_time,Centro Norte,1553.69,3,1038.89,approved,11,WMS
AST-0007555,2026-02-07,Operaciones,inventory,Centro Sur,1858.15,52,2539.5,approved,9,WMS
AST-0007556,2026-02-01,Operaciones,cycle_time,Centro Norte,1631.4,10,1038.89,on_time,12,WMS
AST-0007557,2026-02-13,Operaciones,cycle_time,Centro Norte,825.0,1,1038.89,approved,7,WMS
AST-0007558,2026-02-15,Operaciones,compliance,Centro Norte,654.32,18,808.02,on_time,11,WMS
AST-0007559,2026-02-23,Operaciones,compliance,Centro Sur,1709.79,13,808.02,on_time,10,WMS
AST-0007560,2026-02-13,Operaciones,cycle_time,Hub Oeste,617.39,9,1038.89,late,12,WMS
AST-0007561,2026-02-12,Operaciones,inventory,Centro Sur,6437.99,53,2539.5,approved,8,WMS
AST-0007562,2026-02-12,Operaciones,compliance,Centro Norte,1138.51,4,808.02,pending,14,WMS
AST-0007563,2026-02-02,Operaciones,inventory,Hub Litoral,1564.33,45,2539.5,approved,9,WMS
AST-0007564,2026-02-06,Operaciones,cycle_time,Hub Litoral,1403.17,5,1038.89,on_time,8,WMS
AST-0007565,2026-02-22,Operaciones,cycle_time,Centro Norte,2749.44,4,1038.89,on_time,8,WMS
AST-0007566,2026-02-21,Operaciones,compliance,Centro Sur,654.01,8,808.02,late,11,WMS
AST-0007567,2026-02-22,Operaciones,cycle_time,Hub Oeste,1671.14,2,1038.89,late,8,WMS
AST-0007568,2026-02-15,Operaciones,compliance,Hub Oeste,958.04,20,808.02,approved,11,WMS
AST-0007569,2026-02-06,Operaciones,cycle_time,Hub Litoral,872.72,14,1038.89,on_time,16,WMS
AST-0007570,2026-02-18,Operaciones,compliance,Hub Oeste,244.82,3,808.02,on_time,10,WMS
AST-0007571,2026-02-18,Operaciones,inventory,Centro Norte,2431.44,52,2539.5,approved,6,WMS
AST-0007572,2026-02-02,Operaciones,inventory,Centro Sur,2335.65,45,2539.5,on_time,9,WMS
AST-0007573,2026-02-21,Operaciones,inventory,Centro Sur,4435.33,55,2539.5,pending,11,WMS
AST-0007574,2026-02-26,Operaciones,cycle_time,Hub Oeste,1457.15,12,1038.89,approved,18,WMS
AST-0007575,2026-02-20,Operaciones,compliance,Hub Oeste,1174.62,8,808.02,pending,8,WMS
AST-0007576,2026-02-02,Operaciones,cycle_time,Hub Litoral,924.18,11,1038.89,on_time,11,WMS
AST-0007577,2026-02-23,Operaciones,compliance,Hub Litoral,573.95,8,808.02,approved,11,WMS
AST-0007578,2026-02-20,Operaciones,cycle_time,Centro Sur,1234.9,14,1038.89,late,12,WMS
AST-0007579,2026-02-11,Operaciones,cycle_time,Centro Norte,1339.07,1,1038.89,approved,8,WMS
AST-0007580,2026-02-26,Operaciones,inventory,Centro Sur,1612.11,39,2539.5,on_time,14,WMS
AST-0007581,2026-02-17,Operaciones,cycle_time,Hub Litoral,1012.34,7,1038.89,approved,14,WMS
AST-0007582,2026-02-01,Operaciones,cycle_time,Centro Norte,2051.46,8,1038.89,approved,16,WMS
AST-0007583,2026-02-04,Operaciones,inventory,Centro Norte,3030.91,47,2539.5,on_time,14,WMS
AST-0007584,2026-02-12,Operaciones,inventory,Centro Norte,1761.6,45,2539.5,approved,10,WMS
AST-0007585,2026-02-06,Operaciones,compliance,Hub Oeste,998.09,1,808.02,approved,11,WMS
AST-0007586,2026-02-26,Operaciones,inventory,Hub Litoral,1362.75,48,2539.5,on_time,6,WMS
AST-0007587,2026-02-07,Operaciones,cycle_time,Centro Norte,925.95,12,1038.89,on_time,9,WMS
AST-0007588,2026-02-28,Operaciones,cycle_time,Centro Sur,455.46,5,1038.89,on_time,8,WMS
AST-0007589,2026-02-02,Operaciones,compliance,Centro Sur,544.39,12,808.02,approved,13,WMS
AST-0007590,2026-02-28,Operaciones,inventory,Centro Norte,3027.86,42,2539.5,late,15,WMS
AST-0007591,2026-02-05,Operaciones,compliance,Hub Oeste,743.24,10,808.02,on_time,7,WMS
AST-0007592,2026-02-19,Operaciones,inventory,Centro Sur,2594.62,44,2539.5,pending,15,WMS
AST-0007593,2026-02-15,Operaciones,cycle_time,Hub Litoral,471.95,1,1038.89,on_time,7,WMS
AST-0007594,2026-02-09,Operaciones,cycle_time,Centro Norte,2540.13,1,1038.89,approved,8,WMS
AST-0007595,2026-02-19,Operaciones,compliance,Hub Litoral,668.56,13,808.02,approved,6,WMS
AST-0007596,2026-02-22,Operaciones,compliance,,566.23,4,808.02,on_time,12,WMS
AST-0007597,2026-02-11,Operaciones,compliance,Hub Oeste,864.42,9,808.02,on_time,10,WMS
AST-0007598,2026-02-02,Operaciones,cycle_time,Centro Sur,690.44,8,1038.89,approved,11,WMS
AST-0007599,2026-02-24,Operaciones,cycle_time,Hub Litoral,637.67,5,1038.89,on_time,12,WMS
AST-0007600,2026-02-08,Operaciones,compliance,Hub Litoral,1102.37,1,808.02,on_time,11,WMS
AST-0007586,2026-02-26,Operaciones,inventory,Hub Litoral,1362.75,48,2539.5,on_time,6,WMS
