record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0001294,2024-10-10,Compras,expense,Litoral Office,8357.52,20,7193.98,on_time,1,PROCURE
AST-0001295,2024-10-24,Compras,expense,Litoral Office,4703.83,9,7193.98,on_time,10,PROCURE
AST-0001296,2024-10-11,Compras,supplier,Litoral Office,5931.01,7,4525.25,approved,7,PROCURE
AST-0001297,2024-10-16,Compras,expense,Pampa Logistics,8152.83,13,7193.98,on_time,8,PROCURE
AST-0001298,2024-10-28,Compras,expense,Norte Industrial,11881.7,6,7193.98,on_time,1,PROCURE
AST-0001299,2024-10-14,Compras,expense,Litoral Office,9380.63,17,7193.98,on_time,6,PROCURE
AST-0001300,2024-10-09,Compras,expense,Norte Industrial,10712.98,2,7193.98,approved,8,PROCURE
AST-0001301,2024-10-10,Compras,supplier,Norte Industrial,2272.06,1,4525.25,on_time,8,PROCURE
AST-0001302,2024-10-01,Compras,order,Orion Tech,4851.74,21,3596.99,late,10,PROCURE
AST-0001303,2024-10-26,Compras,order,Norte Industrial,4366.94,24,3596.99,on_time,3,PROCURE
AST-0001304,2024-10-02,Compras,order,Orion Tech,1804.88,15,3596.99,on_time,6,PROCURE
AST-0001305,2024-10-24,Compras,supplier,Pampa Logistics,6132.3,12,4525.25,on_time,9,PROCURE
AST-0001306,2024-10-13,Compras,supplier,Norte Industrial,10841.72,11,4525.25,pending,1,PROCURE
AST-0001307,2024-10-27,Compras,supplier,Orion Tech,2439.47,1,4525.25,pending,8,PROCURE
AST-0001308,2024-10-16,Compras,order,Atlas Supply,4820.97,9,3596.99,approved,9,PROCURE
AST-0001309,2024-10-19,Compras,supplier,Pampa Logistics,3080.56,6,4525.25,approved,8,PROCURE
AST-0001310,2024-10-12,Compras,supplier,Pampa Logistics,4533.66,9,4525.25,approved,9,PROCURE
AST-0001311,2024-10-23,Compras,expense,Atlas Supply,12283.7,11,7193.98,on_time,5,PROCURE
AST-0001312,2024-10-15,Compras,expense,Pampa Logistics,4707.43,1,7193.98,approved,1,PROCURE
AST-0001313,2024-10-02,Compras,order,Orion Tech,1913.26,17,3596.99,approved,4,PROCURE
AST-0001314,2024-10-25,Compras,expense,Litoral Office,4160.04,5,7193.98,approved,6,PROCURE
AST-0001315,2024-10-19,Compras,supplier,Pampa Logistics,6546.09,12,4525.25,on_time,4,PROCURE
AST-0001316,2024-10-25,Compras,expense,Litoral Office,10352.31,3,7193.98,late,4,PROCURE
AST-0001317,2024-10-26,Compras,order,Norte Industrial,3217.54,8,3596.99,on_time,2,PROCURE
AST-0001318,2024-10-25,Compras,expense,Norte Industrial,-4023.52,14,7193.98,on_time,6,PROCURE
AST-0001319,2024-10-23,Compras,supplier,Litoral Office,4370.61,16,4525.25,late,1,PROCURE
AST-0001320,2024-10-03,Compras,order,Pampa Logistics,6146.86,10,3596.99,on_time,8,PROCURE
AST-0001321,2024-10-20,Compras,order,Pampa Logistics,1659.42,2,3596.99,late,6,PROCURE
AST-0001322,2024-10-17,Compras,order,Orion Tech,4684.28,2,3596.99,on_time,9,PROCURE
AST-0001323,2024-10-13,Compras,supplier,Orion Tech,3976.15,4,4525.25,pending,13,PROCURE
AST-0001324,2024-10-18,Compras,expense,Litoral Office,2675.89,8,7193.98,on_time,7,PROCURE
AST-0001325,2024-10-25,Compras,order,Orion Tech,4358.82,1,3596.99,on_time,4,PROCURE
AST-0001326,2024-10-21,Compras,expense,Pampa Logistics,5568.68,8,7193.98,approved,8,PROCURE
AST-0001327,2024-10-20,Compras,supplier,Pampa Logistics,2713.26,15,4525.25,approved,4,PROCURE
AST-0001328,2024-10-04,Compras,expense,Atlas Supply,6708.6,17,7193.98,on_time,5,PROCURE
AST-0001329,2024-10-06,Compras,expense,Orion Tech,3765.11,10,7193.98,on_time,14,PROCURE
AST-0001330,2024-10-23,Compras,order,Orion Tech,4904.35,18,3596.99,on_time,12,PROCURE
