record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0002926,2025-02-12,Ventas,order,Casa Nativa,4294.86,14,3158.78,late,2,CRM
AST-0002927,2025-02-13,Ventas,sales,Mercado Sur,5885.68,6,13042.69,approved,3,CRM
AST-0002928,2025-02-25,Ventas,order,Grupo Terra,1991.25,5,3158.78,late,7,CRM
AST-0002929,2025-02-24,Ventas,sales,Cuenta Andina,6305.49,1,13042.69,on_time,10,CRM
AST-0002930,2025-02-09,Ventas,order,Casa Nativa,3390.28,6,3158.78,on_time,3,CRM
AST-0002931,2025-02-10,Ventas,sales,Cuenta Andina,17897.96,1,13042.69,approved,7,CRM
AST-0002932,2025-02-22,Ventas,order,Cliente Boreal,5991.11,10,3158.78,approved,8,CRM
AST-0002933,2025-02-23,Ventas,order,Cuenta Andina,4179.73,8,3158.78,approved,5,CRM
AST-0002934,2025-02-03,Ventas,sales,Cuenta Andina,14030.22,10,13042.69,on_time,12,CRM
AST-0002935,2025-02-17,Ventas,sales,Cliente Boreal,11862.19,16,13042.69,late,10,CRM
AST-0002936,2025-02-02,Ventas,sales,Casa Nativa,9777.08,5,13042.69,on_time,9,CRM
AST-0002937,2025-02-03,Ventas,margin_input,Casa Nativa,6178.83,20,7336.51,pending,9,CRM
AST-0002938,2025-02-14,Ventas,margin_input,Cuenta Andina,10479.14,11,7336.51,on_time,5,CRM
AST-0002939,2025-02-06,Ventas,sales,Cliente Boreal,8312.75,23,13042.69,pending,3,CRM
AST-0002940,2025-02-11,Ventas,sales,Mercado Sur,16585.85,19,13042.69,late,3,CRM
AST-0002941,2025-02-14,Ventas,sales,Grupo Terra,15597.01,7,13042.69,on_time,8,CRM
AST-0002942,2025-02-21,Ventas,sales,Cuenta Andina,7688.17,16,13042.69,on_time,7,CRM
AST-0002943,2025-02-09,Ventas,margin_input,Grupo Terra,8530.25,9,7336.51,late,4,CRM
AST-0002944,2025-02-02,Ventas,margin_input,Casa Nativa,6055.55,1,7336.51,approved,8,CRM
AST-0002945,2025-02-11,Ventas,sales,Casa Nativa,14179.2,10,13042.69,approved,5,CRM
