record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0002798,2025-02-14,Compras,supplier,Pampa Logistics,5315.83,1,3973.94,approved,4,PROCURE
AST-0002799,2025-02-06,Compras,order,Pampa Logistics,1960.67,10,3158.78,approved,7,PROCURE
AST-0002800,2025-02-13,Compras,order,Atlas Supply,2711.59,13,3158.78,on_time,10,PROCURE
AST-0002801,2025-02-27,Compras,order,Norte Industrial,2860.61,7,3158.78,late,9,PROCURE
AST-0002802,2025-02-01,Compras,expense,Orion Tech,9190.6,1,6317.55,on_time,6,PROCURE
AST-0002803,2025-02-17,Compras,expense,Norte Industrial,4871.0,6,6317.55,on_time,6,PROCURE
AST-0002804,2025-02-08,Compras,supplier,Norte Industrial,4009.24,8,3973.94,on_time,5,PROCURE
AST-0002805,2025-02-18,Compras,order,Litoral Office,2563.69,15,3158.78,on_time,5,PROCURE
AST-0002806,2025-02-17,Compras,supplier,Pampa Logistics,1674.65,7,3973.94,late,11,PROCURE
AST-0002807,2025-02-13,Compras,expense,Pampa Logistics,4505.6,6,6317.55,on_time,6,PROCURE
AST-0002808,2025-02-19,Compras,expense,Pampa Logistics,6236.98,7,6317.55,approved,8,PROCURE
AST-0002809,2025-02-18,Compras,order,Litoral Office,4542.23,15,3158.78,on_time,3,PROCURE
AST-0002810,2025-02-22,Compras,expense,Orion Tech,6045.97,25,6317.55,approved,11,PROCURE
AST-0002811,2025-02-05,Compras,supplier,Pampa Logistics,3674.58,5,3973.94,approved,6,PROCURE
AST-0002812,2025-02-23,Compras,expense,Norte Industrial,7390.31,12,6317.55,on_time,4,PROCURE
AST-0002813,2025-02-27,Compras,expense,Norte Industrial,8866.1,2,6317.55,late,10,PROCURE
AST-0002814,2025-02-09,Compras,order,Orion Tech,3367.88,6,3158.78,approved,5,PROCURE
AST-0002815,2025-02-03,Compras,expense,Orion Tech,6541.62,8,6317.55,late,10,PROCURE
AST-0002816,2025-02-23,Compras,order,Atlas Supply,6266.14,1,3158.78,on_time,6,PROCURE
AST-0002817,2025-02-04,Compras,expense,Norte Industrial,1846.01,9,6317.55,approved,10,PROCURE
AST-0002818,2025-02-09,Compras,expense,Orion Tech,5816.72,10,6317.55,pending,5,PROCURE
AST-0002819,2025-02-12,Compras,supplier,Litoral Office,2943.99,12,3973.94,approved,9,PROCURE
AST-0002820,2025-02-10,Compras,order,Litoral Office,3361.17,24,3158.78,late,5,PROCURE
AST-0002821,2025-02-06,Compras,expense,Norte Industrial,4105.32,3,6317.55,on_time,4,PROCURE
AST-0002822,2025-02-06,Compras,expense,Atlas Supply,7560.41,6,6317.55,on_time,9,PROCURE
AST-0002823,2025-02-25,Compras,expense,Norte Industrial,6735.01,13,6317.55,late,1,PROCURE
AST-0002824,2025-02-07,Compras,supplier,Atlas Supply,2607.58,6,3973.94,pending,5,PROCURE
AST-0002825,2025-02-01,Compras,expense,Pampa Logistics,5327.02,4,6317.55,on_time,8,PROCURE
AST-0002826,2025-02-15,Compras,order,Pampa Logistics,1440.11,7,3158.78,late,9,PROCURE
AST-0002827,2025-02-17,Compras,expense,Orion Tech,7039.94,8,6317.55,on_time,12,PROCURE
AST-0002828,2025-02-18,Compras,supplier,Atlas Supply,4352.42,8,3973.94,pending,7,PROCURE
AST-0002829,2025-02-20,Compras,expense,Atlas Supply,7822.16,5,6317.55,on_time,4,PROCURE
AST-0002830,2025-02-02,Compras,order,Litoral Office,5175.91,5,3158.78,on_time,8,PROCURE
AST-0002831,2025-02-09,Compras,order,Pampa Logistics,3504.23,1,3158.78,approved,6,PROCURE
AST-0002832,2025-02-09,Compras,expense,Norte Industrial,9322.56,19,6317.55,on_time,3,PROCURE
AST-0002833,2025-02-25,Compras,expense,Orion Tech,14517.54,12,6317.55,on_time,8,PROCURE
AST-0002834,2025-02-06,Compras,supplier,,1621.0,2,3973.94,on_time,4,PROCURE
AST-0002835,2025-02-08,Compras,expense,Litoral Office,8981.27,10,6317.55,approved,10,PROCURE
AST-0002836,2025-02-17,Compras,supplier,Pampa Logistics,5154.25,14,3973.94,on_time,4,PROCURE
AST-0002837,2025-02-12,Compras,expense,Pampa Logistics,4292.97,1,6317.55,pending,2,PROCURE
AST-0002838,2025-02-23,Compras,expense,Litoral Office,5020.09,14,6317.55,on_time,9,PROCURE
AST-0002839,2025-02-21,Compras,order,Pampa Logistics,4009.66,18,3158.78,on_time,8,PROCURE
AST-0002840,2025-02-04,Compras,supplier,Atlas Supply,2479.22,14,3973.94,on_time,5,PROCURE
AST-0002841,2025-02-17,Compras,expense,Orion Tech,4048.24,1,6317.55,approved,4,PROCURE
AST-0002842,2025-02-21,Compras,expense,Orion Tech,5929.78,5,6317.55,on_time,11,PROCURE
AST-0002843,2025-02-12,Compras,order,Norte Industrial,3683.52,1,3158.78,on_time,8,PROCURE
AST-0002844,2025-02-18,Compras,supplier,Pampa Logistics,4899.77,3,3973.94,approved,6,PROCURE
AST-0002845,2025-02-12,Compras,expense,Litoral Office,5138.39,12,6317.55,on_time,7,PROCURE
AST-0002846,2025-02-16,Compras,supplier,Litoral Office,3214.6,11,3973.94,approved,5,PROCURE
AST-0002847,2025-02-20,Compras,expense,Norte Industrial,-4242.25,15,6317.55,late,8,PROCURE
AST-0002848,2025-02-18,Compras,expense,Pampa Logistics,5584.95,1,6317.55,on_time,3,PROCURE
AST-0002849,2025-02-02,Compras,expense,Norte Industrial,5821.1,1,6317.55,pending,4,PROCURE
AST-0002850,2025-02-06,Compras,order,Norte Industrial,3088.84,4,3158.78,pending,9,PROCURE
