record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0004394,2025-06-09,Ventas,margin_input,Grupo Terra,7784.25,18,7661.38,on_time,3,CRM
AST-0004395,2025-06-14,Ventas,sales,Grupo Terra,5791.31,18,13620.22,on_time,4,CRM
AST-0004396,2025-06-01,Ventas,sales,Grupo Terra,16910.49,11,13620.22,on_time,6,CRM
AST-0004397,2025-06-17,Ventas,order,Casa Nativa,4855.74,15,3298.65,late,12,CRM
AST-0004398,2025-06-22,Ventas,sales,Cliente Boreal,19941.02,4,13620.22,approved,5,CRM
AST-0004399,2025-06-06,Ventas,order,Casa Nativa,4423.14,6,3298.65,on_time,11,CRM
AST-0004400,2025-06-01,Ventas,sales,Grupo Terra,15741.18,23,13620.22,on_time,5,CRM
AST-0004401,2025-06-08,Ventas,margin_input,Mercado Sur,4631.81,1,7661.38,approved,9,CRM
AST-0004402,2025-06-16,Ventas,order,Grupo Terra,2265.91,9,3298.65,approved,6,CRM
AST-0004403,2025-06-07,Ventas,order,Cliente Boreal,3495.62,12,3298.65,on_time,8,CRM
AST-0004404,2025-06-10,Ventas,sales,Cliente Boreal,6298.49,1,13620.22,on_time,8,CRM
AST-0004405,2025-06-13,Ventas,sales,Casa Nativa,17144.85,1,13620.22,on_time,8,CRM
AST-0004406,2025-06-27,Ventas,order,Cliente Boreal,6280.97,7,3298.65,on_time,9,CRM
AST-0004407,2025-06-28,Ventas,order,Grupo Terra,1899.1,17,3298.65,approved,5,CRM
AST-0004408,2025-06-21,Ventas,order,Cuenta Andina,5783.12,11,3298.65,approved,9,CRM
AST-0004409,2025-06-11,Ventas,order,Grupo Terra,6645.65,16,3298.65,pending,9,CRM
AST-0004410,2025-06-27,Ventas,sales,Grupo Terra,15684.39,6,13620.22,on_time,5,CRM
AST-0004411,2025-06-16,Ventas,margin_input,Cliente Boreal,10279.35,2,7661.38,approved,8,CRM
AST-0004412,2025-06-12,Ventas,order,Grupo Terra,2261.44,14,3298.65,pending,6,CRM
AST-0004413,2025-06-18,Ventas,margin_input,Casa Nativa,6328.64,1,7661.38,on_time,6,CRM
AST-0004414,2025-06-13,Ventas,order,Grupo Terra,2603.69,4,3298.65,pending,5,CRM
AST-0004415,2025-06-28,Ventas,sales,Cliente Boreal,16934.09,8,13620.22,on_time,4,CRM
AST-0004416,2025-06-04,Ventas,order,Cuenta Andina,3058.4,9,3298.65,approved,5,CRM
AST-0004417,2025-06-16,Ventas,order,Grupo Terra,4632.68,1,3298.65,pending,2,CRM
AST-0004418,2025-06-03,Ventas,order,Grupo Terra,1672.0,4,3298.65,late,7,CRM
AST-0004419,2025-06-11,Ventas,margin_input,Cliente Boreal,8120.71,3,7661.38,approved,5,CRM
AST-0004420,2025-06-27,Ventas,sales,Grupo Terra,7984.26,16,13620.22,on_time,4,CRM
AST-0004421,2025-06-20,Ventas,sales,Cliente Boreal,13142.41,10,13620.22,late,10,CRM
AST-0004422,2025-06-21,Ventas,sales,Cliente Boreal,17510.52,9,13620.22,late,9,CRM
AST-0004423,2025-06-11,Ventas,sales,Grupo Terra,10404.32,19,13620.22,pending,3,CRM
AST-0004424,2025-06-03,Ventas,sales,Mercado Sur,8035.76,6,13620.22,pending,8,CRM
AST-0004425,2025-06-13,Ventas,margin_input,Grupo Terra,4873.99,5,7661.38,pending,8,CRM
AST-0004426,2025-06-21,Ventas,margin_input,Cliente Boreal,5777.76,6,7661.38,on_time,3,CRM
AST-0004427,2025-06-06,Ventas,sales,Grupo Terra,17528.58,17,13620.22,approved,5,CRM
AST-0004428,2025-06-25,Ventas,order,Casa Nativa,3893.64,17,3298.65,on_time,8,CRM
AST-0004429,2025-06-03,Ventas,margin_input,Mercado Sur,8397.05,14,7661.38,on_time,7,CRM
AST-0004430,2025-06-10,Ventas,sales,Casa Nativa,12839.72,14,13620.22,on_time,6,CRM
AST-0004431,2025-06-22,Ventas,sales,Cuenta Andina,10743.51,1,13620.22,on_time,6,CRM
AST-0004432,2025-06-11,Ventas,margin_input,Cliente Boreal,4346.57,17,7661.38,approved,7,CRM
AST-0004433,2025-06-19,Ventas,sales,Mercado Sur,10444.3,16,13620.22,on_time,9,CRM
AST-0004434,2025-06-26,Ventas,order,Casa Nativa,947.34,10,3298.65,pending,7,CRM
AST-0004435,2025-06-17,Ventas,sales,Casa Nativa,8856.89,8,13620.22,late,9,CRM
AST-0004436,2025-06-04,Ventas,sales,Cliente Boreal,15233.02,18,13620.22,on_time,11,CRM
AST-0004437,2025-06-05,Ventas,order,Grupo Terra,4860.41,6,3298.65,on_time,3,CRM
AST-0004438,2025-06-21,Ventas,sales,Cliente Boreal,10780.4,1,13620.22,late,9,CRM
AST-0004439,2025-06-21,Ventas,sales,Cliente Boreal,11240.45,11,13620.22,pending,8,CRM
AST-0004440,2025-06-17,Ventas,sales,Casa Nativa,14811.29,9,13620.22,on_time,9,CRM
AST-0004441,2025-06-24,Ventas,sales,Grupo Terra,8907.61,7,13620.22,on_time,5,CRM
AST-0004442,2025-06-22,Ventas,sales,Grupo Terra,12982.89,9,13620.22,on_time,10,CRM
AST-0004443,2025-06-13,Ventas,order,Cliente Boreal,3255.07,4,3298.65,on_time,3,CRM
AST-0004444,2025-06-08,Ventas,margin_input,Mercado Sur,5277.37,11,7661.38,on_time,7,CRM
AST-0004445,2025-06-04,Ventas,order,Casa Nativa,3069.05,9,3298.65,on_time,2,CRM
AST-0004446,2025-06-14,Ventas,order,Mercado Sur,3225.63,10,3298.65,on_time,9,CRM
AST-0004447,2025-06-12,Ventas,sales,Casa Nativa,8682.18,21,13620.22,late,7,CRM
AST-0004448,2025-06-28,Ventas,sales,Mercado Sur,14212.83,6,13620.22,on_time,5,CRM
AST-0004449,2025-06-08,Ventas,order,Cliente Boreal,1832.18,1,3298.65,on_time,3,CRM
AST-0004450,2025-06-17,Ventas,sales,Grupo Terra,17549.96,9,13620.22,late,6,CRM
AST-0004451,2025-06-03,Ventas,margin_input,Cliente Boreal,9603.23,11,7661.38,on_time,4,CRM
AST-0004452,2025-06-11,Ventas,order,Casa Nativa,1519.71,1,3298.65,approved,5,CRM
AST-0004453,2025-06-19,Ventas,sales,Casa Nativa,8655.78,16,13620.22,approved,11,CRM
AST-0004454,2025-06-08,Ventas,margin_input,Grupo Terra,11016.88,24,7661.38,pending,10,CRM
AST-0004455,2025-06-16,Ventas,sales,Casa Nativa,12888.64,1,13620.22,pending,11,CRM
AST-0004456,2025-06-25,Ventas,sales,Cuenta Andina,12170.52,22,13620.22,late,8,CRM
AST-0004457,2025-06-20,Ventas,order,Casa Nativa,6191.3,1,3298.65,approved,10,CRM
AST-0004458,2025-06-02,Ventas,order,Grupo Terra,3913.6,15,3298.65,on_time,9,CRM
AST-0004459,2025-06-17,Ventas,sales,Casa Nativa,11134.49,18,13620.22,on_time,3,CRM
AST-0004460,2025-06-22,Ventas,sales,Casa Nativa,10798.89,1,13620.22,late,9,CRM
AST-0004461,2025-06-19,Ventas,sales,Mercado Sur,15432.25,4,13620.22,pending,10,CRM
AST-0004462,2025-06-27,Ventas,order,Mercado Sur,3961.08,19,3298.65,approved,3,CRM
AST-0004463,2025-06-23,Ventas,order,Mercado Sur,4313.53,4,3298.65,on_time,4,CRM
AST-0004464,2025-06-23,Ventas,order,Mercado Sur,4209.91,4,3298.65,on_time,11,CRM
AST-0004465,2025-06-04,Ventas,sales,Cliente Boreal,15332.02,10,13620.22,on_time,8,CRM
