record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0006703,2025-12-24,Ventas,sales,Cuenta Andina,8511.82,9,16335.87,on_time,8,CRM
AST-0006704,2025-12-14,Ventas,sales,Casa Nativa,22958.93,1,16335.87,on_time,7,CRM
AST-0006705,2025-12-07,Ventas,margin_input,Grupo Terra,11019.08,6,9188.93,approved,9,CRM
AST-0006706,2025-12-09,Ventas,sales,Grupo Terra,28971.85,9,16335.87,on_time,5,CRM
AST-0006707,2025-12-21,Ventas,order,Grupo Terra,4743.63,5,3956.34,on_time,12,CRM
AST-0006708,2025-12-08,Ventas,margin_input,Cuenta Andina,14341.52,13,9188.93,on_time,5,CRM
AST-0006709,2025-12-24,Ventas,margin_input,Cliente Boreal,3063.49,5,9188.93,pending,3,CRM
AST-0006710,2025-12-05,Ventas,margin_input,Cliente Boreal,2450.0,1,9188.93,on_time,7,CRM
AST-0006711,2025-12-06,Ventas,sales,Mercado Sur,29168.4,10,16335.87,approved,10,CRM
AST-0006712,2025-12-02,Ventas,sales,Cliente Boreal,10917.89,18,16335.87,approved,7,CRM
AST-0006713,2025-12-20,Ventas,sales,Mercado Sur,11789.84,1,16335.87,approved,5,CRM
AST-0006714,2025-12-26,Ventas,order,Cuenta Andina,3382.72,3,3956.34,late,6,CRM
AST-0006715,2025-12-02,Ventas,sales,Cliente Boreal,28487.7,21,16335.87,on_time,10,CRM
AST-0006716,2025-12-15,Ventas,order,Mercado Sur,5185.23,11,3956.34,late,6,CRM
AST-0006717,2025-12-02,Ventas,sales,Casa Nativa,28065.34,1,16335.87,on_time,7,CRM
AST-0006718,2025-12-15,Ventas,margin_input,Cuenta Andina,12547.04,15,9188.93,approved,6,CRM
AST-0006719,2025-12-06,Ventas,margin_input,Grupo Terra,8595.02,17,9188.93,late,8,CRM
AST-0006720,2025-12-19,Ventas,sales,Mercado Sur,16148.89,10,16335.87,on_time,8,CRM
AST-0006721,2025-12-22,Ventas,margin_input,Casa Nativa,19187.17,3,9188.93,approved,10,CRM
AST-0006722,2025-12-17,Ventas,sales,,29317.83,16,16335.87,on_time,5,CRM
AST-0006723,2025-12-08,Ventas,sales,Grupo Terra,19812.71,5,16335.87,late,5,CRM
AST-0006724,2025-12-12,Ventas,sales,Grupo Terra,16191.77,12,16335.87,on_time,7,CRM
AST-0006725,2025-12-01,Ventas,sales,Casa Nativa,17129.32,7,16335.87,approved,8,CRM
AST-0006726,2025-12-15,Ventas,order,Casa Nativa,2854.18,12,3956.34,on_time,5,CRM
AST-0006727,2025-12-21,Ventas,sales,Casa Nativa,13543.54,9,16335.87,approved,4,CRM
AST-0006728,2025-12-28,Ventas,order,Cliente Boreal,4835.14,10,3956.34,on_time,2,CRM
AST-0006729,2025-12-23,Ventas,margin_input,Cliente Boreal,13154.59,4,9188.93,approved,4,CRM
AST-0006730,2025-12-02,Ventas,sales,Casa Nativa,13662.73,2,16335.87,approved,1,CRM
AST-0006731,2025-12-01,Ventas,order,Cliente Boreal,3227.3,9,3956.34,on_time,13,CRM
AST-0006732,2025-12-07,Ventas,sales,Mercado Sur,60138.56,5,16335.87,late,9,CRM
AST-0006733,2025-12-17,Ventas,sales,Casa Nativa,15814.5,1,16335.87,on_time,12,CRM
AST-0006734,2025-12-06,Ventas,order,Casa Nativa,4756.1,11,3956.34,pending,8,CRM
AST-0006735,2027-02-15,Ventas,sales,Grupo Terra,23806.81,17,16335.87,on_time,3,CRM
AST-0006736,2025-12-10,Ventas,sales,Cuenta Andina,12144.29,13,16335.87,late,10,CRM
AST-0006737,2025-12-07,Ventas,order,Cliente Boreal,4657.83,8,3956.34,approved,6,CRM
AST-0006738,2025-12-17,Ventas,margin_input,Mercado Sur,14109.85,15,9188.93,approved,7,CRM
AST-0006739,2025-12-15,Ventas,sales,Cuenta Andina,18330.53,1,16335.87,approved,3,CRM
AST-0006740,2025-12-18,Ventas,order,Grupo Terra,3322.07,12,3956.34,on_time,12,CRM
AST-0006741,2025-12-07,Ventas,sales,Mercado Sur,5814.05,12,16335.87,on_time,3,CRM
AST-0006742,2025-12-02,Ventas,sales,Mercado Sur,26173.43,10,16335.87,pending,5,CRM
AST-0006743,2025-12-01,Ventas,sales,Grupo Terra,18241.77,7,16335.87,on_time,7,CRM
AST-0006744,2025-12-23,Ventas,sales,Casa Nativa,31736.06,11,16335.87,on_time,5,CRM
AST-0006745,2025-12-26,Ventas,sales,Grupo Terra,5413.84,10,16335.87,approved,5,CRM
AST-0006744,2025-12-23,Ventas,sales,Casa Nativa,31736.06,11,16335.87,on_time,5,CRM
