record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0001101,2024-09-15,Operaciones,cycle_time,Centro Sur,696.83,5,1017.38,late,8,WMS
AST-0001102,2024-09-24,Operaciones,cycle_time,Hub Oeste,979.9,13,1017.38,late,15,WMS
AST-0001103,2024-09-18,Operaciones,inventory,Hub Oeste,1442.82,43,2486.92,on_time,10,WMS
AST-0001104,2024-09-18,Operaciones,cycle_time,Hub Oeste,759.97,14,1017.38,on_time,6,WMS
AST-0001105,2024-09-03,Operaciones,cycle_time,Hub Oeste,1581.56,12,1017.38,late,10,WMS
AST-0001106,2024-09-20,Operaciones,cycle_time,Centro Norte,1465.59,11,1017.38,late,13,WMS
AST-0001107,2024-09-14,Operaciones,inventory,Hub Oeste,2184.4,44,2486.92,approved,11,WMS
AST-0001108,2024-09-15,Operaciones,inventory,Hub Litoral,1698.34,44,2486.92,on_time,12,WMS
AST-0001109,2024-09-21,Operaciones,compliance,Hub Oeste,718.21,8,791.29,on_time,14,WMS
AST-0001110,2024-09-20,Operaciones,inventory,Centro Norte,2985.27,30,2486.92,approved,6,WMS
AST-0001111,2024-09-22,Operaciones,cycle_time,Hub Litoral,828.7,5,1017.38,on_time,18,WMS
AST-0001112,2024-09-08,Operaciones,cycle_time,Centro Sur,740.42,19,1017.38,on_time,17,WMS
AST-0001113,2024-09-20,Operaciones,cycle_time,Centro Sur,519.86,1,1017.38,approved,16,WMS
AST-0001114,2024-09-01,Operaciones,inventory,Centro Sur,2866.6,42,2486.92,on_time,11,WMS
AST-0001115,2024-09-09,Operaciones,inventory,Centro Norte,3658.73,34,2486.92,approved,16,WMS
AST-0001116,2024-09-03,Operaciones,inventory,Hub Litoral,6065.6,42,2486.92,late,10,WMS
AST-0001117,2024-09-08,Operaciones,compliance,Hub Litoral,859.65,14,791.29,approved,13,WMS
AST-0001118,2024-09-03,Operaciones,inventory,Centro Sur,1243.82,48,2486.92,late,8,WMS
AST-0001119,2024-09-10,Operaciones,compliance,Hub Litoral,640.76,1,791.29,on_time,9,WMS
AST-0001120,2024-09-17,Operaciones,inventory,Centro Norte,2841.11,49,2486.92,on_time,8,WMS
AST-0001121,2024-09-03,Operaciones,inventory,Hub Litoral,1816.62,56,2486.92,approved,10,WMS
AST-0001122,2024-09-07,Operaciones,inventory,Centro Sur,1862.33,34,2486.92,approved,11,WMS
AST-0001123,2024-09-15,Operaciones,compliance,Centro Sur,1659.24,11,791.29,pending,3,WMS
AST-0001124,2024-09-07,Operaciones,cycle_time,Centro Norte,864.03,10,1017.38,approved,16,WMS
AST-0001125,2024-09-16,Operaciones,inventory,Hub Oeste,1681.93,44,2486.92,late,9,WMS
AST-0001126,2024-09-07,Operaciones,inventory,Hub Oeste,1628.28,52,2486.92,approved,8,WMS
AST-0001127,2024-09-13,Operaciones,inventory,Hub Oeste,3129.51,36,2486.92,approved,9,WMS
AST-0001128,2024-09-28,Operaciones,inventory,Hub Litoral,1441.82,42,2486.92,pending,11,WMS
AST-0001129,2027-02-15,Operaciones,inventory,Hub Oeste,6881.05,38,2486.92,approved,12,WMS
AST-0001130,2024-09-05,Operaciones,cycle_time,Hub Litoral,1001.85,14,1017.38,on_time,14,WMS
AST-0001131,2024-09-19,Operaciones,inventory,Centro Sur,3459.74,43,2486.92,approved,13,WMS
AST-0001132,2024-09-08,Operaciones,inventory,,4645.48,39,2486.92,on_time,10,WMS
AST-0001133,2024-09-26,Operaciones,inventory,Hub Litoral,3118.49,47,2486.92,on_time,11,WMS
AST-0001134,2024-09-09,Operaciones,cycle_time,Hub Litoral,2254.05,1,1017.38,approved,10,WMS
AST-0001135,2024-09-01,Operaciones,inventory,Centro Sur,1565.45,37,2486.92,approved,14,WMS
AST-0001136,2024-09-07,Operaciones,compliance,Centro Norte,1005.69,12,791.29,on_time,19,WMS
AST-0001137,2024-09-06,Operaciones,cycle_time,Hub Oeste,560.74,3,1017.38,on_time,12,WMS
AST-0001138,2024-09-28,Operaciones,inventory,Centro Sur,3965.39,51,2486.92,approved,6,WMS
AST-0001139,2024-09-25,Operaciones,inventory,Hub Litoral,2642.27,39,2486.92,approved,4,WMS
AST-0001140,2024-09-13,Operaciones,cycle_time,Hub Oeste,748.34,14,1017.38,on_time,11,WMS
AST-0001055,2024-09-28,Operaciones,inventory,Centro Sur,2098.51,41,2486.92,approved,13,WMS
