record_id;fecha;area;metric_type;proveedor;importe;cantidad;presupuesto;estado;cycle_days;sistema
AST-0000157;2024-07-14;Compras;order;Litoral Office;4643.01;4;3100.0;on_time;5;PROCURE
AST-0000158;2024-07-14;Compras;expense;Atlas Supply;6176.62;8;6200.0;approved;12;PROCURE
AST-0000159;2024-07-09;Compras;expense;Litoral Office;4657.57;12;6200.0;on_time;3;PROCURE
AST-0000160;2024-07-21;Compras;expense;Litoral Office;6126.94;5;6200.0;approved;1;PROCURE
AST-0000161;2024-07-06;Compras;expense;Litoral Office;5369.09;7;6200.0;on_time;6;PROCURE
AST-0000162;2024-07-01;Compras;expense;Pampa Logistics;3586.92;11;6200.0;on_time;8;PROCURE
AST-0000163;2024-07-06;Compras;expense;Pampa Logistics;7506.19;17;6200.0;approved;2;PROCURE
AST-0000164;2024-07-28;Compras;supplier;Pampa Logistics;3435.91;3;3900.0;on_time;12;PROCURE
AST-0000165;2024-07-11;Compras;expense;Litoral Office;3920.79;8;6200.0;late;6;PROCURE
AST-0000166;2024-07-05;Compras;supplier;Litoral Office;3950.27;9;3900.0;approved;6;PROCURE
AST-0000167;2024-07-23;Compras;expense;Pampa Logistics;8223.48;1;6200.0;approved;4;PROCURE
AST-0000168;2024-07-17;Compras;order;Pampa Logistics;4314.45;5;3100.0;late;7;PROCURE
AST-0000169;2024-07-04;Compras;expense;Pampa Logistics;9048.81;3;6200.0;approved;7;PROCURE
AST-0000170;2024-07-27;Compras;expense;Orion Tech;4880.88;14;6200.0;on_time;2;PROCURE
AST-0000171;2024-07-13;Compras;expense;Norte Industrial;6662.75;8;6200.0;late;6;PROCURE
AST-0000172;2024-07-19;Compras;order;Atlas Supply;2575.36;3;3100.0;pending;8;PROCURE
AST-0000173;2024-07-22;Compras;supplier;Pampa Logistics;6936.02;8;3900.0;pending;7;PROCURE
AST-0000174;2024-07-17;Compras;supplier;Atlas Supply;7828.08;11;3900.0;approved;9;PROCURE
AST-0000175;2024-07-05;Compras;order;Atlas Supply;4221.81;4;3100.0;pending;2;PROCURE
AST-0000176;2024-07-13;Compras;expense;Orion Tech;4590.4;9;6200.0;on_time;3;PROCURE
AST-0000177;2024-07-23;Compras;order;Atlas Supply;3494.57;4;3100.0;pending;9;PROCURE
AST-0000178;2024-07-22;Compras;expense;Pampa Logistics;7225.23;3;6200.0;approved;3;PROCURE
AST-0000179;2024-07-27;Compras;order;Pampa Logistics;729.62;11;3100.0;on_time;8;PROCURE
AST-0000180;2024-07-02;Compras;supplier;Orion Tech;2857.37;5;3900.0;late;11;PROCURE
AST-0000181;2024-07-26;Compras;expense;Norte Industrial;2645.61;14;6200.0;approved;6;PROCURE
AST-0000182;2024-07-10;Compras;supplier;Norte Industrial;4270.0;13;3900.0;on_time;6;PROCURE
AST-0000183;2024-07-17;Compras;expense;Orion Tech;3915.28;16;6200.0;late;5;PROCURE
AST-0000184;2024-07-11;Compras;expense;Litoral Office;9904.81;8;6200.0;late;6;PROCURE
AST-0000185;2024-07-03;Compras;expense;Norte Industrial;5207.69;3;6200.0;on_time;10;PROCURE
AST-0000186;2024-07-21;Compras;expense;Litoral Office;4885.02;8;6200.0;late;4;PROCURE
AST-0000187;2024-07-16;Compras;expense;Atlas Supply;6820.09;15;6200.0;approved;7;PROCURE
AST-0000188;2024-07-12;Compras;expense;Litoral Office;6265.59;1;6200.0;on_time;7;PROCURE
AST-0000189;2024-07-20;Compras;supplier;Atlas Supply;4922.6;1;3900.0;on_time;4;PROCURE
AST-0000190;2024-07-10;Compras;order;Atlas Supply;6264.45;10;3100.0;on_time;4;PROCURE
