record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0004253,2025-06-02,Finanzas,invoice,Aseguradora Nova,4113.35,1,4681.95,approved,3,ERP_FIN
AST-0004254,2025-06-07,Finanzas,expense,Aseguradora Nova,2944.67,13,6597.3,on_time,7,ERP_FIN
AST-0004255,2025-06-01,Finanzas,expense,Banco Delta,5119.21,1,6597.3,late,4,ERP_FIN
AST-0004256,2025-06-26,Finanzas,invoice,Aseguradora Nova,4611.26,11,4681.95,on_time,11,ERP_FIN
AST-0004257,2025-06-03,Finanzas,expense,Aseguradora Nova,7524.04,15,6597.3,late,11,ERP_FIN
AST-0004258,2025-06-12,Finanzas,expense,Banco Delta,4218.24,1,6597.3,approved,6,ERP_FIN
AST-0004259,2025-06-09,Finanzas,expense,Banco Delta,3677.72,22,6597.3,on_time,4,ERP_FIN
AST-0004260,2025-06-11,Finanzas,payment,Banco Delta,6498.93,20,5746.03,approved,12,ERP_FIN
AST-0004261,2025-06-26,Finanzas,expense,Banco Delta,3931.97,5,6597.3,on_time,4,ERP_FIN
AST-0004262,2025-06-03,Finanzas,expense,Servicios Centrales,11470.95,8,6597.3,approved,6,ERP_FIN
AST-0004263,2025-06-09,Finanzas,expense,Aseguradora Nova,4614.98,7,6597.3,late,6,ERP_FIN
AST-0004264,2025-06-01,Finanzas,invoice,Servicios Centrales,5695.1,5,4681.95,on_time,7,ERP_FIN
AST-0004265,2025-06-10,Finanzas,expense,Impuestos,11752.96,5,6597.3,on_time,5,ERP_FIN
AST-0004266,2025-06-03,Finanzas,invoice,Banco Delta,3231.3,1,4681.95,on_time,12,ERP_FIN
AST-0004267,2025-06-15,Finanzas,expense,Impuestos,6550.91,1,6597.3,on_time,1,ERP_FIN
AST-0004268,2025-06-20,Finanzas,invoice,Servicios Centrales,4166.03,3,4681.95,on_time,1,ERP_FIN
AST-0004269,2025-06-27,Finanzas,payment,Servicios Centrales,4785.48,5,5746.03,pending,10,ERP_FIN
AST-0004270,2025-06-23,Finanzas,expense,Banco Delta,4898.22,14,6597.3,approved,4,ERP_FIN
AST-0004271,2025-06-15,Finanzas,expense,Banco Delta,5469.88,16,6597.3,approved,5,ERP_FIN
AST-0004272,2025-06-20,Finanzas,invoice,Servicios Centrales,3861.67,15,4681.95,approved,3,ERP_FIN
AST-0004273,2025-06-20,Finanzas,payment,Aseguradora Nova,5937.82,3,5746.03,approved,4,ERP_FIN
AST-0004274,2025-06-13,Finanzas,expense,Aseguradora Nova,13516.85,1,6597.3,late,11,ERP_FIN
AST-0004275,2025-06-27,Finanzas,payment,Servicios Centrales,6039.79,10,5746.03,on_time,7,ERP_FIN
