record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0005275,2025-08-11,Operaciones,inventory,Centro Norte,4657.96,39,2695.79,late,11,WMS
AST-0005276,2025-08-10,Operaciones,compliance,Hub Oeste,996.63,9,857.75,on_time,13,WMS
AST-0005277,2025-08-27,Operaciones,cycle_time,Hub Litoral,635.64,13,1102.82,late,11,WMS
AST-0005278,2025-08-25,Operaciones,inventory,Centro Sur,3723.47,31,2695.79,approved,14,WMS
AST-0005279,2025-08-24,Operaciones,inventory,Centro Sur,4732.7,37,2695.79,on_time,12,WMS
AST-0005280,2025-08-26,Operaciones,cycle_time,Hub Litoral,2352.38,4,1102.82,pending,13,WMS
AST-0005281,2025-08-14,Operaciones,cycle_time,Centro Sur,967.67,11,1102.82,approved,15,WMS
AST-0005282,2025-08-03,Operaciones,inventory,Hub Oeste,4388.34,40,2695.79,approved,6,WMS
AST-0005283,2025-08-12,Operaciones,inventory,Centro Norte,4256.76,46,2695.79,late,14,WMS
AST-0005284,2025-08-14,Operaciones,cycle_time,Centro Norte,717.07,4,1102.82,approved,7,WMS
AST-0005285,2025-08-18,Operaciones,cycle_time,Hub Oeste,685.03,9,1102.82,on_time,9,WMS
AST-0005286,2025-08-14,Operaciones,inventory,Centro Norte,4776.4,44,2695.79,approved,10,WMS
AST-0005287,2025-08-17,Operaciones,compliance,Hub Litoral,349.51,12,857.75,approved,13,WMS
AST-0005288,2025-08-05,Operaciones,compliance,Hub Oeste,1415.19,9,857.75,late,6,WMS
AST-0005289,2025-08-13,Operaciones,cycle_time,Centro Norte,951.08,15,1102.82,late,9,WMS
AST-0005290,2025-08-14,Operaciones,cycle_time,Centro Norte,2089.38,15,1102.82,pending,9,WMS
AST-0005291,2025-08-28,Operaciones,compliance,Hub Litoral,951.86,2,857.75,on_time,13,WMS
AST-0005292,2025-08-01,Operaciones,cycle_time,Hub Litoral,1500.83,1,1102.82,on_time,12,WMS
AST-0005293,2025-08-21,Operaciones,inventory,Centro Norte,3149.58,36,2695.79,on_time,10,WMS
AST-0005294,2025-08-01,Operaciones,compliance,Centro Norte,1048.64,15,857.75,on_time,9,WMS
AST-0005295,2025-08-23,Operaciones,inventory,Centro Norte,3183.16,41,2695.79,pending,14,WMS
AST-0005296,2025-08-12,Operaciones,compliance,Centro Sur,760.32,7,857.75,late,14,WMS
AST-0005297,2025-08-04,Operaciones,compliance,Hub Litoral,1050.44,5,857.75,on_time,7,WMS
AST-0005298,2025-08-07,Operaciones,cycle_time,Centro Norte,1306.25,7,1102.82,approved,6,WMS
AST-0005299,2025-08-28,Operaciones,cycle_time,Centro Norte,2962.41,11,1102.82,late,9,WMS
AST-0005300,2025-08-05,Operaciones,cycle_time,Hub Litoral,1007.88,15,1102.82,late,20,WMS
AST-0005301,2025-08-25,Operaciones,inventory,Hub Oeste,997.81,49,2695.79,on_time,14,WMS
AST-0005302,2025-08-09,Operaciones,cycle_time,Centro Sur,766.94,20,1102.82,on_time,12,WMS
AST-0005303,2025-08-24,Operaciones,compliance,Centro Norte,950.37,7,857.75,approved,9,WMS
AST-0005304,2025-08-08,Operaciones,inventory,Hub Litoral,2929.97,46,2695.79,on_time,7,WMS
AST-0005305,2025-08-01,Operaciones,cycle_time,Hub Oeste,1835.35,7,1102.82,approved,13,WMS
AST-0005306,2025-08-21,Operaciones,inventory,Centro Norte,4253.18,45,2695.79,pending,17,WMS
AST-0005307,2025-08-21,Operaciones,compliance,Centro Sur,2237.92,1,857.75,approved,13,WMS
AST-0005308,2025-08-11,Operaciones,compliance,Hub Litoral,837.63,1,857.75,late,7,WMS
AST-0005309,2025-08-28,Operaciones,inventory,Centro Sur,2988.74,50,2695.79,pending,13,WMS
AST-0005310,2025-08-11,Operaciones,inventory,Centro Norte,5164.04,40,2695.79,late,12,WMS
AST-0005311,2025-08-23,Operaciones,compliance,Centro Norte,818.2,6,857.75,pending,15,WMS
AST-0005312,2025-08-06,Operaciones,cycle_time,Hub Litoral,828.32,8,1102.82,on_time,13,WMS
AST-0005313,2025-08-08,Operaciones,compliance,Centro Sur,509.55,10,857.75,late,9,WMS
AST-0005314,2025-08-27,Operaciones,inventory,Hub Oeste,2675.5,47,2695.79,on_time,20,WMS
AST-0005315,2025-08-05,Operaciones,cycle_time,Centro Norte,1570.33,5,1102.82,on_time,13,WMS
AST-0005316,2025-08-27,Operaciones,inventory,Centro Sur,2420.53,47,2695.79,approved,12,WMS
AST-0005317,2025-08-28,Operaciones,compliance,Hub Litoral,672.55,16,857.75,on_time,13,WMS
AST-0005318,2025-08-07,Operaciones,cycle_time,Hub Litoral,956.65,6,1102.82,approved,13,WMS
AST-0005319,2025-08-13,Operaciones,cycle_time,Hub Oeste,3251.04,1,1102.82,on_time,5,WMS
AST-0005320,2025-08-10,Operaciones,inventory,Hub Oeste,3207.61,36,2695.79,on_time,10,WMS
