record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0001969,2024-12-20,Finanzas,invoice,Servicios Centrales,3631.98,6,4943.84,on_time,7,ERP_FIN
AST-0001970,2024-12-18,Finanzas,payment,Impuestos,5037.36,13,6067.44,on_time,8,ERP_FIN
AST-0001971,2024-12-02,Finanzas,expense,Impuestos,3786.39,14,6966.32,on_time,9,ERP_FIN
AST-0001972,2024-12-05,Finanzas,expense,Impuestos,6957.38,1,6966.32,on_time,1,ERP_FIN
AST-0001973,2024-12-14,Finanzas,invoice,Aseguradora Nova,2961.28,10,4943.84,pending,9,ERP_FIN
AST-0001974,2024-12-28,Finanzas,expense,Impuestos,4072.41,5,6966.32,late,8,ERP_FIN
AST-0001975,2024-12-25,Finanzas,payment,Banco Delta,5000.33,3,6067.44,late,12,ERP_FIN
AST-0001976,2024-12-24,Finanzas,expense,Banco Delta,6801.23,10,6966.32,late,10,ERP_FIN
AST-0001977,2024-12-18,Finanzas,expense,Banco Delta,5421.91,3,6966.32,pending,8,ERP_FIN
AST-0001978,2024-12-03,Finanzas,payment,Impuestos,6123.1,15,6067.44,on_time,6,ERP_FIN
AST-0001979,2024-12-24,Finanzas,expense,Impuestos,6010.67,13,6966.32,pending,6,ERP_FIN
AST-0001980,2024-12-14,Finanzas,payment,Servicios Centrales,7634.49,6,6067.44,on_time,3,ERP_FIN
AST-0001981,2024-12-08,Finanzas,expense,Impuestos,7961.43,12,6966.32,on_time,9,ERP_FIN
AST-0001982,2024-12-21,Finanzas,invoice,Impuestos,2640.69,5,4943.84,on_time,13,ERP_FIN
AST-0001983,2024-12-15,Finanzas,invoice,Banco Delta,3019.97,3,4943.84,approved,8,ERP_FIN
AST-0001984,2024-12-15,Finanzas,invoice,Impuestos,7095.33,1,4943.84,approved,1,ERP_FIN
AST-0001985,2024-12-19,Finanzas,invoice,Servicios Centrales,6343.58,7,4943.84,approved,11,ERP_FIN
AST-0001986,2024-12-14,Finanzas,expense,Banco Delta,9186.64,9,6966.32,pending,3,ERP_FIN
AST-0001987,2024-12-16,Finanzas,invoice,Impuestos,3518.91,2,4943.84,on_time,7,ERP_FIN
AST-0001988,2024-12-27,Finanzas,expense,Impuestos,4893.29,1,6966.32,on_time,3,ERP_FIN
AST-0001989,2024-12-16,Finanzas,payment,Aseguradora Nova,5167.45,3,6067.44,pending,7,ERP_FIN
AST-0001990,2024-12-10,Finanzas,expense,Banco Delta,11646.25,10,6966.32,approved,7,ERP_FIN
AST-0001991,2024-12-01,Finanzas,invoice,Aseguradora Nova,8530.85,21,4943.84,approved,9,ERP_FIN
AST-0001992,2024-12-04,Finanzas,payment,Servicios Centrales,4599.31,14,6067.44,approved,2,ERP_FIN
AST-0001993,2024-12-27,Finanzas,invoice,Aseguradora Nova,2457.01,7,4943.84,on_time,3,ERP_FIN
AST-0001994,2024-12-20,Finanzas,payment,Impuestos,8458.25,5,6067.44,approved,16,ERP_FIN
AST-0001995,2024-12-02,Finanzas,expense,Aseguradora Nova,5963.21,12,6966.32,approved,6,ERP_FIN
