record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0007067,2026-01-18,Ventas,sales,Grupo Terra,14607.19,14,15564.8,approved,6,CRM
AST-0007068,2026-01-24,Ventas,sales,Cuenta Andina,23172.31,15,15564.8,approved,6,CRM
AST-0007069,2026-01-27,Ventas,sales,Grupo Terra,6006.66,4,15564.8,approved,13,CRM
AST-0007070,2026-01-05,Ventas,sales,Cliente Boreal,32746.49,17,15564.8,approved,3,CRM
AST-0007071,2026-01-26,Ventas,sales,Cuenta Andina,9125.85,3,15564.8,on_time,9,CRM
AST-0007072,2026-01-09,Ventas,sales,Mercado Sur,28474.76,7,15564.8,on_time,5,CRM
AST-0007073,2026-01-15,Ventas,sales,Cuenta Andina,15980.8,9,15564.8,on_time,9,CRM
AST-0007074,2026-01-21,Ventas,sales,Grupo Terra,14450.45,7,15564.8,approved,5,CRM
AST-0007075,2026-01-11,Ventas,margin_input,Cuenta Andina,14650.55,1,8755.2,on_time,12,CRM
AST-0007076,2026-01-10,Ventas,sales,Cliente Boreal,24209.61,16,15564.8,on_time,7,CRM
AST-0007077,2026-01-11,Ventas,sales,Mercado Sur,15906.23,3,15564.8,pending,4,CRM
AST-0007078,2026-01-16,Ventas,order,Casa Nativa,2725.84,14,3769.6,on_time,8,CRM
AST-0007079,2026-01-20,Ventas,sales,Cuenta Andina,20676.99,4,15564.8,on_time,6,CRM
AST-0007080,2026-01-26,Ventas,sales,Casa Nativa,22866.11,19,15564.8,on_time,4,CRM
AST-0007081,2026-01-26,Ventas,sales,Mercado Sur,30281.02,4,15564.8,on_time,4,CRM
AST-0007082,2026-01-18,Ventas,order,Cliente Boreal,2449.68,4,3769.6,on_time,7,CRM
AST-0007083,2026-01-26,Ventas,sales,Mercado Sur,10383.5,2,15564.8,pending,13,CRM
AST-0007084,2026-01-20,Ventas,margin_input,Grupo Terra,11547.49,2,8755.2,approved,10,CRM
AST-0007085,2026-01-07,Ventas,order,Cuenta Andina,2335.55,3,3769.6,on_time,4,CRM
AST-0007086,2026-01-03,Ventas,margin_input,Cliente Boreal,8983.01,14,8755.2,approved,11,CRM
AST-0007087,2026-01-22,Ventas,margin_input,Mercado Sur,7503.99,4,8755.2,on_time,3,CRM
AST-0007088,2026-01-11,Ventas,order,Cuenta Andina,3606.11,8,3769.6,approved,8,CRM
AST-0007089,2026-01-25,Ventas,sales,Casa Nativa,29573.2,10,15564.8,approved,5,CRM
AST-0007090,2026-01-13,Ventas,sales,Cliente Boreal,16116.94,5,15564.8,approved,2,CRM
AST-0007091,2026-01-11,Ventas,sales,Cliente Boreal,14567.83,11,15564.8,on_time,4,CRM
AST-0007092,2026-01-07,Ventas,sales,Grupo Terra,40452.68,14,15564.8,approved,8,CRM
AST-0007093,2026-01-25,Ventas,margin_input,Casa Nativa,10159.15,16,8755.2,approved,10,CRM
AST-0007094,2026-01-04,Ventas,order,Grupo Terra,1499.52,1,3769.6,on_time,11,CRM
AST-0007095,2026-01-08,Ventas,margin_input,Cuenta Andina,8312.68,15,8755.2,pending,8,CRM
AST-0007096,2026-01-16,Ventas,margin_input,Grupo Terra,11816.7,1,8755.2,approved,11,CRM
AST-0007097,2026-01-12,Ventas,sales,Cliente Boreal,11513.55,1,15564.8,pending,11,CRM
AST-0007098,2026-01-13,Ventas,sales,Cuenta Andina,40424.38,21,15564.8,on_time,6,CRM
AST-0007099,2026-01-25,Ventas,sales,Cliente Boreal,13692.03,26,15564.8,approved,6,CRM
AST-0007100,2026-01-15,Ventas,order,Mercado Sur,4956.58,1,3769.6,approved,7,CRM
AST-0007101,2026-01-10,Ventas,order,Cliente Boreal,2642.86,10,3769.6,pending,10,CRM
AST-0007102,2026-01-16,Ventas,sales,Cliente Boreal,31740.92,15,15564.8,on_time,8,CRM
AST-0007103,2026-01-02,Ventas,sales,Grupo Terra,37618.67,1,15564.8,approved,2,CRM
AST-0007104,2026-01-26,Ventas,margin_input,Mercado Sur,7296.89,2,8755.2,on_time,8,CRM
AST-0007105,2026-01-14,Ventas,sales,Cliente Boreal,56171.19,12,15564.8,on_time,8,CRM
AST-0007106,2026-01-12,Ventas,order,Casa Nativa,2491.27,17,3769.6,pending,1,CRM
AST-0007107,2026-01-21,Ventas,margin_input,Grupo Terra,7638.69,4,8755.2,on_time,4,CRM
AST-0007108,2026-01-17,Ventas,order,Casa Nativa,3502.58,1,3769.6,on_time,9,CRM
AST-0007109,2026-01-18,Ventas,order,Cuenta Andina,3483.84,11,3769.6,on_time,5,CRM
AST-0007110,2026-01-25,Ventas,sales,Grupo Terra,26833.29,19,15564.8,on_time,4,CRM
AST-0007111,2026-01-03,Ventas,order,Cliente Boreal,4031.73,1,3769.6,late,3,CRM
AST-0007112,2026-01-20,Ventas,sales,Mercado Sur,8931.69,2,15564.8,late,7,CRM
AST-0007113,2026-01-02,Ventas,order,Mercado Sur,3312.48,12,3769.6,approved,5,CRM
AST-0007114,2026-01-17,Ventas,margin_input,Cuenta Andina,10305.75,1,8755.2,on_time,7,CRM
AST-0007115,2026-01-25,Ventas,sales,Cuenta Andina,12535.96,1,15564.8,on_time,5,CRM
AST-0007116,2026-01-17,Ventas,sales,Mercado Sur,15211.68,14,15564.8,on_time,3,CRM
AST-0007117,2026-01-08,Ventas,sales,Casa Nativa,17799.31,11,15564.8,on_time,6,CRM
AST-0007118,2026-01-01,Ventas,order,Mercado Sur,1691.85,3,3769.6,late,5,CRM
AST-0007119,2026-01-24,Ventas,sales,Grupo Terra,14128.57,17,15564.8,on_time,4,CRM
AST-0007120,2026-01-03,Ventas,margin_input,Cuenta Andina,7698.77,1,8755.2,approved,12,CRM
AST-0007121,2026-01-17,Ventas,sales,Cuenta Andina,8161.52,4,15564.8,on_time,8,CRM
AST-0007122,2026-01-08,Ventas,margin_input,Mercado Sur,12315.93,2,8755.2,late,8,CRM
AST-0007123,2026-01-16,Ventas,sales,Cuenta Andina,8028.73,1,15564.8,approved,11,CRM
AST-0007124,2026-01-10,Ventas,sales,Casa Nativa,15716.73,8,15564.8,on_time,15,CRM
AST-0007125,2026-01-07,Ventas,margin_input,Cuenta Andina,7424.54,8,8755.2,on_time,4,CRM
AST-0007042,2026-01-16,Ventas,margin_input,Cliente Boreal,9182.99,16,8755.2,pending,9,CRM
