record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0006978,2026-01-25,Compras,supplier,Pampa Logistics,4964.3,15,4742.4,on_time,9,PROCURE
AST-0006979,2026-01-01,Compras,supplier,Pampa Logistics,5146.75,13,4742.4,approved,8,PROCURE
AST-0006980,2026-01-10,Compras,supplier,Pampa Logistics,5355.51,4,4742.4,on_time,5,PROCURE
AST-0006981,2026-01-07,Compras,order,Orion Tech,2112.61,20,3769.6,on_time,6,PROCURE
AST-0006982,2026-01-17,Compras,expense,Pampa Logistics,25993.69,11,7539.2,approved,4,PROCURE
AST-0006983,2026-01-18,Compras,expense,Pampa Logistics,7342.24,10,7539.2,approved,9,PROCURE
AST-0006984,2026-01-20,Compras,expense,Atlas Supply,9104.29,3,7539.2,approved,8,PROCURE
AST-0006985,2026-01-17,Compras,expense,Orion Tech,6629.55,23,7539.2,approved,8,PROCURE
AST-0006986,2026-01-05,Compras,expense,Pampa Logistics,13014.7,13,7539.2,approved,5,PROCURE
AST-0006987,2026-01-22,Compras,order,Norte Industrial,-5306.98,1,3769.6,on_time,5,PROCURE
AST-0006988,2026-01-01,Compras,supplier,Orion Tech,14560.65,6,4742.4,on_time,5,PROCURE
AST-0006989,2026-01-19,Compras,order,Atlas Supply,3075.83,5,3769.6,on_time,2,PROCURE
AST-0006990,2026-01-02,Compras,order,Litoral Office,5781.42,1,3769.6,on_time,8,PROCURE
AST-0006991,2026-01-24,Compras,order,Norte Industrial,5197.21,1,3769.6,approved,10,PROCURE
AST-0006992,2026-01-16,Compras,supplier,Orion Tech,3557.58,1,4742.4,on_time,7,PROCURE
AST-0006993,2026-01-13,Compras,supplier,Norte Industrial,3360.64,10,4742.4,late,7,PROCURE
AST-0006994,2026-01-25,Compras,order,Litoral Office,8797.28,6,3769.6,pending,7,PROCURE
AST-0006995,2026-01-21,Compras,supplier,Litoral Office,6386.65,18,4742.4,on_time,10,PROCURE
AST-0006996,2026-01-02,Compras,supplier,Atlas Supply,2353.46,3,4742.4,on_time,5,PROCURE
AST-0006997,2026-01-05,Compras,expense,Atlas Supply,9359.87,3,7539.2,pending,1,PROCURE
AST-0006998,2026-01-07,Compras,expense,Atlas Supply,9900.13,1,7539.2,on_time,12,PROCURE
AST-0006999,2026-01-28,Compras,supplier,Pampa Logistics,3175.5,2,4742.4,on_time,9,PROCURE
AST-0007000,2026-01-02,Compras,expense,Orion Tech,14502.07,20,7539.2,late,5,PROCURE
AST-0007001,2026-01-04,Compras,order,Litoral Office,3928.25,11,3769.6,approved,4,PROCURE
AST-0007002,2026-01-22,Compras,expense,Litoral Office,10229.4,11,7539.2,approved,3,PROCURE
AST-0007003,2026-01-09,Compras,order,Pampa Logistics,4630.45,13,3769.6,on_time,8,PROCURE
AST-0007004,2026-01-22,Compras,expense,Atlas Supply,10803.84,1,7539.2,on_time,10,PROCURE
AST-0007005,2026-01-05,Compras,expense,Norte Industrial,7944.81,6,7539.2,approved,7,PROCURE
AST-0007006,2026-01-01,Compras,order,Norte Industrial,5350.11,6,3769.6,on_time,7,PROCURE
AST-0007007,2026-01-06,Compras,expense,Pampa Logistics,4451.92,13,7539.2,on_time,3,PROCURE
AST-0007008,2026-01-25,Compras,supplier,Pampa Logistics,2158.21,1,4742.4,on_time,8,PROCURE
AST-0007009,2026-01-26,Compras,expense,,4140.18,1,7539.2,approved,9,PROCURE
AST-0007010,2026-01-25,Compras,expense,Atlas Supply,7339.5,7,7539.2,on_time,7,PROCURE
AST-0007011,2026-01-11,Compras,supplier,Atlas Supply,1547.21,11,4742.4,on_time,10,PROCURE
AST-0007012,2026-01-01,Compras,expense,Norte Industrial,5743.34,10,7539.2,on_time,9,PROCURE
AST-0007013,2026-01-10,Compras,expense,Orion Tech,7503.75,15,7539.2,pending,6,PROCURE
AST-0007014,2026-01-17,Compras,supplier,Litoral Office,3632.85,2,4742.4,approved,8,PROCURE
AST-0007015,2026-01-18,Compras,expense,Litoral Office,7681.59,1,7539.2,approved,9,PROCURE
AST-0007016,2026-01-28,Compras,supplier,Pampa Logistics,5656.47,8,4742.4,late,6,PROCURE
AST-0007017,2026-01-07,Compras,supplier,Atlas Supply,5495.58,5,4742.4,late,9,PROCURE
AST-0007018,2026-01-22,Compras,order,Atlas Supply,6815.66,7,3769.6,late,7,PROCURE
AST-0007019,2026-01-06,Compras,order,Orion Tech,7615.33,10,3769.6,approved,8,PROCURE
AST-0007020,2026-01-13,Compras,order,Pampa Logistics,6475.49,10,3769.6,on_time,1,PROCURE
AST-0007021,2026-01-26,Compras,order,Norte Industrial,7161.57,10,3769.6,on_time,6,PROCURE
AST-0007022,2026-01-11,Compras,supplier,Orion Tech,4192.15,3,4742.4,on_time,7,PROCURE
AST-0007023,2026-01-05,Compras,order,Litoral Office,12474.58,4,3769.6,approved,3,PROCURE
AST-0007024,2026-01-09,Compras,expense,Orion Tech,5519.84,8,7539.2,on_time,4,PROCURE
AST-0007025,2026-01-26,Compras,order,Norte Industrial,7348.51,20,3769.6,late,4,PROCURE
AST-0007026,2026-01-02,Compras,supplier,Orion Tech,1454.93,6,4742.4,on_time,9,PROCURE
AST-0007027,2026-01-06,Compras,expense,Norte Industrial,4760.81,19,7539.2,approved,3,PROCURE
AST-0007028,2026-01-04,Compras,expense,Orion Tech,7876.84,17,7539.2,approved,4,PROCURE
AST-0007029,2026-01-13,Compras,order,Litoral Office,5861.58,2,3769.6,late,5,PROCURE
AST-0007030,2026-01-17,Compras,expense,Norte Industrial,4447.51,9,7539.2,late,9,PROCURE
