record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0002588,2025-01-23,Operaciones,cycle_time,Hub Oeste,432.82,13,964.8,on_time,11,WMS
AST-0002589,2025-01-15,Operaciones,cycle_time,Hub Litoral,1644.04,8,964.8,on_time,14,WMS
AST-0002590,2025-01-02,Operaciones,inventory,Centro Sur,1803.91,48,2358.4,approved,11,WMS
AST-0002591,2025-01-24,Operaciones,compliance,Hub Litoral,685.63,11,750.4,on_time,9,WMS
AST-0002592,2025-01-11,Operaciones,inventory,Hub Oeste,4171.76,48,2358.4,pending,9,WMS
AST-0002593,2025-01-01,Operaciones,cycle_time,Centro Sur,1936.83,11,964.8,approved,7,WMS
AST-0002594,2025-01-02,Operaciones,inventory,Hub Litoral,1383.83,44,2358.4,late,13,WMS
AST-0002595,2025-01-10,Operaciones,cycle_time,Hub Litoral,1981.32,9,964.8,approved,9,WMS
AST-0002596,2025-01-02,Operaciones,compliance,Centro Sur,589.33,12,750.4,late,15,WMS
AST-0002597,2025-01-24,Operaciones,cycle_time,Centro Sur,619.64,21,964.8,late,7,WMS
AST-0002598,2025-01-02,Operaciones,inventory,Hub Oeste,3730.39,49,2358.4,on_time,5,WMS
AST-0002599,2025-01-15,Operaciones,inventory,Centro Norte,3983.16,49,2358.4,approved,13,WMS
AST-0002600,2025-01-25,Operaciones,inventory,Centro Norte,1850.84,50,2358.4,pending,11,WMS
AST-0002601,2025-01-12,Operaciones,inventory,Centro Sur,4938.99,23,2358.4,pending,13,WMS
AST-0002602,2025-01-23,Operaciones,compliance,Hub Oeste,663.22,14,750.4,on_time,11,WMS
AST-0002603,2025-01-22,Operaciones,compliance,Hub Litoral,1302.77,1,750.4,late,14,WMS
AST-0002604,2025-01-17,Operaciones,cycle_time,Hub Litoral,893.58,1,964.8,on_time,11,WMS
AST-0002605,2025-01-15,Operaciones,inventory,Centro Norte,2546.31,38,2358.4,on_time,11,WMS
AST-0002606,2025-01-12,Operaciones,compliance,Centro Sur,801.09,6,750.4,approved,10,WMS
AST-0002607,2025-01-07,Operaciones,cycle_time,Hub Oeste,1036.37,14,964.8,approved,13,WMS
AST-0002608,2025-01-01,Operaciones,compliance,Hub Oeste,493.51,8,750.4,approved,11,WMS
AST-0002609,2025-01-21,Operaciones,compliance,Centro Sur,1688.45,1,750.4,on_time,17,WMS
AST-0002610,2025-01-09,Operaciones,inventory,Centro Norte,2135.68,41,2358.4,on_time,9,WMS
AST-0002611,2025-01-09,Operaciones,inventory,Hub Oeste,2022.44,34,2358.4,pending,11,WMS
AST-0002612,2025-01-09,Operaciones,inventory,Hub Oeste,1778.13,40,2358.4,on_time,14,WMS
AST-0002613,2025-01-07,Operaciones,inventory,Centro Norte,2126.72,46,2358.4,approved,13,WMS
AST-0002614,2025-01-22,Operaciones,inventory,Centro Sur,4980.01,41,2358.4,approved,12,WMS
AST-0002615,2025-01-04,Operaciones,cycle_time,Hub Litoral,1061.24,1,964.8,on_time,7,WMS
AST-0002616,2025-01-20,Operaciones,compliance,Centro Norte,846.79,7,750.4,on_time,11,WMS
AST-0002617,2025-01-05,Operaciones,inventory,Centro Norte,2443.07,50,2358.4,on_time,8,WMS
AST-0002618,2025-01-14,Operaciones,inventory,Hub Oeste,2167.58,47,2358.4,approved,12,WMS
AST-0002619,2025-01-04,Operaciones,cycle_time,Centro Norte,557.03,2,964.8,late,12,WMS
AST-0002620,2025-01-28,Operaciones,inventory,Centro Norte,7619.66,48,2358.4,pending,9,WMS
AST-0002621,2025-01-25,Operaciones,cycle_time,Hub Litoral,480.79,4,964.8,on_time,16,WMS
AST-0002622,2025-01-02,Operaciones,inventory,Centro Norte,1617.69,39,2358.4,on_time,12,WMS
AST-0002623,2025-01-26,Operaciones,cycle_time,Centro Sur,748.85,11,964.8,on_time,11,WMS
AST-0002624,2025-01-07,Operaciones,cycle_time,Hub Litoral,1114.67,2,964.8,late,8,WMS
AST-0002625,2025-01-14,Operaciones,inventory,Hub Oeste,2412.96,35,2358.4,on_time,11,WMS
AST-0002626,2025-01-15,Operaciones,inventory,Centro Norte,998.2,39,2358.4,on_time,6,WMS
AST-0002627,2025-01-20,Operaciones,cycle_time,Centro Sur,889.42,3,964.8,on_time,11,WMS
AST-0002628,2025-01-28,Operaciones,inventory,Centro Sur,2101.54,38,2358.4,late,11,WMS
AST-0002629,2025-01-14,Operaciones,compliance,Centro Norte,845.73,9,750.4,on_time,9,WMS
AST-0002630,2025-01-24,Operaciones,compliance,Centro Sur,1016.91,12,750.4,on_time,17,WMS
AST-0002631,2025-01-21,Operaciones,cycle_time,Hub Oeste,724.18,1,964.8,on_time,16,WMS
AST-0002632,2025-01-27,Operaciones,inventory,Centro Norte,3626.68,43,2358.4,approved,15,WMS
AST-0002633,2025-01-28,Operaciones,cycle_time,Centro Norte,443.45,13,964.8,late,6,WMS
AST-0002634,2025-01-08,Operaciones,cycle_time,Hub Litoral,1160.29,7,964.8,on_time,13,WMS
AST-0002635,2025-01-17,Operaciones,compliance,Hub Oeste,603.62,17,750.4,on_time,16,WMS
AST-0002636,2025-01-14,Operaciones,inventory,Centro Norte,6161.52,37,2358.4,approved,9,WMS
AST-0002637,2025-01-22,Operaciones,inventory,Centro Sur,1844.09,60,2358.4,on_time,9,WMS
AST-0002638,2025-01-17,Operaciones,cycle_time,Hub Oeste,950.55,11,964.8,on_time,13,WMS
AST-0002639,2025-01-19,Operaciones,inventory,Hub Litoral,2278.39,51,2358.4,on_time,5,WMS
AST-0002640,2025-01-01,Operaciones,inventory,Hub Litoral,1149.84,48,2358.4,late,10,WMS
AST-0002641,2025-01-18,Operaciones,cycle_time,Hub Litoral,1650.45,5,964.8,approved,17,WMS
AST-0002642,2025-01-24,Operaciones,inventory,Hub Oeste,1631.45,56,2358.4,approved,10,WMS
AST-0002643,2025-01-17,Operaciones,cycle_time,Hub Oeste,2546.99,1,964.8,on_time,10,WMS
AST-0002644,2025-01-09,Operaciones,inventory,Centro Sur,1333.29,38,2358.4,on_time,13,WMS
AST-0002645,2025-01-22,Operaciones,compliance,Centro Sur,528.06,1,750.4,on_time,5,WMS
AST-0002646,2025-01-27,Operaciones,cycle_time,Hub Litoral,2168.12,2,964.8,approved,10,WMS
AST-0002647,2025-01-19,Operaciones,compliance,Hub Litoral,1220.38,10,750.4,on_time,9,WMS
AST-0002648,2025-01-15,Operaciones,cycle_time,Hub Oeste,1601.23,3,964.8,on_time,15,WMS
AST-0002649,2025-01-23,Operaciones,inventory,Centro Sur,1633.91,48,2358.4,pending,12,WMS
AST-0002650,2025-01-13,Operaciones,compliance,Centro Norte,700.8,10,750.4,approved,14,WMS
AST-0002651,2025-01-09,Operaciones,compliance,Hub Oeste,539.02,14,750.4,approved,5,WMS
AST-0002652,2025-01-05,Operaciones,inventory,Centro Norte,2527.53,36,2358.4,pending,13,WMS
AST-0002653,2025-01-20,Operaciones,inventory,Hub Litoral,2253.93,30,2358.4,on_time,7,WMS
AST-0002654,2025-01-14,Operaciones,cycle_time,Hub Oeste,576.16,14,964.8,approved,12,WMS
AST-0002655,2025-01-01,Operaciones,inventory,Centro Norte,1428.19,42,2358.4,pending,13,WMS
AST-0002656,2025-01-17,Operaciones,inventory,Centro Sur,1469.41,42,2358.4,on_time,10,WMS
AST-0002657,2025-01-25,Operaciones,cycle_time,Hub Litoral,758.53,2,964.8,approved,10,WMS
AST-0002658,2025-01-04,Operaciones,inventory,Centro Norte,1831.48,36,2358.4,on_time,7,WMS
AST-0002659,2025-01-04,Operaciones,inventory,Centro Norte,1367.51,47,2358.4,on_time,9,WMS
AST-0002660,2025-01-22,Operaciones,compliance,Hub Oeste,1011.54,14,750.4,on_time,13,WMS
