record_id;date;area;metric_type;supplier_name;net_value;units;target;status;lead_time;source_system
AST-0001826;2024-11-07;Operaciones;inventory;Centro Norte;1833.78;48;2545.2;on_time;11;WMS
AST-0001827;2024-11-13;Operaciones;cycle_time;Centro Norte;929.22;5;1041.22;on_time;11;WMS
AST-0001828;2024-11-09;Operaciones;cycle_time;Hub Litoral;980.66;16;1041.22;approved;10;WMS
AST-0001829;2024-11-09;Operaciones;inventory;Centro Sur;2682.65;53;2545.2;on_time;14;WMS
AST-0001830;2024-11-20;Operaciones;inventory;Centro Norte;2197.72;52;2545.2;on_time;14;WMS
AST-0001831;2024-11-08;Operaciones;cycle_time;Hub Oeste;1080.43;13;1041.22;approved;14;WMS
AST-0001832;2024-11-14;Operaciones;cycle_time;Hub Oeste;1331.99;6;1041.22;on_time;13;WMS
AST-0001833;2024-11-12;Operaciones;inventory;Hub Litoral;3265.46;47;2545.2;approved;8;WMS
AST-0001834;2024-11-04;Operaciones;cycle_time;Hub Oeste;2013.71;4;1041.22;on_time;14;WMS
AST-0001835;2024-11-23;Operaciones;cycle_time;Centro Norte;977.35;20;1041.22;on_time;11;WMS
AST-0001836;2024-11-04;Operaciones;cycle_time;Centro Norte;810.05;12;1041.22;approved;14;WMS
AST-0001837;2024-11-13;Operaciones;inventory;Centro Sur;2401.3;38;2545.2;on_time;13;WMS
AST-0001838;2024-11-04;Operaciones;compliance;Hub Litoral;720.26;4;809.84;on_time;15;WMS
AST-0001839;2024-11-08;Operaciones;compliance;Centro Norte;1031.36;5;809.84;on_time;12;WMS
AST-0001840;2024-11-12;Operaciones;compliance;Centro Norte;1121.2;4;809.84;approved;11;WMS
AST-0001841;2024-11-07;Operaciones;compliance;Centro Norte;759.17;11;809.84;on_time;10;WMS
AST-0001842;2024-11-22;Operaciones;compliance;Hub Oeste;771.52;1;809.84;late;7;WMS
AST-0001843;2024-11-25;Operaciones;inventory;Centro Sur;3261.6;55;2545.2;on_time;13;WMS
AST-0001844;2024-11-19;Operaciones;cycle_time;Centro Norte;685.58;1;1041.22;late;15;WMS
AST-0001845;2024-11-08;Operaciones;cycle_time;Centro Sur;965.28;8;1041.22;pending;10;WMS
AST-0001846;2024-11-17;Operaciones;compliance;Centro Norte;732.95;10;809.84;on_time;11;WMS
AST-0001847;2024-11-16;Operaciones;cycle_time;Hub Litoral;1114.31;9;1041.22;on_time;4;WMS
AST-0001848;2024-11-27;Operaciones;cycle_time;Centro Norte;1643.77;8;1041.22;approved;11;WMS
AST-0001849;2024-11-19;Operaciones;compliance;Centro Sur;606.67;6;809.84;approved;12;WMS
AST-0001850;2024-11-04;Operaciones;cycle_time;Centro Sur;691.26;10;1041.22;on_time;10;WMS
AST-0001851;2024-11-25;Operaciones;compliance;Centro Norte;1013.97;11;809.84;on_time;10;WMS
AST-0001852;2024-11-10;Operaciones;inventory;Centro Sur;1944.66;35;2545.2;late;12;WMS
AST-0001853;2024-11-07;Operaciones;inventory;Centro Sur;3101.84;41;2545.2;on_time;15;WMS
AST-0001854;2024-11-02;Operaciones;compliance;Centro Norte;1481.87;15;809.84;on_time;12;WMS
AST-0001855;2024-11-28;Operaciones;cycle_time;Centro Sur;1305.71;12;1041.22;on_time;12;WMS
AST-0001856;2024-11-25;Operaciones;inventory;Hub Oeste;2983.32;50;2545.2;late;11;WMS
AST-0001857;2024-11-02;Operaciones;cycle_time;Centro Norte;1355.25;2;1041.22;on_time;16;WMS
AST-0001858;2024-11-11;Operaciones;inventory;Hub Oeste;1466.36;37;2545.2;on_time;14;WMS
AST-0001859;2024-11-14;Operaciones;inventory;Hub Oeste;7418.21;45;2545.2;on_time;16;WMS
AST-0001860;2024-11-11;Operaciones;inventory;Centro Sur;1550.59;46;2545.2;pending;12;WMS
AST-0001861;2024-11-04;Operaciones;inventory;Hub Litoral;2031.69;42;2545.2;on_time;11;WMS
AST-0001862;2024-11-06;Operaciones;inventory;Centro Sur;4344.23;44;2545.2;on_time;10;WMS
AST-0001863;2024-11-10;Operaciones;inventory;Centro Norte;4833.92;33;2545.2;on_time;14;WMS
AST-0001864;2024-11-09;Operaciones;cycle_time;Centro Norte;869.43;10;1041.22;on_time;12;WMS
AST-0001865;2024-11-02;Operaciones;cycle_time;Centro Norte;1108.21;12;1041.22;late;10;WMS
AST-0001866;2024-11-13;Operaciones;cycle_time;Centro Sur;1083.43;6;1041.22;on_time;6;WMS
AST-0001867;2024-11-06;Operaciones;compliance;Centro Norte;706.44;1;809.84;on_time;13;WMS
AST-0001868;2024-11-25;Operaciones;compliance;Centro Sur;886.09;19;809.84;approved;11;WMS
AST-0001869;2024-11-19;Operaciones;inventory;Centro Sur;6012.99;41;2545.2;on_time;14;WMS
AST-0001870;2024-11-10;Operaciones;inventory;Hub Litoral;2658.74;29;2545.2;late;19;WMS
AST-0001871;2024-11-14;Operaciones;cycle_time;Centro Sur;1576.77;4;1041.22;on_time;12;WMS
AST-0001872;2024-11-09;Operaciones;compliance;Hub Oeste;790.88;2;809.84;approved;13;WMS
AST-0001873;2024-11-01;Operaciones;compliance;Hub Litoral;780.79;5;809.84;pending;16;WMS
AST-0001874;2024-11-07;Operaciones;compliance;Centro Norte;846.08;18;809.84;on_time;7;WMS
AST-0001875;2024-11-26;Operaciones;inventory;Centro Norte;5328.59;45;2545.2;late;10;WMS
AST-0001876;2024-11-09;Operaciones;cycle_time;Centro Norte;1282.21;15;1041.22;on_time;12;WMS
AST-0001877;2024-11-04;Operaciones;inventory;Hub Oeste;2733.5;48;2545.2;approved;9;WMS
AST-0001878;2024-11-07;Operaciones;inventory;Hub Litoral;4492.44;42;2545.2;approved;10;WMS
AST-0001879;2024-11-22;Operaciones;cycle_time;Centro Norte;685.83;14;1041.22;approved;13;WMS
AST-0001880;2024-11-09;Operaciones;compliance;Centro Sur;1718.8;8;809.84;late;14;WMS
AST-0001881;2024-11-26;Operaciones;inventory;Hub Oeste;6222.07;39;2545.2;approved;15;WMS
AST-0001882;2024-11-06;Operaciones;cycle_time;Centro Norte;939.39;2;1041.22;on_time;12;WMS
AST-0001883;2024-11-05;Operaciones;inventory;Hub Litoral;2061.87;43;2545.2;approved;18;WMS
AST-0001884;2024-11-13;Operaciones;compliance;Centro Norte;542.99;16;809.84;approved;13;WMS
AST-0001885;2024-11-12;Operaciones;inventory;Hub Litoral;2538.28;40;2545.2;late;16;WMS
AST-0001886;2024-11-01;Operaciones;cycle_time;Centro Norte;622.1;10;1041.22;approved;11;WMS
AST-0001887;2024-11-28;Operaciones;compliance;Centro Sur;904.76;1;809.84;approved;12;WMS
AST-0001888;2024-11-04;Operaciones;inventory;Hub Oeste;2413.19;52;2545.2;late;11;WMS
AST-0001889;2024-11-02;Operaciones;cycle_time;Hub Litoral;1028.82;9;1041.22;approved;9;WMS
AST-0001890;2024-11-12;Operaciones;inventory;Hub Litoral;2035.11;49;2545.2;on_time;14;WMS
AST-0001891;2024-11-16;Operaciones;inventory;Hub Oeste;1361.23;39;2545.2;on_time;11;WMS
AST-0001892;2024-11-19;Operaciones;inventory;Hub Litoral;1909.85;46;2545.2;pending;10;WMS
AST-0001893;2024-11-02;Operaciones;inventory;Hub Oeste;3017.36;55;2545.2;on_time;10;WMS
AST-0001894;2024-11-06;Operaciones;inventory;Centro Sur;7332.18;50;2545.2;on_time;12;WMS
AST-0001895;2024-11-28;Operaciones;compliance;Centro Sur;886.44;6;809.84;approved;10;WMS
AST-0001896;2024-11-23;Operaciones;inventory;Hub Oeste;2743.64;56;2545.2;approved;13;WMS
AST-0001897;2024-11-20;Operaciones;compliance;Hub Oeste;600.15;4;809.84;approved;10;WMS
AST-0001898;2024-11-18;Operaciones;inventory;Hub Oeste;6437.36;46;2545.2;approved;11;WMS
AST-0001899;2024-11-09;Operaciones;cycle_time;Hub Litoral;1147.84;12;1041.22;on_time;13;WMS
AST-0001900;2024-11-02;Operaciones;compliance;Hub Oeste;351.09;16;809.84;approved;7;WMS
