record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0005961,2025-10-04,Ventas,order,Mercado Sur,5406.14,15,4096.96,on_time,14,CRM
AST-0005962,2025-10-10,Ventas,order,Grupo Terra,4203.07,4,4096.96,late,2,CRM
AST-0005963,2025-10-06,Ventas,order,Casa Nativa,9245.56,17,4096.96,approved,8,CRM
AST-0005964,2025-10-21,Ventas,margin_input,Grupo Terra,11959.95,21,9515.52,late,5,CRM
AST-0005965,2025-10-14,Ventas,order,Cliente Boreal,6150.67,13,4096.96,late,5,CRM
AST-0005966,2025-10-24,Ventas,order,Casa Nativa,2805.31,4,4096.96,pending,2,CRM
AST-0005967,2025-10-17,Ventas,margin_input,Casa Nativa,8109.64,18,9515.52,pending,10,CRM
AST-0005968,2025-10-12,Ventas,sales,Grupo Terra,29094.08,1,16916.48,approved,3,CRM
AST-0005969,2025-10-25,Ventas,sales,Casa Nativa,15549.68,12,16916.48,on_time,5,CRM
AST-0005970,2025-10-11,Ventas,sales,Mercado Sur,20143.73,6,16916.48,approved,4,CRM
AST-0005971,2025-10-21,Ventas,order,Grupo Terra,2836.02,11,4096.96,on_time,5,CRM
AST-0005972,2025-10-28,Ventas,margin_input,Cuenta Andina,6883.77,16,9515.52,on_time,7,CRM
AST-0005973,2025-10-17,Ventas,margin_input,Cliente Boreal,13272.91,6,9515.52,on_time,3,CRM
AST-0005974,2025-10-20,Ventas,margin_input,Casa Nativa,9674.08,1,9515.52,late,5,CRM
AST-0005975,2025-10-07,Ventas,sales,Mercado Sur,16835.63,6,16916.48,late,6,CRM
AST-0005976,2025-10-08,Ventas,sales,Cliente Boreal,15171.74,12,16916.48,on_time,7,CRM
AST-0005977,2025-10-28,Ventas,sales,Mercado Sur,36107.04,1,16916.48,on_time,4,CRM
AST-0005978,2025-10-13,Ventas,sales,Mercado Sur,31597.41,23,16916.48,on_time,5,CRM
AST-0005979,2025-10-16,Ventas,order,Mercado Sur,3505.49,10,4096.96,on_time,6,CRM
AST-0005980,2025-10-05,Ventas,order,Mercado Sur,4816.13,1,4096.96,on_time,2,CRM
AST-0005981,2025-10-09,Ventas,order,Casa Nativa,6583.41,10,4096.96,on_time,9,CRM
AST-0005982,2025-10-22,Ventas,order,Grupo Terra,3067.95,11,4096.96,on_time,4,CRM
AST-0005983,2025-10-02,Ventas,sales,Cliente Boreal,23477.74,1,16916.48,approved,9,CRM
AST-0005984,2025-10-08,Ventas,margin_input,Cuenta Andina,10482.07,8,9515.52,on_time,4,CRM
AST-0005985,2025-10-23,Ventas,sales,Grupo Terra,11754.36,3,16916.48,on_time,8,CRM
