record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0004118,2025-05-20,Operaciones,inventory,Centro Norte,1872.25,53,2207.93,on_time,10,WMS
AST-0004119,2025-05-18,Operaciones,inventory,Hub Oeste,4506.52,51,2207.93,pending,12,WMS
AST-0004120,2025-05-09,Operaciones,cycle_time,Hub Litoral,1277.22,1,903.25,on_time,7,WMS
AST-0004121,2025-05-08,Operaciones,inventory,Centro Norte,2694.56,39,2207.93,on_time,11,WMS
AST-0004122,2025-05-15,Operaciones,cycle_time,Centro Sur,822.41,1,903.25,approved,6,WMS
AST-0004123,2025-05-12,Operaciones,inventory,Centro Norte,807.2,51,2207.93,on_time,13,WMS
AST-0004124,2025-05-09,Operaciones,cycle_time,Hub Oeste,1808.69,11,903.25,on_time,22,WMS
AST-0004125,2025-05-17,Operaciones,inventory,Centro Sur,3511.59,33,2207.93,approved,15,WMS
AST-0004126,2025-05-04,Operaciones,inventory,Centro Sur,1510.16,50,2207.93,approved,15,WMS
AST-0004127,2025-05-01,Operaciones,inventory,Centro Sur,2802.25,32,2207.93,on_time,13,WMS
AST-0004128,2025-05-01,Operaciones,compliance,Centro Sur,921.96,10,702.52,approved,14,WMS
AST-0004129,2025-05-26,Operaciones,inventory,Hub Oeste,2298.92,37,2207.93,approved,16,WMS
AST-0004130,2025-05-15,Operaciones,compliance,Hub Oeste,495.51,2,702.52,on_time,13,WMS
AST-0004131,2025-05-11,Operaciones,compliance,Hub Oeste,464.48,9,702.52,on_time,13,WMS
AST-0004132,2025-05-01,Operaciones,inventory,Hub Oeste,1378.13,49,2207.93,approved,15,WMS
AST-0004133,2025-05-11,Operaciones,inventory,Hub Oeste,1110.39,26,2207.93,approved,11,WMS
AST-0004134,2025-05-13,Operaciones,inventory,Hub Oeste,1342.22,54,2207.93,late,14,WMS
AST-0004135,2025-05-09,Operaciones,compliance,Hub Litoral,360.33,11,702.52,on_time,15,WMS
AST-0004136,2025-05-16,Operaciones,cycle_time,Centro Norte,630.05,10,903.25,pending,9,WMS
AST-0004137,2025-05-23,Operaciones,inventory,Hub Litoral,2628.12,36,2207.93,on_time,13,WMS
AST-0004138,2025-05-24,Operaciones,compliance,Centro Norte,549.88,28,702.52,on_time,14,WMS
AST-0004139,2025-05-14,Operaciones,compliance,Centro Sur,290.31,8,702.52,pending,12,WMS
AST-0004140,2025-05-14,Operaciones,cycle_time,Centro Norte,1712.36,1,903.25,on_time,14,WMS
AST-0004141,2025-05-28,Operaciones,cycle_time,Centro Sur,403.32,5,903.25,on_time,9,WMS
AST-0004142,2025-05-02,Operaciones,cycle_time,Hub Oeste,2082.9,1,903.25,late,11,WMS
AST-0004143,2025-05-17,Operaciones,cycle_time,Hub Litoral,645.14,14,903.25,on_time,4,WMS
AST-0004144,2025-05-13,Operaciones,inventory,Centro Sur,1934.48,45,2207.93,on_time,6,WMS
AST-0004145,2025-05-04,Operaciones,inventory,Centro Norte,5526.52,36,2207.93,late,12,WMS
AST-0004146,2025-05-11,Operaciones,inventory,Hub Oeste,1182.12,55,2207.93,on_time,18,WMS
AST-0004147,2025-05-22,Operaciones,inventory,Hub Litoral,2145.53,45,2207.93,on_time,10,WMS
AST-0004148,2025-05-28,Operaciones,inventory,Centro Norte,1615.94,34,2207.93,on_time,10,WMS
AST-0004149,2025-05-13,Operaciones,inventory,Hub Oeste,2295.42,30,2207.93,pending,10,WMS
AST-0004150,2025-05-22,Operaciones,compliance,Hub Litoral,553.21,6,702.52,on_time,14,WMS
AST-0004151,2025-05-23,Operaciones,inventory,Hub Oeste,2570.27,43,2207.93,on_time,12,WMS
AST-0004152,2025-05-23,Operaciones,inventory,Hub Oeste,1573.4,40,2207.93,approved,7,WMS
AST-0004153,2025-05-14,Operaciones,compliance,Centro Norte,722.45,12,702.52,on_time,10,WMS
AST-0004154,2025-05-22,Operaciones,inventory,Hub Litoral,1627.1,41,2207.93,pending,11,WMS
AST-0004155,2025-05-23,Operaciones,cycle_time,Centro Sur,1400.39,16,903.25,on_time,11,WMS
AST-0004156,2025-05-11,Operaciones,compliance,Centro Sur,1036.36,4,702.52,on_time,11,WMS
AST-0004157,2025-05-27,Operaciones,compliance,Centro Norte,477.08,8,702.52,on_time,19,WMS
AST-0004158,2025-05-11,Operaciones,inventory,Hub Oeste,866.5,45,2207.93,pending,6,WMS
AST-0004159,2025-05-02,Operaciones,cycle_time,Hub Oeste,1770.5,6,903.25,approved,13,WMS
AST-0004160,2025-05-01,Operaciones,cycle_time,Hub Litoral,593.38,17,903.25,on_time,12,WMS
AST-0004161,2025-05-10,Operaciones,cycle_time,Centro Sur,588.31,13,903.25,on_time,15,WMS
AST-0004162,2025-05-23,Operaciones,cycle_time,Hub Litoral,1357.99,17,903.25,approved,10,WMS
AST-0004163,2025-05-22,Operaciones,inventory,Hub Oeste,2872.07,46,2207.93,on_time,7,WMS
AST-0004164,2025-05-13,Operaciones,inventory,Hub Oeste,1411.82,45,2207.93,on_time,9,WMS
AST-0004165,2025-05-26,Operaciones,compliance,Hub Litoral,866.74,11,702.52,approved,14,WMS
AST-0004166,2025-05-18,Operaciones,compliance,Centro Sur,490.99,17,702.52,approved,13,WMS
AST-0004167,2025-05-22,Operaciones,cycle_time,Centro Norte,729.51,1,903.25,late,7,WMS
AST-0004168,2025-05-07,Operaciones,cycle_time,Hub Litoral,713.12,8,903.25,late,10,WMS
AST-0004169,2025-05-23,Operaciones,compliance,Centro Norte,449.21,14,702.52,on_time,10,WMS
AST-0004170,2025-05-23,Operaciones,inventory,Hub Litoral,2004.56,37,2207.93,pending,18,WMS
AST-0004171,2025-05-16,Operaciones,inventory,Centro Norte,2623.46,48,2207.93,approved,8,WMS
AST-0004172,2025-05-02,Operaciones,inventory,Hub Oeste,1338.66,41,2207.93,pending,13,WMS
AST-0004173,2025-05-18,Operaciones,cycle_time,Hub Litoral,831.75,22,903.25,on_time,14,WMS
AST-0004174,2025-05-10,Operaciones,inventory,Hub Oeste,2557.53,42,2207.93,on_time,16,WMS
AST-0004175,2025-05-22,Operaciones,compliance,Hub Litoral,358.37,5,702.52,on_time,16,WMS
AST-0004176,2025-05-14,Operaciones,cycle_time,Centro Sur,611.64,11,903.25,on_time,9,WMS
AST-0004177,2025-05-06,Operaciones,inventory,Hub Oeste,2283.2,49,2207.93,approved,7,WMS
AST-0004178,2025-05-06,Operaciones,inventory,Centro Sur,5355.29,39,2207.93,approved,11,WMS
AST-0004179,2025-05-28,Operaciones,inventory,Centro Norte,1194.59,43,2207.93,approved,12,WMS
AST-0004180,2025-05-18,Operaciones,inventory,Hub Litoral,2528.41,52,2207.93,late,12,WMS
