record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0002121,2024-12-17,Ventas,order,Cuenta Andina,6548.62,26,3483.16,on_time,3,CRM
AST-0002122,2024-12-11,Ventas,sales,Cuenta Andina,17227.44,9,14382.08,approved,7,CRM
AST-0002123,2024-12-05,Ventas,order,Cliente Boreal,6714.23,14,3483.16,on_time,11,CRM
AST-0002124,2024-12-28,Ventas,sales,Cuenta Andina,13066.39,1,14382.08,late,4,CRM
AST-0002125,2024-12-10,Ventas,order,Mercado Sur,5103.93,13,3483.16,pending,11,CRM
AST-0002126,2024-12-18,Ventas,margin_input,Cliente Boreal,6671.82,13,8089.92,on_time,7,CRM
AST-0002127,2024-12-10,Ventas,order,Cuenta Andina,5935.43,12,3483.16,approved,4,CRM
AST-0002128,2024-12-08,Ventas,sales,Cliente Boreal,15825.52,18,14382.08,on_time,6,CRM
AST-0002129,2024-12-25,Ventas,sales,Grupo Terra,11085.57,16,14382.08,on_time,6,CRM
AST-0002130,2024-12-14,Ventas,margin_input,Cliente Boreal,4373.48,6,8089.92,late,6,CRM
AST-0002131,2024-12-28,Ventas,order,Mercado Sur,5908.73,4,3483.16,on_time,3,CRM
AST-0002132,2024-12-07,Ventas,sales,Casa Nativa,19200.7,10,14382.08,approved,8,CRM
AST-0002133,2024-12-18,Ventas,order,Grupo Terra,2864.99,10,3483.16,approved,9,CRM
AST-0002134,2024-12-15,Ventas,sales,Grupo Terra,17367.4,10,14382.08,approved,6,CRM
AST-0002135,2024-12-18,Ventas,order,Cuenta Andina,3330.22,3,3483.16,approved,5,CRM
AST-0002136,2024-12-17,Ventas,order,Cliente Boreal,2335.19,14,3483.16,late,7,CRM
AST-0002137,2024-12-02,Ventas,margin_input,Casa Nativa,15660.13,10,8089.92,on_time,9,CRM
AST-0002138,2024-12-18,Ventas,margin_input,Casa Nativa,2931.52,6,8089.92,approved,3,CRM
AST-0002139,2024-12-27,Ventas,order,Grupo Terra,5006.84,1,3483.16,on_time,6,CRM
AST-0002140,2024-12-17,Ventas,order,Grupo Terra,2716.26,1,3483.16,on_time,6,CRM
AST-0002141,2024-12-07,Ventas,order,Cliente Boreal,4246.78,23,3483.16,approved,9,CRM
AST-0002142,2024-12-01,Ventas,sales,Casa Nativa,7510.49,1,14382.08,on_time,4,CRM
AST-0002143,2024-12-02,Ventas,sales,Casa Nativa,6063.34,1,14382.08,on_time,3,CRM
AST-0002144,2024-12-18,Ventas,sales,Cuenta Andina,7160.6,6,14382.08,late,4,CRM
AST-0002145,2024-12-18,Ventas,sales,Casa Nativa,16023.17,16,14382.08,on_time,7,CRM
AST-0002146,2024-12-12,Ventas,order,Cuenta Andina,5022.34,1,3483.16,on_time,5,CRM
AST-0002147,2024-12-04,Ventas,margin_input,Cuenta Andina,5767.44,18,8089.92,approved,2,CRM
AST-0002148,2024-12-27,Ventas,order,Mercado Sur,1906.67,15,3483.16,on_time,8,CRM
AST-0002149,2024-12-14,Ventas,sales,Cuenta Andina,12132.12,6,14382.08,late,5,CRM
AST-0002150,2024-12-16,Ventas,margin_input,Mercado Sur,6212.51,8,8089.92,on_time,12,CRM
AST-0002151,2024-12-13,Ventas,sales,Grupo Terra,23910.46,1,14382.08,late,10,CRM
AST-0002152,2024-12-20,Ventas,order,Cliente Boreal,4170.11,3,3483.16,pending,9,CRM
AST-0002153,2024-12-17,Ventas,order,Cliente Boreal,2094.3,20,3483.16,on_time,1,CRM
AST-0002154,2024-12-05,Ventas,sales,Cliente Boreal,21429.98,3,14382.08,approved,6,CRM
AST-0002155,2024-12-13,Ventas,sales,Cliente Boreal,24507.73,15,14382.08,on_time,5,CRM
AST-0002156,2024-12-01,Ventas,order,Cliente Boreal,5064.98,6,3483.16,on_time,8,CRM
AST-0002157,2024-12-23,Ventas,order,Grupo Terra,3299.85,7,3483.16,on_time,10,CRM
AST-0002158,2024-12-15,Ventas,sales,Cuenta Andina,19627.95,1,14382.08,late,8,CRM
AST-0002159,2024-12-09,Ventas,sales,Mercado Sur,18082.6,1,14382.08,pending,6,CRM
AST-0002160,2024-12-05,Ventas,margin_input,Casa Nativa,9006.97,2,8089.92,approved,4,CRM
AST-0002161,2024-12-27,Ventas,sales,Cuenta Andina,23237.03,7,14382.08,pending,9,CRM
AST-0002162,2024-12-11,Ventas,sales,Cuenta Andina,21668.32,7,14382.08,on_time,10,CRM
AST-0002163,2024-12-02,Ventas,sales,Casa Nativa,18514.04,10,14382.08,pending,8,CRM
AST-0002164,2024-12-27,Ventas,sales,Cliente Boreal,16228.72,8,14382.08,approved,2,CRM
AST-0002165,2024-12-05,Ventas,sales,Casa Nativa,19455.14,1,14382.08,on_time,13,CRM
AST-0002166,2024-12-17,Ventas,order,Cuenta Andina,2022.22,6,3483.16,on_time,7,CRM
AST-0002167,2024-12-21,Ventas,sales,Cliente Boreal,16608.32,9,14382.08,approved,6,CRM
AST-0002168,2024-12-13,Ventas,sales,Grupo Terra,16272.59,1,14382.08,on_time,8,CRM
AST-0002169,2024-12-11,Ventas,order,Grupo Terra,3365.87,6,3483.16,approved,5,CRM
AST-0002170,2024-12-07,Ventas,sales,Grupo Terra,13669.27,1,14382.08,approved,3,CRM
AST-0002171,2024-12-16,Ventas,margin_input,Cuenta Andina,8030.07,2,8089.92,on_time,2,CRM
AST-0002172,2024-12-15,Ventas,margin_input,Cliente Boreal,6288.08,13,8089.92,on_time,10,CRM
AST-0002173,2024-12-15,Ventas,margin_input,Cuenta Andina,-5254.07,12,8089.92,pending,1,CRM
AST-0002174,2024-12-22,Ventas,order,Grupo Terra,6522.43,16,3483.16,late,7,CRM
AST-0002175,2024-12-14,Ventas,sales,Cuenta Andina,6019.31,1,14382.08,on_time,4,CRM
AST-0002176,2024-12-10,Ventas,sales,Cuenta Andina,18724.1,9,14382.08,approved,7,CRM
AST-0002177,2024-12-09,Ventas,sales,Cliente Boreal,11331.29,8,14382.08,on_time,7,CRM
AST-0002178,2024-12-01,Ventas,margin_input,Mercado Sur,9355.43,14,8089.92,on_time,2,CRM
AST-0002179,2024-12-12,Ventas,sales,Mercado Sur,20200.15,10,14382.08,approved,7,CRM
AST-0002180,2024-12-12,Ventas,order,Grupo Terra,2522.66,14,3483.16,on_time,6,CRM
AST-0002181,2024-12-28,Ventas,order,Grupo Terra,4935.49,5,3483.16,approved,1,CRM
AST-0002182,2024-12-03,Ventas,sales,Mercado Sur,19513.99,16,14382.08,on_time,6,CRM
AST-0002183,2024-12-13,Ventas,order,Mercado Sur,2874.68,8,3483.16,on_time,5,CRM
AST-0002184,2024-12-05,Ventas,sales,Casa Nativa,23014.32,2,14382.08,on_time,8,CRM
AST-0002185,2024-12-07,Ventas,order,Cliente Boreal,3171.02,8,3483.16,on_time,6,CRM
