record_id;posting_date;area;kpi_type;vendor;value;quantity;budget;status;cycle_days;origin
AST-0007681;2026-03-01;Finanzas;invoice;Banco Delta;6775.25;12;4889.0;approved;6;ERP_FIN
AST-0007682;2026-03-12;Finanzas;expense;Banco Delta;7654.28;11;6889.04;on_time;11;ERP_FIN
AST-0007683;2026-03-22;Finanzas;expense;Banco Delta;5512.56;8;6889.04;approved;8;ERP_FIN
AST-0007684;2026-03-18;Finanzas;expense;Servicios Centrales;7358.52;5;6889.04;on_time;10;ERP_FIN
AST-0007685;2026-03-01;Finanzas;invoice;Aseguradora Nova;3644.97;1;4889.0;on_time;9;ERP_FIN
AST-0007686;2026-03-03;Finanzas;invoice;Impuestos;5037.84;13;4889.0;late;13;ERP_FIN
AST-0007687;2026-03-01;Finanzas;expense;Impuestos;4331.6;2;6889.04;on_time;2;ERP_FIN
AST-0007688;2026-03-25;Finanzas;invoice;Impuestos;6897.96;4;4889.0;on_time;9;ERP_FIN
AST-0007689;2026-03-21;Finanzas;invoice;Aseguradora Nova;8190.45;2;4889.0;on_time;9;ERP_FIN
AST-0007690;2026-03-11;Finanzas;expense;Servicios Centrales;9256.25;14;6889.04;approved;7;ERP_FIN
AST-0007691;2026-03-16;Finanzas;expense;Aseguradora Nova;7791.8;1;6889.04;on_time;7;ERP_FIN
AST-0007692;2026-03-03;Finanzas;invoice;Banco Delta;7753.02;10;4889.0;approved;5;ERP_FIN
AST-0007693;2026-03-14;Finanzas;invoice;Banco Delta;10796.4;14;4889.0;on_time;12;ERP_FIN
AST-0007694;2026-03-26;Finanzas;expense;Aseguradora Nova;8744.29;15;6889.04;on_time;9;ERP_FIN
AST-0007695;2027-02-15;Finanzas;expense;Banco Delta;5415.01;2;6889.04;on_time;12;ERP_FIN
