record_id;fecha;area;metric_type;proveedor;importe;cantidad;presupuesto;estado;cycle_days;sistema
AST-0000340;2024-07-08;Operaciones;compliance;Hub Oeste;888.63;11;700.0;on_time;13;WMS
AST-0000341;2024-07-21;Operaciones;inventory;Hub Oeste;1953.88;33;2200.0;on_time;15;WMS
AST-0000342;2024-07-24;Operaciones;inventory;Hub Litoral;3125.33;50;2200.0;approved;14;WMS
AST-0000343;2024-07-27;Operaciones;inventory;Hub Litoral;4451.22;54;2200.0;approved;12;WMS
AST-0000344;2024-07-01;Operaciones;cycle_time;Hub Oeste;690.31;1;900.0;late;10;WMS
AST-0000345;2024-07-04;Operaciones;compliance;Hub Oeste;741.4;17;700.0;approved;16;WMS
AST-0000346;2024-07-24;Operaciones;cycle_time;Centro Sur;1029.58;1;900.0;approved;15;WMS
AST-0000347;2024-07-02;Operaciones;inventory;Centro Norte;2862.29;50;2200.0;late;10;WMS
AST-0000348;2024-07-17;Operaciones;cycle_time;Centro Sur;2596.19;2;900.0;late;13;WMS
AST-0000349;2024-07-22;Operaciones;cycle_time;Centro Norte;639.05;9;900.0;approved;14;WMS
AST-0000350;2024-07-01;Operaciones;inventory;Hub Oeste;2963.28;35;2200.0;pending;15;WMS
AST-0000351;2024-07-25;Operaciones;compliance;Centro Sur;471.56;23;700.0;on_time;15;WMS
AST-0000352;2024-07-16;Operaciones;inventory;Hub Litoral;3263.62;55;2200.0;pending;15;WMS
AST-0000353;2024-07-25;Operaciones;cycle_time;Centro Norte;604.95;6;900.0;on_time;8;WMS
AST-0000354;2024-07-02;Operaciones;inventory;Centro Sur;4732.43;40;2200.0;on_time;14;WMS
AST-0000355;2024-07-11;Operaciones;inventory;Centro Sur;862.11;43;2200.0;on_time;8;WMS
AST-0000356;2024-07-27;Operaciones;inventory;Hub Oeste;2429.97;39;2200.0;approved;11;WMS
AST-0000357;2024-07-01;Operaciones;inventory;Centro Sur;1625.78;41;2200.0;on_time;12;WMS
AST-0000358;2024-07-07;Operaciones;cycle_time;Hub Oeste;749.39;6;900.0;late;7;WMS
AST-0000359;2024-07-03;Operaciones;inventory;Centro Norte;4098.44;35;2200.0;on_time;14;WMS
AST-0000360;2024-07-20;Operaciones;cycle_time;Centro Norte;995.44;13;900.0;on_time;8;WMS
AST-0000361;2024-07-07;Operaciones;cycle_time;Hub Litoral;1204.34;11;900.0;pending;9;WMS
AST-0000362;2024-07-04;Operaciones;inventory;Hub Oeste;2943.26;44;2200.0;on_time;15;WMS
AST-0000363;2024-07-17;Operaciones;cycle_time;Hub Litoral;799.78;13;900.0;approved;9;WMS
AST-0000364;2024-07-23;Operaciones;inventory;Hub Litoral;1392.75;54;2200.0;late;15;WMS
AST-0000365;2024-07-20;Operaciones;inventory;Centro Norte;2611.85;45;2200.0;approved;7;WMS
AST-0000366;2024-07-03;Operaciones;compliance;Centro Norte;729.5;9;700.0;on_time;10;WMS
AST-0000367;2024-07-14;Operaciones;cycle_time;Hub Litoral;1457.66;1;900.0;approved;12;WMS
AST-0000368;2024-07-20;Operaciones;inventory;Centro Norte;1297.79;37;2200.0;on_time;12;WMS
AST-0000369;2024-07-25;Operaciones;inventory;Hub Oeste;1670.46;55;2200.0;on_time;11;WMS
AST-0000370;2024-07-11;Operaciones;inventory;Centro Sur;2498.3;56;2200.0;on_time;12;WMS
AST-0000371;2024-07-20;Operaciones;cycle_time;Centro Norte;1564.92;22;900.0;late;14;WMS
AST-0000372;2024-07-05;Operaciones;inventory;Hub Oeste;1756.02;50;2200.0;approved;12;WMS
AST-0000373;2024-07-20;Operaciones;compliance;Centro Norte;417.98;1;700.0;pending;9;WMS
AST-0000374;2024-07-13;Operaciones;inventory;Centro Sur;2017.26;40;2200.0;on_time;15;WMS
AST-0000375;2024-07-07;Operaciones;inventory;Centro Norte;1406.16;36;2200.0;on_time;12;WMS
AST-0000376;2024-07-25;Operaciones;compliance;Hub Litoral;484.63;6;700.0;on_time;12;WMS
AST-0000377;2024-07-15;Operaciones;inventory;Hub Litoral;3362.59;48;2200.0;approved;9;WMS
AST-0000378;2024-07-03;Operaciones;compliance;Hub Oeste;911.9;3;700.0;approved;14;WMS
AST-0000379;2024-07-18;Operaciones;compliance;Hub Oeste;520.78;13;700.0;on_time;14;WMS
AST-0000380;2024-07-22;Operaciones;inventory;Hub Litoral;3710.46;51;2200.0;pending;11;WMS
