record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0008094,2026-04-24,Compras,expense,Orion Tech,3450.97,4,6830.91,approved,5,PROCURE
AST-0008095,2026-04-19,Compras,expense,Norte Industrial,5645.04,9,6830.91,on_time,5,PROCURE
AST-0008096,2026-04-23,Compras,expense,Norte Industrial,10095.09,2,6830.91,late,4,PROCURE
AST-0008097,2026-04-22,Compras,order,Norte Industrial,5038.33,15,3415.46,on_time,9,PROCURE
AST-0008098,2026-04-18,Compras,supplier,Norte Industrial,2357.5,10,4296.86,on_time,9,PROCURE
AST-0008099,2026-04-11,Compras,supplier,Norte Industrial,2289.41,14,4296.86,approved,1,PROCURE
AST-0008100,2026-04-19,Compras,expense,Pampa Logistics,4487.61,10,6830.91,approved,3,PROCURE
AST-0008101,2026-04-10,Compras,order,Norte Industrial,4657.91,7,3415.46,pending,4,PROCURE
AST-0008102,2026-04-11,Compras,supplier,Atlas Supply,5093.07,4,4296.86,on_time,4,PROCURE
AST-0008103,2026-04-15,Compras,expense,Pampa Logistics,9466.52,10,6830.91,approved,4,PROCURE
AST-0008104,2026-04-08,Compras,expense,Litoral Office,6965.68,5,6830.91,on_time,2,PROCURE
AST-0008105,2026-04-07,Compras,expense,Orion Tech,3736.09,10,6830.91,pending,12,PROCURE
AST-0008106,2026-04-01,Compras,supplier,Orion Tech,3923.04,2,4296.86,on_time,7,PROCURE
AST-0008107,2026-04-04,Compras,expense,Orion Tech,6603.33,13,6830.91,approved,17,PROCURE
AST-0008108,2026-04-20,Compras,order,Atlas Supply,6532.68,6,3415.46,on_time,5,PROCURE
AST-0008109,2026-04-25,Compras,supplier,Litoral Office,3395.73,20,4296.86,approved,8,PROCURE
AST-0008110,2026-04-14,Compras,order,Pampa Logistics,4027.81,1,3415.46,approved,10,PROCURE
AST-0008111,2026-04-02,Compras,order,Orion Tech,2869.89,2,3415.46,approved,6,PROCURE
AST-0008112,2026-04-18,Compras,supplier,Norte Industrial,3747.31,6,4296.86,late,4,PROCURE
AST-0008113,2026-04-01,Compras,expense,Litoral Office,9179.73,19,6830.91,approved,7,PROCURE
AST-0008114,2026-04-12,Compras,order,Orion Tech,5578.42,7,3415.46,late,10,PROCURE
AST-0008115,2026-04-04,Compras,order,Orion Tech,3378.75,12,3415.46,pending,4,PROCURE
AST-0008116,2026-04-11,Compras,order,Atlas Supply,4867.96,12,3415.46,late,5,PROCURE
AST-0008117,2026-04-05,Compras,order,Litoral Office,1812.91,8,3415.46,on_time,3,PROCURE
AST-0008118,2026-04-24,Compras,order,Litoral Office,8225.45,7,3415.46,approved,8,PROCURE
AST-0008119,2026-04-26,Compras,expense,Pampa Logistics,6668.41,1,6830.91,approved,7,PROCURE
AST-0008120,2026-04-24,Compras,expense,Orion Tech,5194.86,18,6830.91,pending,6,PROCURE
AST-0008121,2026-04-14,Compras,expense,Pampa Logistics,6208.18,10,6830.91,late,9,PROCURE
AST-0008122,2026-04-28,Compras,order,Atlas Supply,5656.45,3,3415.46,on_time,6,PROCURE
AST-0008123,2026-04-03,Compras,order,Atlas Supply,4040.77,15,3415.46,on_time,9,PROCURE
AST-0008124,2026-04-03,Compras,supplier,Atlas Supply,4282.53,16,4296.86,approved,9,PROCURE
AST-0008125,2026-04-04,Compras,expense,Pampa Logistics,7494.19,9,6830.91,on_time,5,PROCURE
AST-0008126,2026-04-19,Compras,supplier,Atlas Supply,6828.2,16,4296.86,on_time,9,PROCURE
AST-0008127,2026-04-20,Compras,expense,Norte Industrial,2955.21,8,6830.91,late,6,PROCURE
AST-0008128,2026-04-10,Compras,expense,Orion Tech,7642.59,5,6830.91,approved,3,PROCURE
AST-0008129,2026-04-05,Compras,order,Atlas Supply,3789.62,1,3415.46,approved,6,PROCURE
AST-0008130,2026-04-14,Compras,supplier,Atlas Supply,7820.55,16,4296.86,on_time,1,PROCURE
AST-0008131,2026-04-26,Compras,supplier,Norte Industrial,4541.78,8,4296.86,on_time,7,PROCURE
AST-0008132,2026-04-09,Compras,expense,,8523.74,1,6830.91,pending,16,PROCURE
AST-0008133,2026-04-02,Compras,expense,Atlas Supply,5417.18,1,6830.91,approved,6,PROCURE
AST-0008134,2026-04-06,Compras,expense,Orion Tech,4841.47,13,6830.91,on_time,3,PROCURE
AST-0008135,2026-04-25,Compras,supplier,Norte Industrial,8961.27,19,4296.86,on_time,4,PROCURE
AST-0008136,2026-04-25,Compras,supplier,Litoral Office,4715.71,19,4296.86,on_time,8,PROCURE
AST-0008137,2026-04-28,Compras,supplier,Orion Tech,2404.48,3,4296.86,late,6,PROCURE
AST-0008138,2026-04-07,Compras,supplier,Norte Industrial,2510.3,19,4296.86,approved,9,PROCURE
AST-0008139,2026-04-27,Compras,expense,Litoral Office,4001.58,2,6830.91,pending,4,PROCURE
AST-0008140,2026-04-04,Compras,supplier,Orion Tech,3497.54,1,4296.86,on_time,10,PROCURE
AST-0008141,2026-04-18,Compras,supplier,Atlas Supply,3322.66,10,4296.86,late,1,PROCURE
AST-0008142,2026-04-19,Compras,expense,Atlas Supply,5298.47,12,6830.91,on_time,8,PROCURE
AST-0008143,2026-04-02,Compras,expense,Pampa Logistics,8584.32,1,6830.91,pending,5,PROCURE
AST-0008144,2026-04-19,Compras,expense,Pampa Logistics,5331.91,23,6830.91,approved,8,PROCURE
AST-0008145,2026-04-06,Compras,expense,Litoral Office,4251.91,9,6830.91,approved,8,PROCURE
AST-0008146,2026-04-11,Compras,supplier,Litoral Office,9915.14,6,4296.86,late,8,PROCURE
AST-0008147,2026-04-03,Compras,supplier,Pampa Logistics,4659.63,14,4296.86,approved,8,PROCURE
AST-0008148,2026-04-17,Compras,expense,Norte Industrial,8252.66,27,6830.91,on_time,4,PROCURE
AST-0008149,2026-04-03,Compras,order,Pampa Logistics,3793.54,11,3415.46,on_time,13,PROCURE
AST-0008150,2026-04-28,Compras,expense,Atlas Supply,6224.65,24,6830.91,approved,3,PROCURE
AST-0008151,2026-04-28,Compras,order,Atlas Supply,2507.15,8,3415.46,on_time,7,PROCURE
AST-0008152,2026-04-02,Compras,expense,Litoral Office,3016.34,3,6830.91,late,5,PROCURE
AST-0008153,2026-04-07,Compras,expense,Atlas Supply,4851.91,2,6830.91,on_time,12,PROCURE
AST-0008154,2026-04-18,Compras,supplier,Norte Industrial,4629.0,12,4296.86,approved,4,PROCURE
AST-0008155,2026-04-27,Compras,order,Norte Industrial,3625.8,5,3415.46,on_time,4,PROCURE
AST-0008156,2026-04-01,Compras,supplier,Norte Industrial,5473.39,2,4296.86,on_time,1,PROCURE
AST-0008157,2026-04-25,Compras,supplier,Norte Industrial,6189.1,1,4296.86,on_time,6,PROCURE
AST-0008158,2026-04-08,Compras,supplier,Orion Tech,5880.67,7,4296.86,approved,5,PROCURE
AST-0008159,2026-04-23,Compras,order,Pampa Logistics,5207.37,9,3415.46,approved,8,PROCURE
AST-0008160,2026-04-18,Compras,expense,Litoral Office,8269.89,13,6830.91,pending,6,PROCURE
AST-0008161,2026-04-25,Compras,expense,Litoral Office,11387.73,8,6830.91,approved,3,PROCURE
AST-0008162,2026-04-22,Compras,expense,Litoral Office,2507.18,9,6830.91,late,10,PROCURE
AST-0008163,2026-04-04,Compras,supplier,Norte Industrial,3473.65,1,4296.86,pending,8,PROCURE
AST-0008164,2026-04-13,Compras,expense,Pampa Logistics,6435.42,9,6830.91,on_time,4,PROCURE
AST-0008165,2026-04-17,Compras,expense,Litoral Office,8996.12,8,6830.91,on_time,7,PROCURE
AST-0008166,2026-04-17,Compras,expense,Norte Industrial,6938.4,6,6830.91,on_time,16,PROCURE
AST-0008167,2026-04-10,Compras,expense,Atlas Supply,7863.55,2,6830.91,on_time,2,PROCURE
AST-0008168,2026-04-01,Compras,expense,Pampa Logistics,7189.74,17,6830.91,on_time,8,PROCURE
AST-0008169,2026-04-27,Compras,supplier,Orion Tech,4916.19,9,4296.86,approved,7,PROCURE
AST-0008170,2026-04-07,Compras,supplier,Atlas Supply,4058.92,1,4296.86,on_time,3,PROCURE
