record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0006612,2025-12-05,Compras,expense,Litoral Office,9084.35,16,7912.69,late,7,PROCURE
AST-0006613,2025-12-10,Compras,order,Litoral Office,3056.2,14,3956.34,on_time,3,PROCURE
AST-0006614,2025-12-11,Compras,supplier,Orion Tech,3917.78,16,4977.34,on_time,6,PROCURE
AST-0006615,2025-12-05,Compras,expense,Litoral Office,3782.27,1,7912.69,approved,6,PROCURE
AST-0006616,2025-12-13,Compras,supplier,Litoral Office,3476.56,11,4977.34,on_time,5,PROCURE
AST-0006617,2025-12-04,Compras,expense,Pampa Logistics,5853.44,3,7912.69,on_time,8,PROCURE
AST-0006618,2025-12-26,Compras,supplier,Pampa Logistics,6993.0,21,4977.34,approved,5,PROCURE
AST-0006619,2025-12-23,Compras,supplier,Norte Industrial,3011.32,5,4977.34,approved,4,PROCURE
AST-0006620,2025-12-26,Compras,expense,Atlas Supply,12713.05,12,7912.69,approved,9,PROCURE
AST-0006621,2025-12-17,Compras,order,Orion Tech,6306.06,16,3956.34,approved,8,PROCURE
AST-0006622,2025-12-23,Compras,expense,Orion Tech,3126.15,1,7912.69,on_time,5,PROCURE
AST-0006623,2025-12-23,Compras,expense,Litoral Office,9774.76,16,7912.69,on_time,1,PROCURE
AST-0006624,2025-12-22,Compras,order,Pampa Logistics,5405.36,1,3956.34,late,7,PROCURE
AST-0006625,2025-12-05,Compras,supplier,Litoral Office,9641.62,13,4977.34,on_time,6,PROCURE
AST-0006626,2025-12-20,Compras,supplier,Atlas Supply,6302.37,21,4977.34,on_time,8,PROCURE
AST-0006627,2025-12-11,Compras,order,Atlas Supply,1558.27,1,3956.34,on_time,1,PROCURE
AST-0006628,2025-12-09,Compras,supplier,Atlas Supply,4512.4,1,4977.34,approved,11,PROCURE
AST-0006629,2025-12-28,Compras,expense,Orion Tech,4164.46,6,7912.69,approved,5,PROCURE
AST-0006630,2025-12-18,Compras,supplier,Norte Industrial,4928.9,3,4977.34,approved,12,PROCURE
AST-0006631,2025-12-20,Compras,expense,Norte Industrial,10175.03,17,7912.69,on_time,6,PROCURE
AST-0006632,2025-12-25,Compras,supplier,Pampa Logistics,4161.06,4,4977.34,pending,5,PROCURE
AST-0006633,2025-12-12,Compras,expense,Orion Tech,19752.06,14,7912.69,late,5,PROCURE
AST-0006634,2025-12-18,Compras,expense,Orion Tech,8926.4,16,7912.69,late,6,PROCURE
AST-0006635,2025-12-25,Compras,expense,Orion Tech,12020.35,8,7912.69,late,11,PROCURE
AST-0006636,2025-12-28,Compras,supplier,Pampa Logistics,4662.56,1,4977.34,approved,6,PROCURE
AST-0006637,2025-12-19,Compras,supplier,Orion Tech,6579.46,1,4977.34,pending,8,PROCURE
AST-0006638,2025-12-21,Compras,expense,Orion Tech,13920.4,3,7912.69,approved,11,PROCURE
AST-0006639,2025-12-24,Compras,supplier,Orion Tech,9082.22,1,4977.34,approved,3,PROCURE
AST-0006640,2025-12-12,Compras,expense,Litoral Office,15872.7,11,7912.69,approved,8,PROCURE
AST-0006641,2025-12-08,Compras,expense,Norte Industrial,16384.22,1,7912.69,on_time,6,PROCURE
AST-0006642,2025-12-20,Compras,order,Pampa Logistics,5712.95,5,3956.34,approved,6,PROCURE
AST-0006643,2025-12-14,Compras,supplier,Norte Industrial,4889.95,10,4977.34,approved,6,PROCURE
AST-0006644,2025-12-16,Compras,expense,Pampa Logistics,4774.23,12,7912.69,approved,9,PROCURE
AST-0006645,2025-12-04,Compras,expense,Atlas Supply,11245.05,12,7912.69,late,5,PROCURE
AST-0006646,2025-12-11,Compras,expense,Norte Industrial,11829.73,14,7912.69,approved,3,PROCURE
AST-0006647,2025-12-12,Compras,expense,Litoral Office,4868.05,17,7912.69,pending,5,PROCURE
AST-0006648,2025-12-25,Compras,expense,Orion Tech,6641.52,14,7912.69,on_time,11,PROCURE
AST-0006649,2025-12-23,Compras,supplier,Orion Tech,5071.35,11,4977.34,late,8,PROCURE
AST-0006650,2025-12-16,Compras,expense,Orion Tech,12332.81,18,7912.69,on_time,7,PROCURE
